Time,Peregrine_Lock,Sensor_Temp_A,Sensor_Temp_B,Sensor_Temp_Duty_Cycle,Laser_Temp_A,Laser_Temp_B,Laser_Temp_Duty_Cycle,Laser_Current,Laser_Current_Zero_Cross,Microwave_Ref,Microwave_Ref_Zero_Cross,Zeeman_Freq_Zero_Cross,PCB_Temp_A,PCB_Temp_B,Laser_Diode_Voltage,Diode_Optical_Power,P2V4,P3V3,P8V,N8V,P12V,PCB_Temp_C,PCB_Temp_D,PCB_Temp_E,ICU_Checksum,ICU_Command_Count,ICU_Sync_Count
2016-08-22T12:59:41.707126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaa
2016-08-22T12:59:42.707126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaa
2016-08-22T12:59:43.707126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaa
2016-08-22T12:59:44.707126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaa
2016-08-22T12:59:45.707126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaa
2016-08-22T12:59:41.707126,32,1568,40198,1568,6,8350,40454,2137606,2137600,0,640,8453903,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,aaa
2016-08-22T12:59:41.707126,160,1568,41222,1568,1568,41216,6,2138630,2138630,41472,1568,2138886,8355,1568,41728,1568,41990,8356,1568,41984,1568,42246,8357,1568,aaa
2016-08-22T13:21:23.707126,32,1568,45056,6,45318,8369,45318,2142464,401586,8370,1568,2142720,256,2,38144,0,1568,45830,8371,1568,45824,1568,46086,8372,aaa
2016-08-31T20:05:59.754001,1,2,40704,0,1568,48390,1568,12387872,12386310,48646,8382,12453408,48640,1568,48902,8383,1568,48896,1568,49158,8384,1568,49152,1568,aaa
2016-08-31T20:08:29.707126,7,1569,2054,1569,1569,2048,6,2164998,2164998,2304,1569,2165254,8458,1569,2560,1569,2822,8459,1569,2816,1569,3078,8460,1569,aaa
2016-08-22T13:24:43.707126,33,1569,5120,6,5382,8469,5382,2168064,401686,8470,1569,2168320,256,2,63744,0,1569,5894,8471,1569,5888,1569,6150,8472,aaa
2016-08-31T20:09:19.754001,0,3,255,65295,4095,4095,65295,16715775,1048335,4095,4095,16715775,4095,4095,4095,4095,4095,3870,7710,7710,7710,7710,7710,7710,aaa
2016-08-22T12:59:41.707126,33,6,8483,8966,8966,8483,8960,401700,401700,8484,6,401701,1569,9478,8485,6,8486,1569,9734,8486,6,8487,1569,9990,aaa
2016-08-22T12:59:48.707126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaa
2016-08-31T20:17:01.707126,7,1570,2054,1570,1570,2048,6,2230534,2230534,2304,1570,2230790,8714,1570,2560,1570,2822,8715,1570,2816,1570,3078,8716,1570,aaa
2016-08-22T13:33:23.707126,34,1570,6144,6,6406,8729,6406,2234624,401946,8730,1570,2234880,256,3,64768,0,1570,6918,8731,1570,6912,1570,7174,8732,aaa
2016-08-31T20:17:59.754001,0,4,255,65295,4095,4095,65295,16715775,1048335,4095,4095,16715775,4095,4095,4095,4095,4095,3870,7710,7710,7710,7710,7710,7710,aaa
2016-08-22T12:59:41.707126,34,6,8743,9990,9990,8743,9984,401960,401960,8744,6,401961,1570,10502,8745,6,8746,1570,10758,8746,6,8747,1570,11014,aaa
2016-08-22T12:59:50.707126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaa
2016-08-31T20:25:33.707126,7,1571,2054,1571,1571,2048,6,2296070,2296070,2304,1571,2296326,8970,1571,2560,256,4,60672,0,1571,2822,8971,1571,2816,aaa
2016-08-22T12:59:51.707126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaa
2016-08-22T12:59:52.707126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaa
2016-08-31T20:34:05.707126,7,1572,2054,1572,1572,2048,6,2361606,2361606,2304,1572,2361862,9226,1572,2560,1572,2822,9227,1572,2816,1572,3078,9228,1572,aaa
2016-08-22T13:50:23.707126,36,1572,5632,6,5894,9239,5894,2365184,402456,9240,1572,2365440,256,5,64256,0,1572,6406,9241,1572,6400,1572,6662,9242,aaa
2016-08-31T20:34:59.754001,0,6,255,65295,4095,4095,65295,16715775,1048335,4095,4095,16715775,4095,4095,4095,4095,4095,3870,7710,7710,7710,7710,7710,7710,aaa
2016-08-22T12:59:41.707126,36,6,9253,9478,9478,9253,9472,402470,402470,9254,6,402471,1572,9990,9255,6,9256,1572,10246,9256,6,9257,1572,10502,aaa
