Time,Peregrine_Lock,Sensor_Temp_A,Sensor_Temp_B,Sensor_Temp_Duty_Cycle,Laser_Temp_A,Laser_Temp_B,Laser_Temp_Duty_Cycle,Laser_Current,Laser_Current_Zero_Cross,Microwave_Ref,Microwave_Ref_Zero_Cross,Zeeman_Freq_Zero_Cross,PCB_Temp_A,PCB_Temp_B,Laser_Diode_Voltage,Diode_Optical_Power,P2V4,P3V3,P8V,N8V,P12V,PCB_Temp_C,PCB_Temp_D,PCB_Temp_E,ICU_Checksum,ICU_Command_Count,ICU_Sync_Count
2016-08-22T16:32:39.955624,60,1596,12800,6,13062,15411,13062,3945216,408628,15412,1596,3945472,0,0,0,0,0,0,0,0,0,0,0,0,aaa
2016-08-22T13:00:50.955624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaa
2016-08-22T13:00:51.955624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaa
2016-08-22T13:00:52.955624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaa
2016-08-22T13:00:53.955624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaa
2016-08-22T13:00:54.955624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaa
2016-08-22T13:00:49.955624,60,1596,15878,1596,6,15423,16134,3948294,3948288,0,696,12058624,6,15424,1596,16390,15424,6,15425,1596,16646,15425,6,15426,aaa
2016-08-22T13:24:21.955624,60,1596,20736,6,20998,15442,20998,3953152,408659,15443,1596,3953408,256,2,52224,0,1596,21510,15444,1596,21504,1596,21766,15445,aaa
2016-09-01T00:02:54.002499,1,2,54784,0,1596,24070,1596,6161980,6160390,24326,15455,6227516,24320,1596,24582,15456,1596,24576,1596,24838,15457,1596,24832,1596,aaa
2016-08-22T13:00:55.955624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaa
2016-09-01T00:08:33.955624,0,1597,2054,1597,1597,2048,6,4000006,4000006,2304,1597,4000262,15626,1597,2560,1597,2822,15627,1597,2816,1597,3078,15628,1597,aaa
2016-08-22T13:30:43.947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaa
2016-08-22T13:31:01.955624,61,1597,6400,6,6662,15642,6662,4004352,408859,15643,1597,4004608,256,3,37888,0,1597,7174,15644,1597,7168,1597,7430,15645,aaa
2016-09-01T00:09:34.002499,1,3,40448,0,1597,9734,1597,2491965,2490374,9990,15655,2557501,9984,1597,10246,15656,1597,10240,1597,10502,15657,1597,10496,1597,aaa
