Time,Peregrine_Lock,Sensor_Temp_A,Sensor_Temp_B,Sensor_Temp_Duty_Cycle,Laser_Temp_A,Laser_Temp_B,Laser_Temp_Duty_Cycle,Laser_Current,Laser_Current_Zero_Cross,Microwave_Ref,Microwave_Ref_Zero_Cross,Zeeman_Freq_Zero_Cross,PCB_Temp_A,PCB_Temp_B,Laser_Diode_Voltage,Diode_Optical_Power,P2V4,P3V3,P8V,N8V,P12V,PCB_Temp_C,PCB_Temp_D,PCB_Temp_E,ICU_Checksum,ICU_Command_Count,ICU_Sync_Count
2016-08-22T13:12:55.427845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaa
2016-08-22T13:12:56.427845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaa
2016-08-22T13:12:57.427845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaa
2016-08-22T13:12:58.427845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaa
2016-08-22T13:12:54.427845,2,0,1,256,530,0,0,0,0,0,6,448928,1753,40966,55712,6,55713,1753,41222,55713,6,55714,1753,41478,aaa
2016-08-22T13:12:54.427845,0,0,0,0,0,0,0,0,0,55764,1753,14275590,55764,6,55765,1753,54534,55765,6,55766,1753,54790,55766,6,aaa
2016-09-01T22:39:02.474720,217,1753,56832,6,57094,55775,57094,14278400,448992,55776,1753,14278656,1753,57606,55777,1753,57600,1753,57862,55778,1753,57856,1753,55558,aaa
2016-08-26T02:15:50.427845,0,55786,1753,55786,55786,6,1753,15402713,15402713,6,55788,15468249,60422,55788,6,55789,1753,60678,55789,1,0,608,0,1,aaa
2016-08-22T13:33:14.427845,217,1753,62976,6,63238,55799,63238,14284544,65536,27136,0,256,2,27393,0,1753,63494,55800,1753,63488,256,2,27648,0,aaa
2016-08-22T14:11:22.435657,6,55814,6,1754,1754,1798,1754,458758,14288902,2054,55816,524294,55817,1754,2310,55817,6,55818,1754,2566,55818,6,55819,1754,aaa
2016-08-22T13:12:59.427845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaa
2016-08-22T13:12:54.427845,0,0,0,0,0,0,0,0,0,55838,1754,14294534,55838,6,55839,1754,7942,55839,1,0,658,0,1,0,aaa
2016-08-22T14:11:22.677845,0,55848,1754,55848,55848,6,1754,2033370,2033370,1,0,668,0,1,0,669,0,1,0,670,0,6,55851,1754,aaa
2016-08-22T13:12:54.427845,0,0,0,0,0,0,0,0,0,55887,1754,14307078,55887,6,55888,1754,20486,55888,6,55889,1754,20742,55889,1,aaa
2016-08-22T13:36:32.427845,218,1754,22784,6,23046,55898,23046,14309888,449105,55889,1754,14307584,256,2,52736,0,256,2,52992,0,256,2,53248,0,aaa
2016-08-22T13:12:54.427845,0,0,0,0,0,0,0,0,449120,55904,1754,14311424,1754,24838,55905,1754,24832,1754,25094,55906,1754,25088,1754,25350,aaa
2016-08-26T20:45:10.427845,218,6,55917,27910,27910,55917,27904,449134,449134,55918,6,449125,1754,25862,55909,1,0,738,0,1,0,739,256,111,aaa
2016-08-22T13:12:54.427845,0,0,0,0,0,0,0,0,6,30214,55926,7735002,30208,1754,30470,55927,1754,30464,1754,30726,55928,1754,30720,1754,aaa
