Time,Sensor_Laser,Laser_Micro,Zeeman,Sci_Data_ID,Sci_Data,Timestamp
2016-08-22T11:47:56.220575,125,125,125,125,318589,318589
2016-08-22T11:47:56.228388,126,126,126,126,318590,318590
2016-08-22T11:47:56.236200,127,127,127,127,318591,318591
2016-08-22T11:47:56.244012,128,128,128,128,318592,318592
2016-08-22T11:47:56.251825,129,129,129,129,318593,318593
2016-08-22T11:47:56.259638,130,130,130,130,318594,318594
2016-08-22T11:47:56.267450,131,131,131,131,318595,318595
2016-08-22T11:47:56.275262,132,132,132,132,318596,318596
2016-08-22T11:47:56.283075,133,133,133,133,318597,318597
2016-08-22T11:47:56.290888,134,134,134,134,318598,318598
2016-08-22T11:47:56.298700,135,135,135,135,318599,318599
2016-08-22T11:47:56.306512,136,136,136,136,318600,318600
2016-08-22T11:47:56.314325,137,137,137,137,318601,318601
2016-08-22T11:47:56.322138,138,138,138,138,318602,318602
2016-08-22T11:47:56.329950,139,139,139,139,318603,318603
2016-08-22T11:47:56.337762,140,140,140,140,318604,318604
2016-08-22T11:47:56.345575,141,141,141,141,318605,318605
2016-08-22T11:47:56.353388,142,142,142,142,318606,318606
2016-08-22T11:47:56.361200,143,143,143,143,318607,318607
2016-08-22T11:47:56.369012,144,144,144,144,318608,318608
2016-08-22T11:47:56.376825,145,145,145,145,318609,318609
2016-08-22T11:47:56.384638,146,146,146,146,318610,318610
2016-08-22T11:47:56.392450,147,147,147,147,318611,318611
2016-08-22T11:47:56.400262,148,148,148,148,318612,318612
2016-08-22T11:47:56.408075,149,149,149,149,318613,318613
2016-08-22T11:47:56.415888,150,150,150,150,318614,318614
2016-08-22T11:47:56.423700,151,151,151,151,318615,318615
2016-08-22T11:47:56.431512,152,152,152,152,318616,318616
2016-08-22T11:47:56.439325,153,153,153,153,318617,318617
2016-08-22T11:47:56.447138,154,154,154,154,318618,318618
2016-08-22T11:47:56.454950,155,155,155,155,318619,318619
2016-08-22T11:47:56.462762,156,156,156,156,318620,318620
2016-08-22T11:47:56.470575,157,157,157,157,318621,318621
2016-08-22T11:47:56.478388,158,158,158,158,318622,318622
2016-08-22T11:47:56.486200,159,159,159,159,318623,318623
2016-08-22T11:47:56.494012,160,160,160,160,318624,318624
2016-08-22T11:47:56.501825,161,161,161,161,318625,318625
2016-08-22T11:47:56.509638,162,162,162,162,318626,318626
2016-08-22T11:47:56.517450,163,163,163,163,318627,318627
2016-08-22T11:47:56.525262,164,164,164,164,318628,318628
2016-08-22T11:47:56.533075,165,165,165,165,318629,318629
2016-08-22T11:47:56.540888,166,166,166,166,318630,318630
2016-08-22T11:47:56.548700,167,167,167,167,318631,318631
2016-08-22T11:47:56.556512,168,168,168,168,318632,318632
2016-08-22T11:47:56.564325,169,169,169,169,318633,318633
2016-08-22T11:47:56.572138,170,170,170,170,318634,318634
2016-08-22T11:47:56.579950,171,171,171,171,318635,318635
2016-08-22T11:47:56.587762,172,172,172,172,318636,318636
2016-08-22T11:47:56.595575,173,173,173,173,318637,318637
2016-08-22T11:47:56.603388,174,174,174,174,318638,318638
2016-08-22T11:47:56.611200,175,175,175,175,318639,318639
2016-08-22T11:47:56.619012,176,176,176,176,318640,318640
