time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160804 13:21:41.935935,0,0,0,1,0,0,0,0,0,0,0,0
20160804 13:21:41.943748,0,0,0,1,176,6,176,6,182,182,316598,1236
20160804 13:21:41.951561,0,0,0,1,176,7,176,7,183,183,316599,1236
20160804 13:21:41.959373,0,0,0,1,176,8,176,8,184,184,316600,1236
20160804 13:21:41.967185,0,0,0,1,176,9,176,9,185,185,316601,1236
20160804 13:21:41.974998,0,0,0,1,176,10,176,10,186,186,316602,1236
20160804 13:21:41.982811,0,0,0,1,176,11,176,11,187,187,316603,1236
20160804 13:21:41.990623,0,0,0,1,176,12,176,12,188,188,316604,1236
20160804 13:21:41.998435,0,0,0,1,176,13,176,13,189,189,316605,1236
20160804 13:21:42.006248,0,0,0,1,176,14,176,14,190,190,316606,1236
20160804 13:21:42.014061,0,0,0,1,176,15,176,15,191,191,316607,1236
20160804 13:21:42.021873,0,0,0,1,192,0,192,0,192,192,316608,1236
20160804 13:21:42.029685,0,0,0,1,192,1,192,1,193,193,316609,1236
20160804 13:21:42.037498,0,0,0,1,192,2,192,2,194,194,316610,1236
20160804 13:21:42.045311,0,0,0,1,192,3,192,3,195,195,316611,1236
20160804 13:21:42.053123,0,0,0,1,192,4,192,4,196,196,316612,1236
20160804 13:21:42.060935,0,0,0,1,192,5,192,5,197,197,316613,1236
20160804 13:21:42.068748,0,0,0,1,192,6,192,6,198,198,316614,1236
20160804 13:21:42.076561,0,0,0,1,192,7,192,7,199,199,316615,1236
20160804 13:21:42.084373,0,0,0,1,192,8,192,8,200,200,316616,1236
20160804 13:21:42.092185,0,0,0,1,192,9,192,9,201,201,316617,1236
20160804 13:21:42.099998,0,0,0,1,192,10,192,10,202,202,316618,1236
20160804 13:21:42.107811,0,0,0,1,192,11,192,11,203,203,316619,1236
20160804 13:21:42.115623,0,0,0,1,192,12,192,12,204,204,316620,1236
20160804 13:21:42.123435,0,0,0,1,192,13,192,13,205,205,316621,1236
20160804 13:21:42.131248,0,0,0,1,192,14,192,14,206,206,316622,1236
20160804 13:21:42.139061,0,0,0,1,192,15,192,15,207,207,316623,1236
20160804 13:21:42.146873,0,0,0,1,208,0,208,0,208,208,316624,1236
20160804 13:21:42.154685,0,0,0,1,208,1,208,1,209,209,316625,1236
20160804 13:21:42.162498,0,0,0,1,208,2,208,2,210,210,316626,1236
20160804 13:21:42.170311,0,0,0,1,208,3,208,3,211,211,316627,1236
20160804 13:21:42.178123,0,0,0,1,208,4,208,4,212,212,316628,1236
20160804 13:21:42.185935,0,0,0,1,208,5,208,5,213,213,316629,1236
20160804 13:21:42.193748,0,0,0,1,208,6,208,6,214,214,316630,1236
20160804 13:21:42.201561,0,0,0,1,208,7,208,7,215,215,316631,1236
20160804 13:21:42.209373,0,0,0,1,208,8,208,8,216,216,316632,1236
20160804 13:21:42.217185,0,0,0,1,208,9,208,9,217,217,316633,1236
20160804 13:21:42.224998,0,0,0,1,208,10,208,10,218,218,316634,1236
20160804 13:21:42.232811,0,0,0,1,208,11,208,11,219,219,316635,1236
20160804 13:21:42.240623,0,0,0,1,208,12,208,12,220,220,316636,1236
20160804 13:21:42.248435,0,0,0,1,208,13,208,13,221,221,316637,1236
20160804 13:21:42.256248,0,0,0,1,208,14,208,14,222,222,316638,1236
20160804 13:21:42.264061,0,0,0,1,208,15,208,15,223,223,316639,1236
20160804 13:21:42.271873,0,0,0,1,224,0,224,0,224,224,316640,1236
20160804 13:21:42.279685,0,0,0,1,224,1,224,1,225,225,316641,1236
20160804 13:21:42.287498,0,0,0,1,224,2,224,2,226,226,316642,1236
20160804 13:21:42.295311,0,0,0,1,224,3,224,3,227,227,316643,1236
20160804 13:21:42.303123,0,0,0,1,224,4,224,4,228,228,316644,1236
20160804 13:21:42.310935,0,0,0,1,224,5,224,5,229,229,316645,1236
20160804 13:21:42.318748,0,0,0,1,224,6,224,6,230,230,316646,1236
20160804 13:21:42.326561,0,0,0,1,224,7,224,7,231,231,316647,1236
20160804 13:21:42.334373,0,0,0,1,224,8,224,8,232,232,316648,1236
20160804 13:21:42.342185,0,0,0,1,224,9,224,9,233,233,316649,1236
20160804 13:21:42.349998,0,0,0,1,224,10,224,10,234,234,316650,1236
20160804 13:21:42.357811,0,0,0,1,224,11,224,11,235,235,316651,1236
20160804 13:21:42.365623,0,0,0,1,224,12,224,12,236,236,316652,1236
20160804 13:21:42.373435,0,0,0,1,224,13,224,13,237,237,316653,1236
20160804 13:21:42.381248,0,0,0,1,224,14,224,14,238,238,316654,1236
20160804 13:21:42.389061,0,0,0,1,224,15,224,15,239,239,316655,1236
20160804 13:21:42.396873,0,0,0,1,240,0,240,0,240,240,316656,1236
20160804 13:21:42.404685,0,0,0,1,240,1,240,1,241,241,316657,1236
20160804 13:21:42.412498,0,0,0,1,240,2,240,2,242,242,316658,1236
20160804 13:21:42.420311,0,0,0,1,240,3,240,3,243,243,316659,1236
20160804 13:21:42.428123,0,0,0,1,240,4,240,4,244,244,316660,1236
20160804 13:21:42.435935,0,0,0,1,240,5,240,5,245,245,316661,1236
20160804 13:21:42.443748,0,0,0,1,240,6,240,6,246,246,316662,1236
20160804 13:21:42.451561,0,0,0,1,240,7,240,7,247,247,316663,1236
20160804 13:21:42.459373,0,0,0,1,240,8,240,8,248,248,316664,1236
20160804 13:21:42.467185,0,0,0,1,240,9,240,9,249,249,316665,1236
20160804 13:21:42.474998,0,0,0,1,240,10,240,10,250,250,316666,1236
20160804 13:21:42.482811,0,0,0,1,240,11,240,11,251,251,316667,1236
20160804 13:21:42.490623,0,0,0,1,240,12,240,12,252,252,316668,1236
20160804 13:21:42.498435,0,0,0,1,240,13,240,13,253,253,316669,1236
20160804 13:21:42.506248,0,0,0,1,240,14,240,14,254,254,316670,1236
20160804 13:21:42.514061,0,0,0,1,240,15,240,15,255,255,316671,1236
20160804 13:21:42.521873,0,0,0,1,0,0,0,0,0,0,316672,1237
20160804 13:21:42.529685,0,0,0,1,0,1,0,1,1,1,316673,1237
20160804 13:21:42.537498,0,0,0,1,0,2,0,2,2,2,316674,1237
20160804 13:21:42.545311,0,0,0,1,0,3,0,3,3,3,316675,1237
20160804 13:21:42.553123,0,0,0,1,0,4,0,4,4,4,316676,1237
20160804 13:21:42.560935,0,0,0,1,0,5,0,5,5,5,316677,1237
20160804 13:21:42.568748,0,0,0,1,0,6,0,6,6,6,316678,1237
20160804 13:21:42.576561,0,0,0,1,0,7,0,7,7,7,316679,1237
20160804 13:21:42.584373,0,0,0,1,0,8,0,8,8,8,316680,1237
20160804 13:21:42.592185,0,0,0,1,0,9,0,9,9,9,316681,1237
20160804 13:21:42.599998,0,0,0,1,0,10,0,10,10,10,316682,1237
20160804 13:21:42.607811,0,0,0,1,0,11,0,11,11,11,316683,1237
20160804 13:21:42.615623,0,0,0,1,0,12,0,12,12,12,316684,1237
20160804 13:21:42.623435,0,0,0,1,0,13,0,13,13,13,316685,1237
20160804 13:21:42.631248,0,0,0,1,0,14,0,14,14,14,316686,1237
20160804 13:21:42.639061,0,0,0,1,0,15,0,15,15,15,316687,1237
20160804 13:21:42.646873,0,0,0,1,16,0,16,0,16,16,316688,1237
20160804 13:21:42.654685,0,0,0,1,16,1,16,1,17,17,316689,1237
20160804 13:21:42.662498,0,0,0,1,16,2,16,2,18,18,316690,1237
20160804 13:21:42.670311,0,0,0,1,16,3,16,3,19,19,316691,1237
20160804 13:21:42.678123,0,0,0,1,16,4,16,4,20,20,316692,1237
20160804 13:21:42.685935,0,0,0,1,16,5,16,5,21,21,316693,1237
20160804 13:21:42.693748,0,0,0,1,16,6,16,6,22,22,316694,1237
20160804 13:21:42.701561,0,0,0,1,16,7,16,7,23,23,316695,1237
20160804 13:21:42.709373,0,0,0,1,16,8,16,8,24,24,316696,1237
20160804 13:21:42.717185,0,0,0,1,16,9,16,9,25,25,316697,1237
20160804 13:21:42.724998,0,0,0,1,16,10,16,10,26,26,316698,1237
20160804 13:21:42.732811,0,0,0,1,16,11,16,11,27,27,316699,1237
20160804 13:21:42.740623,0,0,0,1,16,12,16,12,28,28,316700,1237
20160804 13:21:42.748435,0,0,0,1,16,13,16,13,29,29,316701,1237
20160804 13:21:42.756248,0,0,0,1,16,14,16,14,30,30,316702,1237
20160804 13:21:42.764061,0,0,0,1,16,15,16,15,31,31,316703,1237
20160804 13:21:42.771873,0,0,0,1,32,0,32,0,32,32,316704,1237
20160804 13:21:42.779685,0,0,0,1,32,1,32,1,33,33,316705,1237
20160804 13:21:42.787498,0,0,0,1,32,2,32,2,34,34,316706,1237
20160804 13:21:42.795311,0,0,0,1,32,3,32,3,35,35,316707,1237
20160804 13:21:42.803123,0,0,0,1,32,4,32,4,36,36,316708,1237
20160804 13:21:42.810935,0,0,0,1,32,5,32,5,37,37,316709,1237
20160804 13:21:42.818748,0,0,0,1,32,6,32,6,38,38,316710,1237
20160804 13:21:42.826561,0,0,0,1,32,7,32,7,39,39,316711,1237
20160804 13:21:42.834373,0,0,0,1,32,8,32,8,40,40,316712,1237
20160804 13:21:42.842185,0,0,0,1,32,9,32,9,41,41,316713,1237
20160804 13:21:42.849998,0,0,0,1,32,10,32,10,42,42,316714,1237
20160804 13:21:42.857811,0,0,0,1,32,11,32,11,43,43,316715,1237
20160804 13:21:42.865623,0,0,0,1,32,12,32,12,44,44,316716,1237
20160804 13:21:42.873435,0,0,0,1,32,13,32,13,45,45,316717,1237
20160804 13:21:42.881248,0,0,0,1,32,14,32,14,46,46,316718,1237
20160804 13:21:42.889061,0,0,0,1,32,15,32,15,47,47,316719,1237
20160804 13:21:42.896873,0,0,0,1,48,0,48,0,48,48,316720,1237
20160804 13:21:42.904685,0,0,0,1,48,1,48,1,49,49,316721,1237
20160804 13:21:42.912498,0,0,0,1,48,2,48,2,50,50,316722,1237
20160804 13:21:42.920311,0,0,0,1,48,3,48,3,51,51,316723,1237
20160804 13:21:42.928123,0,0,0,1,48,4,48,4,52,52,316724,1237
20160804 13:21:42.935935,0,0,0,1,48,5,48,5,53,53,316725,1237
20160804 13:21:42.943748,0,0,0,1,48,6,48,6,54,54,316726,1237
20160804 13:21:42.951561,0,0,0,1,48,7,48,7,55,55,316727,1237
20160804 13:21:42.959373,0,0,0,1,48,8,48,8,56,56,316728,1237
20160804 13:21:42.967185,0,0,0,1,48,9,48,9,57,57,316729,1237
20160804 13:21:42.974998,0,0,0,1,48,10,48,10,58,58,316730,1237
20160804 13:21:42.982811,0,0,0,1,48,11,48,11,59,59,316731,1237
20160804 13:21:42.990623,0,0,0,1,48,12,48,12,60,60,316732,1237
20160804 13:21:42.998435,0,0,0,1,48,13,48,13,61,61,316733,1237
20160804 13:21:43.006248,0,0,0,1,48,14,48,14,62,62,316734,1237
20160804 13:21:43.014061,0,0,0,1,48,15,48,15,63,63,316735,1237
20160804 13:21:43.021873,0,0,0,1,64,0,64,0,64,64,316736,1237
20160804 13:21:43.029685,0,0,0,1,64,1,64,1,65,65,316737,1237
20160804 13:21:43.037498,0,0,0,1,64,2,64,2,66,66,316738,1237
20160804 13:21:43.045311,0,0,0,1,64,3,64,3,67,67,316739,1237
20160804 13:21:43.053123,0,0,0,1,64,4,64,4,68,68,316740,1237
