time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160804 00:12:36.724906,0,0,0,1,0,0,0,0,0,0,0,0
20160804 00:12:36.732719,0,0,0,1,112,9,112,9,121,121,4473,17
20160804 00:12:36.740532,0,0,0,1,112,10,112,10,122,122,4474,17
20160804 00:12:36.748344,0,0,0,1,112,11,112,11,123,123,4475,17
20160804 00:12:36.756156,0,0,0,1,112,12,112,12,124,124,4476,17
20160804 00:12:36.763969,0,0,0,1,112,13,112,13,125,125,4477,17
20160804 00:12:36.771782,0,0,0,1,112,14,112,14,126,126,4478,17
20160804 00:12:36.779594,0,0,0,1,112,15,112,15,127,127,4479,17
20160804 00:12:36.787406,0,0,0,1,128,0,128,0,128,128,4480,17
20160804 00:12:36.795219,0,0,0,1,128,1,128,1,129,129,4481,17
20160804 00:12:36.803032,0,0,0,1,128,2,128,2,130,130,4482,17
20160804 00:12:36.810844,0,0,0,1,128,3,128,3,131,131,4483,17
20160804 00:12:36.818656,0,0,0,1,128,4,128,4,132,132,4484,17
20160804 00:12:36.826469,0,0,0,1,128,5,128,5,133,133,4485,17
20160804 00:12:36.834282,0,0,0,1,128,6,128,6,134,134,4486,17
20160804 00:12:36.842094,0,0,0,1,128,7,128,7,135,135,4487,17
20160804 00:12:36.849906,0,0,0,1,128,8,128,8,136,136,4488,17
20160804 00:12:36.857719,0,0,0,1,128,9,128,9,137,137,4489,17
20160804 00:12:36.865532,0,0,0,1,128,10,128,10,138,138,4490,17
20160804 00:12:36.873344,0,0,0,1,128,11,128,11,139,139,4491,17
20160804 00:12:36.881156,0,0,0,1,128,12,128,12,140,140,4492,17
20160804 00:12:36.888969,0,0,0,1,128,13,128,13,141,141,4493,17
20160804 00:12:36.896782,0,0,0,1,128,14,128,14,142,142,4494,17
20160804 00:12:36.904594,0,0,0,1,128,15,128,15,143,143,4495,17
20160804 00:12:36.912406,0,0,0,1,144,0,144,0,144,144,4496,17
20160804 00:12:36.920219,0,0,0,1,144,1,144,1,145,145,4497,17
20160804 00:12:36.928032,0,0,0,1,144,2,144,2,146,146,4498,17
20160804 00:12:36.935844,0,0,0,1,144,3,144,3,147,147,4499,17
20160804 00:12:36.943656,0,0,0,1,144,4,144,4,148,148,4500,17
20160804 00:12:36.951469,0,0,0,1,144,5,144,5,149,149,4501,17
20160804 00:12:36.959282,0,0,0,1,144,6,144,6,150,150,4502,17
20160804 00:12:36.967094,0,0,0,1,144,7,144,7,151,151,4503,17
20160804 00:12:36.974906,0,0,0,1,144,8,144,8,152,152,4504,17
20160804 00:12:36.982719,0,0,0,1,144,9,144,9,153,153,4505,17
20160804 00:12:36.990532,0,0,0,1,144,10,144,10,154,154,4506,17
20160804 00:12:36.998344,0,0,0,1,144,11,144,11,155,155,4507,17
20160804 00:12:37.006156,0,0,0,1,144,12,144,12,156,156,4508,17
20160804 00:12:37.013969,0,0,0,1,144,13,144,13,157,157,4509,17
20160804 00:12:37.021782,0,0,0,1,144,14,144,14,158,158,4510,17
20160804 00:12:37.029594,0,0,0,1,144,15,144,15,159,159,4511,17
20160804 00:12:37.037406,0,0,0,1,160,0,160,0,160,160,4512,17
20160804 00:12:37.045219,0,0,0,1,160,1,160,1,161,161,4513,17
20160804 00:12:37.053032,0,0,0,1,160,2,160,2,162,162,4514,17
20160804 00:12:37.060844,0,0,0,1,160,3,160,3,163,163,4515,17
20160804 00:12:37.068656,0,0,0,1,160,4,160,4,164,164,4516,17
20160804 00:12:37.076469,0,0,0,1,160,5,160,5,165,165,4517,17
20160804 00:12:37.084282,0,0,0,1,160,6,160,6,166,166,4518,17
20160804 00:12:37.092094,0,0,0,1,160,7,160,7,167,167,4519,17
20160804 00:12:37.099906,0,0,0,1,160,8,160,8,168,168,4520,17
20160804 00:12:37.107719,0,0,0,1,160,9,160,9,169,169,4521,17
20160804 00:12:37.115532,0,0,0,1,160,10,160,10,170,170,4522,17
20160804 00:12:37.123344,0,0,0,1,160,11,160,11,171,171,4523,17
20160804 00:12:37.131156,0,0,0,1,160,12,160,12,172,172,4524,17
20160804 00:12:37.138969,0,0,0,1,160,13,160,13,173,173,4525,17
20160804 00:12:37.146782,0,0,0,1,160,14,160,14,174,174,4526,17
