time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160804 00:16:55.001181,0,0,0,1,0,0,0,0,0,0,0,0
20160804 00:16:55.008994,0,0,0,1,160,0,160,0,160,160,18592,72
20160804 00:16:55.016807,0,0,0,1,160,1,160,1,161,161,18593,72
20160804 00:16:55.024619,0,0,0,1,160,2,160,2,162,162,18594,72
20160804 00:16:55.032431,0,0,0,1,160,3,160,3,163,163,18595,72
20160804 00:16:55.040244,0,0,0,1,160,4,160,4,164,164,18596,72
20160804 00:16:55.048057,0,0,0,1,160,5,160,5,165,165,18597,72
20160804 00:16:55.055869,0,0,0,1,160,6,160,6,166,166,18598,72
20160804 00:16:55.063681,0,0,0,1,160,7,160,7,167,167,18599,72
20160804 00:16:55.071494,0,0,0,1,160,8,160,8,168,168,18600,72
20160804 00:16:55.079307,0,0,0,1,160,9,160,9,169,169,18601,72
20160804 00:16:55.087119,0,0,0,1,160,10,160,10,170,170,18602,72
20160804 00:16:55.094931,0,0,0,1,160,11,160,11,171,171,18603,72
20160804 00:16:55.102744,0,0,0,1,160,12,160,12,172,172,18604,72
20160804 00:16:55.110557,0,0,0,1,160,13,160,13,173,173,18605,72
20160804 00:16:55.118369,0,0,0,1,160,14,160,14,174,174,18606,72
20160804 00:16:55.126181,0,0,0,1,160,15,160,15,175,175,18607,72
20160804 00:16:55.133994,0,0,0,1,176,0,176,0,176,176,18608,72
20160804 00:16:55.141807,0,0,0,1,176,1,176,1,177,177,18609,72
20160804 00:16:55.149619,0,0,0,1,176,2,176,2,178,178,18610,72
20160804 00:16:55.157431,0,0,0,1,176,3,176,3,179,179,18611,72
20160804 00:16:55.165244,0,0,0,1,176,4,176,4,180,180,18612,72
20160804 00:16:55.173057,0,0,0,1,176,5,176,5,181,181,18613,72
20160804 00:16:55.180869,0,0,0,1,176,6,176,6,182,182,18614,72
20160804 00:16:55.188681,0,0,0,1,176,7,176,7,183,183,18615,72
20160804 00:16:55.196494,0,0,0,1,176,8,176,8,184,184,18616,72
20160804 00:16:55.204307,0,0,0,1,176,9,176,9,185,185,18617,72
20160804 00:16:55.212119,0,0,0,1,176,10,176,10,186,186,18618,72
20160804 00:16:55.219931,0,0,0,1,176,11,176,11,187,187,18619,72
20160804 00:16:55.227744,0,0,0,1,176,12,176,12,188,188,18620,72
20160804 00:16:55.235557,0,0,0,1,176,13,176,13,189,189,18621,72
20160804 00:16:55.243369,0,0,0,1,176,14,176,14,190,190,18622,72
20160804 00:16:55.251181,0,0,0,1,176,15,176,15,191,191,18623,72
20160804 00:16:55.258994,0,0,0,1,192,0,192,0,192,192,18624,72
20160804 00:16:55.266807,0,0,0,1,192,1,192,1,193,193,18625,72
20160804 00:16:55.274619,0,0,0,1,192,2,192,2,194,194,18626,72
20160804 00:16:55.282431,0,0,0,1,192,3,192,3,195,195,18627,72
20160804 00:16:55.290244,0,0,0,1,192,4,192,4,196,196,18628,72
20160804 00:16:55.298057,0,0,0,1,192,5,192,5,197,197,18629,72
20160804 00:16:55.305869,0,0,0,1,192,6,192,6,198,198,18630,72
20160804 00:16:55.313681,0,0,0,1,192,7,192,7,199,199,18631,72
20160804 00:16:55.321494,0,0,0,1,192,8,192,8,200,200,18632,72
20160804 00:16:55.329307,0,0,0,1,192,9,192,9,201,201,18633,72
20160804 00:16:55.337119,0,0,0,1,192,10,192,10,202,202,18634,72
20160804 00:16:55.344931,0,0,0,1,192,11,192,11,203,203,18635,72
20160804 00:16:55.352744,0,0,0,1,192,12,192,12,204,204,18636,72
20160804 00:16:55.360557,0,0,0,1,192,13,192,13,205,205,18637,72
20160804 00:16:55.368369,0,0,0,1,192,14,192,14,206,206,18638,72
20160804 00:16:55.376181,0,0,0,1,192,15,192,15,207,207,18639,72
20160804 00:16:55.383994,0,0,0,1,208,0,208,0,208,208,18640,72
20160804 00:16:55.391807,0,0,0,1,208,1,208,1,209,209,18641,72
20160804 00:16:55.399619,0,0,0,1,208,2,208,2,210,210,18642,72
20160804 00:16:55.407431,0,0,0,1,208,3,208,3,211,211,18643,72
20160804 00:16:55.415244,0,0,0,1,208,4,208,4,212,212,18644,72
20160804 00:16:55.423057,0,0,0,1,208,5,208,5,213,213,18645,72
20160804 00:16:55.430869,0,0,0,1,208,6,208,6,214,214,18646,72
20160804 00:16:55.438681,0,0,0,1,208,7,208,7,215,215,18647,72
20160804 00:16:55.446494,0,0,0,1,208,8,208,8,216,216,18648,72
20160804 00:16:55.454307,0,0,0,1,208,9,208,9,217,217,18649,72
20160804 00:16:55.462119,0,0,0,1,208,10,208,10,218,218,18650,72
20160804 00:16:55.469931,0,0,0,1,208,11,208,11,219,219,18651,72
20160804 00:16:55.477744,0,0,0,1,208,12,208,12,220,220,18652,72
20160804 00:16:55.485557,0,0,0,1,208,13,208,13,221,221,18653,72
20160804 00:16:55.493369,0,0,0,1,208,14,208,14,222,222,18654,72
20160804 00:16:55.501181,0,0,0,1,208,15,208,15,223,223,18655,72
20160804 00:16:55.508994,0,0,0,1,224,0,224,0,224,224,18656,72
20160804 00:16:55.516807,0,0,0,1,224,1,224,1,225,225,18657,72
20160804 00:16:55.524619,0,0,0,1,224,2,224,2,226,226,18658,72
20160804 00:16:55.532431,0,0,0,1,224,3,224,3,227,227,18659,72
20160804 00:16:55.540244,0,0,0,1,224,4,224,4,228,228,18660,72
20160804 00:16:55.548057,0,0,0,1,224,5,224,5,229,229,18661,72
20160804 00:16:55.555869,0,0,0,1,224,6,224,6,230,230,18662,72
20160804 00:16:55.563681,0,0,0,1,224,7,224,7,231,231,18663,72
20160804 00:16:55.571494,0,0,0,1,224,8,224,8,232,232,18664,72
20160804 00:16:55.579307,0,0,0,1,224,9,224,9,233,233,18665,72
20160804 00:16:55.587119,0,0,0,1,224,10,224,10,234,234,18666,72
20160804 00:16:55.594931,0,0,0,1,224,11,224,11,235,235,18667,72
20160804 00:16:55.602744,0,0,0,1,224,12,224,12,236,236,18668,72
20160804 00:16:55.610557,0,0,0,1,224,13,224,13,237,237,18669,72
20160804 00:16:55.618369,0,0,0,1,224,14,224,14,238,238,18670,72
20160804 00:16:55.626181,0,0,0,1,224,15,224,15,239,239,18671,72
20160804 00:16:55.633994,0,0,0,1,240,0,240,0,240,240,18672,72
20160804 00:16:55.641807,0,0,0,1,240,1,240,1,241,241,18673,72
20160804 00:16:55.649619,0,0,0,1,240,2,240,2,242,242,18674,72
20160804 00:16:55.657431,0,0,0,1,240,3,240,3,243,243,18675,72
20160804 00:16:55.665244,0,0,0,1,240,4,240,4,244,244,18676,72
20160804 00:16:55.673057,0,0,0,1,240,5,240,5,245,245,18677,72
20160804 00:16:55.680869,0,0,0,1,240,6,240,6,246,246,18678,72
20160804 00:16:55.688681,0,0,0,1,240,7,240,7,247,247,18679,72
20160804 00:16:55.696494,0,0,0,1,240,8,240,8,248,248,18680,72
20160804 00:16:55.704307,0,0,0,1,240,9,240,9,249,249,18681,72
20160804 00:16:55.712119,0,0,0,1,240,10,240,10,250,250,18682,72
20160804 00:16:55.719931,0,0,0,1,240,11,240,11,251,251,18683,72
20160804 00:16:55.727744,0,0,0,1,240,12,240,12,252,252,18684,72
20160804 00:16:55.735557,0,0,0,1,240,13,240,13,253,253,18685,72
20160804 00:16:55.743369,0,0,0,1,240,14,240,14,254,254,18686,72
20160804 00:16:55.751181,0,0,0,1,240,15,240,15,255,255,18687,72
20160804 00:16:55.758994,0,0,0,1,0,0,0,0,0,0,18688,73
20160804 00:16:55.766807,0,0,0,1,0,1,0,1,1,1,18689,73
20160804 00:16:55.774619,0,0,0,1,0,2,0,2,2,2,18690,73
20160804 00:16:55.782431,0,0,0,1,0,3,0,3,3,3,18691,73
20160804 00:16:55.790244,0,0,0,1,0,4,0,4,4,4,18692,73
20160804 00:16:55.798057,0,0,0,1,0,5,0,5,5,5,18693,73
20160804 00:16:55.805869,0,0,0,1,0,6,0,6,6,6,18694,73
20160804 00:16:55.813681,0,0,0,1,0,7,0,7,7,7,18695,73
20160804 00:16:55.821494,0,0,0,1,0,8,0,8,8,8,18696,73
20160804 00:16:55.829307,0,0,0,1,0,9,0,9,9,9,18697,73
20160804 00:16:55.837119,0,0,0,1,0,10,0,10,10,10,18698,73
20160804 00:16:55.844931,0,0,0,1,0,11,0,11,11,11,18699,73
20160804 00:16:55.852744,0,0,0,1,0,12,0,12,12,12,18700,73
20160804 00:16:55.860557,0,0,0,1,0,13,0,13,13,13,18701,73
20160804 00:16:55.868369,0,0,0,1,0,14,0,14,14,14,18702,73
20160804 00:16:55.876181,0,0,0,1,0,15,0,15,15,15,18703,73
20160804 00:16:55.883994,0,0,0,1,16,0,16,0,16,16,18704,73
20160804 00:16:55.891807,0,0,0,1,16,1,16,1,17,17,18705,73
20160804 00:16:55.899619,0,0,0,1,16,2,16,2,18,18,18706,73
20160804 00:16:55.907431,0,0,0,1,16,3,16,3,19,19,18707,73
20160804 00:16:55.915244,0,0,0,1,16,4,16,4,20,20,18708,73
20160804 00:16:55.923057,0,0,0,1,16,5,16,5,21,21,18709,73
20160804 00:16:55.930869,0,0,0,1,16,6,16,6,22,22,18710,73
20160804 00:16:55.938681,0,0,0,1,16,7,16,7,23,23,18711,73
20160804 00:16:55.946494,0,0,0,1,16,8,16,8,24,24,18712,73
20160804 00:16:55.954307,0,0,0,1,16,9,16,9,25,25,18713,73
20160804 00:16:55.962119,0,0,0,1,16,10,16,10,26,26,18714,73
20160804 00:16:55.969931,0,0,0,1,16,11,16,11,27,27,18715,73
20160804 00:16:55.977744,0,0,0,1,16,12,16,12,28,28,18716,73
20160804 00:16:55.985557,0,0,0,1,16,13,16,13,29,29,18717,73
20160804 00:16:55.993369,0,0,0,1,16,14,16,14,30,30,18718,73
20160804 00:16:56.001181,0,0,0,1,16,15,16,15,31,31,18719,73
20160804 00:16:56.008994,0,0,0,1,32,0,32,0,32,32,18720,73
20160804 00:16:56.016807,0,0,0,1,32,1,32,1,33,33,18721,73
20160804 00:16:56.024619,0,0,0,1,32,2,32,2,34,34,18722,73
20160804 00:16:56.032431,0,0,0,1,32,3,32,3,35,35,18723,73
20160804 00:16:56.040244,0,0,0,1,32,4,32,4,36,36,18724,73
20160804 00:16:56.048057,0,0,0,1,32,5,32,5,37,37,18725,73
20160804 00:16:56.055869,0,0,0,1,32,6,32,6,38,38,18726,73
20160804 00:16:56.063681,0,0,0,1,32,7,32,7,39,39,18727,73
20160804 00:16:56.071494,0,0,0,1,32,8,32,8,40,40,18728,73
20160804 00:16:56.079307,0,0,0,1,32,9,32,9,41,41,18729,73
20160804 00:16:56.087119,0,0,0,1,32,10,32,10,42,42,18730,73
20160804 00:16:56.094931,0,0,0,1,32,11,32,11,43,43,18731,73
20160804 00:16:56.102744,0,0,0,1,32,12,32,12,44,44,18732,73
20160804 00:16:56.110557,0,0,0,1,32,13,32,13,45,45,18733,73
20160804 00:16:56.118369,0,0,0,1,32,14,32,14,46,46,18734,73
20160804 00:16:56.126181,0,0,0,1,32,15,32,15,47,47,18735,73
20160804 00:16:56.133994,0,0,0,1,48,0,48,0,48,48,18736,73
20160804 00:16:56.141807,0,0,0,1,48,1,48,1,49,49,18737,73
20160804 00:16:56.149619,0,0,0,1,48,2,48,2,50,50,18738,73
20160804 00:16:56.157431,0,0,0,1,48,3,48,3,51,51,18739,73
20160804 00:16:56.165244,0,0,0,1,48,4,48,4,52,52,18740,73
20160804 00:16:56.173057,0,0,0,1,48,5,48,5,53,53,18741,73
20160804 00:16:56.180869,0,0,0,1,48,6,48,6,54,54,18742,73
20160804 00:16:56.188681,0,0,0,1,48,7,48,7,55,55,18743,73
20160804 00:16:56.196494,0,0,0,1,48,8,48,8,56,56,18744,73
20160804 00:16:56.204307,0,0,0,1,48,9,48,9,57,57,18745,73
20160804 00:16:56.212119,0,0,0,1,48,10,48,10,58,58,18746,73
20160804 00:16:56.219931,0,0,0,1,48,11,48,11,59,59,18747,73
20160804 00:16:56.227744,0,0,0,1,48,12,48,12,60,60,18748,73
20160804 00:16:56.235557,0,0,0,1,48,13,48,13,61,61,18749,73
20160804 00:16:56.243369,0,0,0,1,48,14,48,14,62,62,18750,73
20160804 00:16:56.251181,0,0,0,1,48,15,48,15,63,63,18751,73
20160804 00:16:56.258994,0,0,0,1,64,0,64,0,64,64,18752,73
20160804 00:16:56.266807,0,0,0,1,64,1,64,1,65,65,18753,73
20160804 00:16:56.274619,0,0,0,1,64,2,64,2,66,66,18754,73
20160804 00:16:56.282431,0,0,0,1,64,3,64,3,67,67,18755,73
20160804 00:16:56.290244,0,0,0,1,64,4,64,4,68,68,18756,73
20160804 00:16:56.298057,0,0,0,1,64,5,64,5,69,69,18757,73
20160804 00:16:56.305869,0,0,0,1,64,6,64,6,70,70,18758,73
20160804 00:16:56.313681,0,0,0,1,64,7,64,7,71,71,18759,73
20160804 00:16:56.321494,0,0,0,1,64,8,64,8,72,72,18760,73
20160804 00:16:56.329307,0,0,0,1,64,9,64,9,73,73,18761,73
