time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160802 16:17:10.010041,0,1,0,1,0,0,0,0,0,0,0,0
20160802 16:17:10.017854,0,1,0,1,0,1,192,15,151,1,3482780111,38656
20160802 16:17:10.025667,0,1,0,1,0,1,192,15,152,1,3482845647,38912
20160802 16:17:10.033479,0,1,0,1,0,1,192,15,153,1,3482911183,39168
20160802 16:17:10.041291,0,1,0,1,0,1,192,15,154,1,3482976719,39424
20160802 16:17:10.049104,0,1,0,1,0,1,192,15,155,1,3483042255,39680
20160802 16:17:10.056917,0,1,0,1,0,1,192,15,156,1,3483107791,39936
20160802 16:17:10.064729,0,1,0,1,0,1,192,15,157,1,3483173327,40192
20160802 16:17:10.072541,0,1,0,1,0,1,192,15,158,1,3483238863,40448
20160802 16:17:10.080354,0,1,0,1,0,1,192,15,159,1,3483304399,40704
20160802 16:17:10.088167,0,1,0,1,0,1,192,15,160,1,3483369935,40960
20160802 16:17:10.095979,0,1,0,1,0,1,192,15,161,1,3483435471,41216
20160802 16:17:10.103791,0,1,0,1,0,1,192,15,162,1,3483501007,41472
20160802 16:17:10.111604,0,1,0,1,0,1,192,15,163,1,3483566543,41728
20160802 16:17:10.119417,0,1,0,1,0,1,192,15,164,1,3483632079,41984
20160802 16:17:10.127229,0,1,0,1,0,1,192,15,165,1,3483697615,42240
20160802 16:17:10.135041,0,1,0,1,0,1,192,15,166,1,3483763151,42496
20160802 16:17:10.142854,0,1,0,1,0,1,192,15,167,1,3483828687,42752
20160802 16:17:10.150667,0,1,0,1,0,1,192,15,168,1,3483894223,43008
20160802 16:17:10.158479,0,1,0,1,0,1,192,15,169,1,3483959759,43264
20160802 16:17:10.166291,0,1,0,1,0,1,192,15,170,1,3484025295,43520
20160802 16:17:10.174104,0,1,0,1,0,1,192,15,171,1,3484090831,43776
20160802 16:17:10.181917,0,1,0,1,0,1,192,15,172,1,3484156367,44032
20160802 16:17:10.189729,0,1,0,1,0,1,192,15,173,1,3484221903,44288
