time,status,n_fib,n_fob,n_fsc,x,y,z
20160826 23:22:23.946380,0,1,253,253,65021,16588032,7424
20160804 04:23:13.313568,174,175,175,175,1966080,1966255,7680
20160804 04:23:13.313568,174,175,175,175,44830,44830,0
20160804 04:23:13.313568,174,175,175,175,431,11579393,11579568
20160804 04:23:13.313568,174,175,175,175,45086,1966110,11534512
20160804 04:23:13.313568,174,175,175,175,11542016,0,0
20160804 04:23:13.313568,174,175,175,175,11600128,11645361,0
20160804 04:23:13.313568,174,175,175,175,7680,45342,2011422
20160804 04:23:13.313568,174,175,175,175,177,0,11600305
20160804 04:23:13.313568,174,175,175,175,11711154,178,2011678
20160804 04:23:13.313568,174,175,175,175,11673088,11673088,7680
20160804 04:23:13.313568,174,175,175,175,0,111104,256
20160804 04:23:13.313568,174,175,175,175,46003,11738624,7680
20160804 04:23:13.313568,174,175,175,175,1966259,1966259,11731123
20160804 04:23:13.313568,174,175,175,175,11730944,65537,11842740
20160804 04:23:13.313568,174,175,175,175,1966080,1966260,7680
20160804 04:23:13.313568,174,175,175,175,46110,46110,0
20160804 04:23:13.313568,174,175,175,175,436,11908353,11908533
20160804 04:23:13.313568,174,175,175,175,46366,1966110,11862197
20160804 04:23:13.313568,174,175,175,175,11869696,0,0
20160804 04:23:13.313568,174,175,175,175,11927808,11974326,0
20160804 04:23:13.313568,174,175,175,175,7680,46622,2012702
20160804 04:23:13.313568,174,175,175,175,182,0,11927990
20160804 04:23:13.313568,174,175,175,175,12040119,183,2012958
20160804 04:23:13.313568,174,175,175,175,12000768,12000768,7680
20160804 04:23:13.313568,174,175,175,175,0,112384,256
20160804 04:23:13.313568,174,175,175,175,47288,12066304,7680
20160804 04:23:13.313568,174,175,175,175,1966264,1966264,12058808
20160804 04:23:13.313568,174,175,175,175,12058624,65537,12171705
20160804 04:23:13.313568,174,175,175,175,1966080,1966265,7680
20160804 04:23:13.313568,174,175,175,175,47390,47390,0
20160804 04:23:13.313568,174,175,175,175,441,12237313,12237498
20160804 04:23:13.313568,174,175,175,175,47646,1966110,12189882
20160804 04:23:13.313568,174,175,175,175,12197376,0,0
20160804 04:23:13.313568,174,175,175,175,12255488,12303291,0
20160804 04:23:13.313568,174,175,175,175,7680,47902,2013982
20160804 04:23:13.313568,174,175,175,175,187,0,12255675
20160804 04:23:13.313568,174,175,175,175,12369084,188,2014238
20160804 04:23:13.313568,174,175,175,175,12328448,12328448,7680
20160804 04:23:13.313568,174,175,175,175,0,113664,256
20160804 04:23:13.313568,174,175,175,175,48573,12393984,7680
20160804 04:23:13.313568,174,175,175,175,1966269,1966269,12386493
20160804 04:23:13.313568,174,175,175,175,12386304,65537,12500670
20160804 04:23:13.313568,174,175,175,175,1966080,1966270,7680
20160804 04:23:13.313568,174,175,175,175,48670,48670,0
20160804 04:23:13.313568,174,175,175,175,446,12566273,12566463
20160804 04:23:13.313568,174,175,175,175,48926,1966110,12517567
20160804 04:23:13.313568,174,175,175,175,12525056,0,0
20160804 04:23:13.313568,174,175,175,175,12583168,12632256,0
20160804 04:23:13.313568,174,175,175,175,7680,49182,2015262
20160804 04:23:13.313568,174,175,175,175,192,0,12583360
20160804 04:23:13.313568,174,175,175,175,12698049,193,2015518
20160804 04:23:13.313568,174,175,175,175,12656128,12656128,7680
20160804 04:23:13.313568,174,175,175,175,0,114944,256
20160804 04:23:13.313568,174,175,175,175,49858,12721664,7680
20160804 04:23:13.313568,174,175,175,175,1966274,1966274,12714178
20160804 04:23:13.313568,174,175,175,175,12713984,65537,12829635
20160804 04:23:13.313568,174,175,175,175,1966080,1966275,7680
20160804 04:23:13.313568,174,175,175,175,49950,49950,0
20160804 04:23:13.313568,174,175,175,175,451,12895233,12895428
