time,status,x,y,z
20160810 15:06:49.272122,0,85,85,85
20160810 15:06:49.279935,0,86,86,86
20160810 15:06:49.287747,0,87,87,87
20160810 15:06:49.295559,0,88,88,88
20160810 15:06:49.303372,0,89,89,89
20160810 15:06:49.311185,0,90,90,90
20160810 15:06:49.318997,0,91,91,91
20160810 15:06:49.326809,0,92,92,92
20160810 15:06:49.334622,0,93,93,93
20160810 15:06:49.342435,0,94,94,94
20160810 15:06:49.350247,0,95,95,95
20160810 15:06:49.358059,0,96,96,96
20160810 15:06:49.365872,0,97,97,97
20160810 15:06:49.373685,0,98,98,98
20160810 15:06:49.381497,0,99,99,99
20160810 15:06:49.389309,0,100,100,100
20160810 15:06:49.397122,0,101,101,101
20160810 15:06:49.404935,0,102,102,102
20160810 15:06:49.412747,0,103,103,103
20160810 15:06:49.420559,0,104,104,104
20160810 15:06:49.428372,0,105,105,105
20160810 15:06:49.436185,0,106,106,106
20160810 15:06:49.443997,0,107,107,107
20160810 15:06:49.451809,0,108,108,108
20160810 15:06:49.459622,0,109,109,109
20160810 15:06:49.467435,0,110,110,110
20160810 15:06:49.475247,0,111,111,111
20160810 15:06:49.483059,0,112,112,112
20160810 15:06:49.490872,0,113,113,113
20160810 15:06:49.498685,0,114,114,114
20160810 15:06:49.506497,0,115,115,115
20160810 15:06:49.514309,0,116,116,116
20160810 15:06:49.522122,0,117,117,117
20160810 15:06:49.529935,0,118,118,118
20160810 15:06:49.537747,0,119,119,119
20160810 15:06:49.545559,0,120,120,120
20160810 15:06:49.553372,0,121,121,121
20160810 15:06:49.561185,0,122,122,122
20160810 15:06:49.568997,0,123,123,123
20160810 15:06:49.576809,0,124,124,124
20160810 15:06:49.584622,0,125,125,125
20160810 15:06:49.592435,0,126,126,126
20160810 15:06:49.600247,0,127,127,127
20160810 15:06:49.608059,0,128,128,128
20160810 15:06:49.615872,0,129,129,129
20160810 15:06:49.623685,0,130,130,130
20160810 15:06:49.631497,0,131,131,131
20160810 15:06:49.639309,0,132,132,132
20160810 15:06:49.647122,0,133,133,133
20160810 15:06:49.654935,0,134,134,134
20160810 15:06:49.662747,0,135,135,135
20160810 15:06:49.670559,0,136,136,136
20160810 15:06:49.678372,0,137,137,137
20160810 15:06:49.686185,0,138,138,138
20160810 15:06:49.693997,0,139,139,139
20160810 15:06:49.701809,0,140,140,140
20160810 15:06:49.709622,0,141,141,141
20160810 15:06:49.717435,0,142,142,142
20160810 15:06:49.725247,0,143,143,143
20160810 15:06:49.733059,0,144,144,144
20160810 15:06:49.740872,0,145,145,145
20160810 15:06:49.748685,0,146,146,146
20160810 15:06:49.756497,0,147,147,147
20160810 15:06:49.764309,0,148,148,148
20160810 15:06:49.772122,0,149,149,149
20160810 15:06:49.779935,0,150,150,150
20160810 15:06:49.787747,0,151,151,151
20160810 15:06:49.795559,0,152,152,152
20160810 15:06:49.803372,0,153,153,153
20160810 15:06:49.811185,0,154,154,154
20160810 15:06:49.818997,0,155,155,155
20160810 15:06:49.826809,0,156,156,156
20160810 15:06:49.834622,0,157,157,157
20160810 15:06:49.842435,0,158,158,158
20160810 15:06:49.850247,0,159,159,159
20160810 15:06:49.858059,0,160,160,160
20160810 15:06:49.865872,0,161,161,161
20160810 15:06:49.873685,0,162,162,162
20160810 15:06:49.881497,0,163,163,163
20160810 15:06:49.889309,0,164,164,164
20160810 15:06:49.897122,0,165,165,165
20160810 15:06:49.904935,0,166,166,166
20160810 15:06:49.912747,0,167,167,167
20160810 15:06:49.920559,0,168,168,168
20160810 15:06:49.928372,0,169,169,169
20160810 15:06:49.936185,0,170,170,170
20160810 15:06:49.943997,0,171,171,171
20160810 15:06:49.951809,0,172,172,172
20160810 15:06:49.959622,0,173,173,173
20160810 15:06:49.967435,0,174,174,174
20160810 15:06:49.975247,0,175,175,175
20160810 15:06:49.983059,0,176,176,176
20160810 15:06:49.990872,0,177,177,177
20160810 15:06:49.998685,0,178,178,178
20160810 15:06:50.006497,0,179,179,179
20160810 15:06:50.014309,0,180,180,180
20160810 15:06:50.022122,0,181,181,181
20160810 15:06:50.029935,0,182,182,182
20160810 15:06:50.037747,0,183,183,183
20160810 15:06:50.045559,0,184,184,184
20160810 15:06:50.053372,0,185,185,185
20160810 15:06:50.061185,0,186,186,186
20160810 15:06:50.068997,0,187,187,187
20160810 15:06:50.076809,0,188,188,188
20160810 15:06:50.084622,0,189,189,189
20160810 15:06:50.092435,0,190,190,190
20160810 15:06:50.100247,0,191,191,191
20160810 15:06:50.108059,0,192,192,192
20160810 15:06:50.115872,0,193,193,193
20160810 15:06:50.123685,0,194,194,194
20160810 15:06:50.131497,0,195,195,195
20160810 15:06:50.139309,0,196,196,196
20160810 15:06:50.147122,0,197,197,197
20160810 15:06:50.154935,0,198,198,198
20160810 15:06:50.162747,0,199,199,199
20160810 15:06:50.170559,0,200,200,200
20160810 15:06:50.178372,0,201,201,201
20160810 15:06:50.186185,0,202,202,202
20160810 15:06:50.193997,0,203,203,203
20160810 15:06:50.201809,0,204,204,204
20160810 15:06:50.209622,0,205,205,205
20160810 15:06:50.217435,0,206,206,206
20160810 15:06:50.225247,0,207,207,207
20160810 15:06:50.233059,0,208,208,208
20160810 15:06:50.240872,0,209,209,209
20160810 15:06:50.248685,0,210,210,210
20160810 15:06:50.256497,0,211,211,211
20160810 15:06:50.264309,0,212,212,212
20160810 15:06:50.272122,0,213,213,213
20160810 15:06:50.279935,0,214,214,214
20160810 15:06:50.287747,0,215,215,215
20160810 15:06:50.295559,0,216,216,216
20160810 15:06:50.303372,0,217,217,217
20160810 15:06:50.311185,0,218,218,218
20160810 15:06:50.318997,0,219,219,219
20160810 15:06:50.326809,0,220,220,220
20160810 15:06:50.334622,0,221,221,221
20160810 15:06:50.342435,0,222,222,222
20160810 15:06:50.350247,0,223,223,223
20160810 15:06:50.358059,0,224,224,224
20160810 15:06:50.365872,0,225,225,225
20160810 15:06:50.373685,0,226,226,226
20160810 15:06:50.381497,0,227,227,227
20160810 15:06:50.389309,0,228,228,228
20160810 15:06:50.397122,0,229,229,229
20160810 15:06:50.404935,0,230,230,230
20160810 15:06:50.412747,0,231,231,231
20160810 15:06:50.420559,0,232,232,232
20160810 15:06:50.428372,0,233,233,233
20160810 15:06:50.436185,0,234,234,234
20160810 15:06:50.443997,0,235,235,235
20160810 15:06:50.451809,0,236,236,236
20160810 15:06:50.459622,0,237,237,237
20160810 15:06:50.467435,0,238,238,238
20160810 15:06:50.475247,0,239,239,239
20160810 15:06:50.483059,0,240,240,240
20160810 15:06:50.490872,0,241,241,241
20160810 15:06:50.498685,0,242,242,242
20160810 15:06:50.506497,0,243,243,243
20160810 15:06:50.514309,0,244,244,244
20160810 15:06:50.522122,0,245,245,245
20160810 15:06:50.529935,0,246,246,246
20160810 15:06:50.537747,0,247,247,247
20160810 15:06:50.545559,0,248,248,248
20160810 15:06:50.553372,0,249,249,249
20160810 15:06:50.561185,0,250,250,250
20160810 15:06:50.568997,0,251,251,251
20160810 15:06:50.576809,0,252,252,252
20160810 15:06:50.584622,0,253,253,253
20160810 15:06:50.592435,0,254,254,254
20160810 15:06:50.600247,0,255,255,255
20160810 15:06:50.608059,0,256,256,256
20160810 15:06:50.615872,0,257,257,257
20160810 15:06:50.623685,0,258,258,258
20160810 15:06:50.631497,0,259,259,259
20160810 15:06:50.639309,0,260,260,260
20160810 15:06:50.647122,0,261,261,261
20160810 15:06:50.654935,0,262,262,262
20160810 15:06:50.662747,0,263,263,263
20160810 15:06:50.670559,0,264,264,264
20160810 15:06:50.678372,0,265,265,265
20160810 15:06:50.686185,0,266,266,266
20160810 15:06:50.693997,0,267,267,267
20160810 15:06:50.701809,0,268,268,268
20160810 15:06:50.709622,0,269,269,269
20160810 15:06:50.717435,0,270,270,270
20160810 15:06:50.725247,0,271,271,271
20160810 15:06:50.733059,0,272,272,272
20160810 15:06:50.740872,0,273,273,273
20160810 15:06:50.748685,0,274,274,274
20160810 15:06:50.756497,0,275,275,275
20160810 15:06:50.764309,0,276,276,276
20160810 15:06:50.772122,0,277,277,277
20160810 15:06:50.779935,0,278,278,278
20160810 15:06:50.787747,0,279,279,279
20160810 15:06:50.795559,0,280,280,280
20160810 15:06:50.803372,0,281,281,281
20160810 15:06:50.811185,0,282,282,282
20160810 15:06:50.818997,0,283,283,283
20160810 15:06:50.826809,0,284,284,284
20160810 15:06:50.834622,0,285,285,285
20160810 15:06:50.842435,0,286,286,286
20160810 15:06:50.850247,0,287,287,287
20160810 15:06:50.858059,0,288,288,288
20160810 15:06:50.865872,0,289,289,289
20160810 15:06:50.873685,0,290,290,290
20160810 15:06:50.881497,0,291,291,291
20160810 15:06:50.889309,0,292,292,292
20160810 15:06:50.897122,0,293,293,293
20160810 15:06:50.904935,0,294,294,294
20160810 15:06:50.912747,0,295,295,295
20160810 15:06:50.920559,0,296,296,296
20160810 15:06:50.928372,0,297,297,297
20160810 15:06:50.936185,0,298,298,298
20160810 15:06:50.943997,0,299,299,299
20160810 15:06:50.951809,0,300,300,300
20160810 15:06:50.959622,0,301,301,301
20160810 15:06:50.967435,0,302,302,302
20160810 15:06:50.975247,0,303,303,303
20160810 15:06:50.983059,0,304,304,304
20160810 15:06:50.990872,0,305,305,305
20160810 15:06:50.998685,0,306,306,306
20160810 15:06:51.006497,0,307,307,307
20160810 15:06:51.014309,0,308,308,308
20160810 15:06:51.022122,0,309,309,309
20160810 15:06:51.029935,0,310,310,310
20160810 15:06:51.037747,0,311,311,311
20160810 15:06:51.045559,0,312,312,312
20160810 15:06:51.053372,0,313,313,313
20160810 15:06:51.061185,0,314,314,314
20160810 15:06:51.068997,0,315,315,315
20160810 15:06:51.076809,0,316,316,316
20160810 15:06:51.084622,0,317,317,317
20160810 15:06:51.092435,0,318,318,318
20160810 15:06:51.100247,0,319,319,319
20160810 15:06:51.108059,0,320,320,320
20160810 15:06:51.115872,0,321,321,321
20160810 15:06:51.123685,0,322,322,322
20160810 15:06:51.131497,0,323,323,323
20160810 15:06:51.139309,0,324,324,324
20160810 15:06:51.147122,0,325,325,325
20160810 15:06:51.154935,0,326,326,326
20160810 15:06:51.162747,0,327,327,327
20160810 15:06:51.170559,0,328,328,328
20160810 15:06:51.178372,0,329,329,329
20160810 15:06:51.186185,0,330,330,330
20160810 15:06:51.193997,0,331,331,331
20160810 15:06:51.201809,0,332,332,332
20160810 15:06:51.209622,0,333,333,333
20160810 15:06:51.217435,0,334,334,334
20160810 15:06:51.225247,0,335,335,335
20160810 15:06:51.233059,0,336,336,336
20160810 15:06:51.240872,0,337,337,337
20160810 15:06:51.248685,0,338,338,338
20160810 15:06:51.256497,0,339,339,339
20160810 15:06:51.264309,0,340,340,340
20160810 15:06:51.272122,0,341,341,341
20160810 15:06:51.279935,0,342,342,342
20160810 15:06:51.287747,0,343,343,343
20160810 15:06:51.295559,0,344,344,344
20160810 15:06:51.303372,0,345,345,345
20160810 15:06:51.311185,0,346,346,346
20160810 15:06:51.318997,0,347,347,347
20160810 15:06:51.326809,0,348,348,348
20160810 15:06:51.334622,0,349,349,349
20160810 15:06:51.342435,0,350,350,350
20160810 15:06:51.350247,0,351,351,351
20160810 15:06:51.358059,0,352,352,352
20160810 15:06:51.365872,0,353,353,353
20160810 15:06:51.373685,0,354,354,354
20160810 15:06:51.381497,0,355,355,355
20160810 15:06:51.389309,0,356,356,356
20160810 15:06:51.397122,0,357,357,357
20160810 15:06:51.404935,0,358,358,358
20160810 15:06:51.412747,0,359,359,359
20160810 15:06:51.420559,0,360,360,360
20160810 15:06:51.428372,0,361,361,361
20160810 15:06:51.436185,0,362,362,362
20160810 15:06:51.443997,0,363,363,363
20160810 15:06:51.451809,0,364,364,364
