time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160802 15:33:40.806954,0,1,0,1,0,3,48,2,85,3,844432178,21760
20160802 15:33:40.814767,0,1,0,1,0,3,48,2,86,3,844497714,22016
20160802 15:33:40.822579,0,1,0,1,0,3,48,2,87,3,844563250,22272
20160802 15:33:40.830391,0,1,0,1,0,3,48,2,88,3,844628786,22528
20160802 15:33:04.205391,0,1,0,1,0,0,0,0,0,0,0,0
20160802 15:33:04.213204,0,1,0,1,0,3,48,2,91,3,844825394,23296
20160802 15:33:04.221017,0,1,0,1,0,3,48,2,92,3,844890930,23552
20160802 15:33:04.228829,0,1,0,1,0,3,48,2,93,3,844956466,23808
20160802 15:33:04.236641,0,1,0,1,0,3,48,2,94,3,845022002,24064
20160802 15:33:04.244454,0,1,0,1,0,3,48,2,95,3,845087538,24320
20160802 15:33:04.252267,0,1,0,1,0,3,48,2,96,3,845153074,24576
20160802 15:33:04.260079,0,1,0,1,0,3,48,2,97,3,845218610,24832
20160802 15:33:04.267891,0,1,0,1,0,3,48,2,98,3,845284146,25088
20160802 15:33:04.275704,0,1,0,1,0,3,48,2,99,3,845349682,25344
20160802 15:33:04.283517,0,1,0,1,0,3,48,2,100,3,845415218,25600
20160802 15:33:04.291329,0,1,0,1,0,3,48,2,101,3,845480754,25856
20160802 15:33:04.299141,0,1,0,1,0,3,48,2,102,3,845546290,26112
20160802 15:33:04.306954,0,1,0,1,0,3,48,2,103,3,845611826,26368
20160802 15:33:04.314767,0,1,0,1,0,3,48,2,104,3,845677362,26624
20160802 15:33:04.322579,0,1,0,1,0,3,48,2,105,3,845742898,26880
20160802 15:33:04.330391,0,1,0,1,0,3,48,2,106,3,845808434,27136
20160802 15:33:04.338204,0,1,0,1,0,3,48,2,107,3,845873970,27392
20160802 15:33:04.346017,0,1,0,1,0,3,48,2,108,3,845939506,27648
20160802 15:33:04.353829,0,1,0,1,0,3,48,2,109,3,846005042,27904
20160802 15:33:04.361641,0,1,0,1,0,3,48,2,110,3,846070578,28160
20160802 15:33:04.369454,0,1,0,1,0,3,48,2,111,3,846136114,28416
20160802 15:33:04.377267,0,1,0,1,0,3,48,2,112,3,846201650,28672
20160802 15:33:04.385079,0,1,0,1,0,3,48,2,113,3,846267186,28928
20160802 15:33:04.392891,0,1,0,1,0,3,48,2,114,3,846332722,29184
20160802 15:33:04.400704,0,1,0,1,0,3,48,2,115,3,846398258,29440
20160802 15:33:04.408517,0,1,0,1,0,3,48,2,116,3,846463794,29696
20160802 15:33:04.416329,0,1,0,1,0,3,48,2,117,3,846529330,29952
20160802 15:33:04.424141,0,1,0,1,0,3,48,2,118,3,846594866,30208
20160802 15:33:04.431954,0,1,0,1,0,3,48,2,119,3,846660402,30464
20160802 15:33:04.439767,0,1,0,1,0,3,48,2,120,3,846725938,30720
20160802 15:33:04.447579,0,1,0,1,0,3,48,2,121,3,846791474,30976
20160802 15:33:04.455391,0,1,0,1,0,3,48,2,122,3,846857010,31232
20160802 15:33:04.463204,0,1,0,1,0,3,48,2,123,3,846922546,31488
20160802 15:33:04.471017,0,1,0,1,0,3,48,2,124,3,846988082,31744
20160802 15:33:04.478829,0,1,0,1,0,3,48,2,125,3,847053618,32000
20160802 15:33:04.486641,0,1,0,1,0,3,48,2,126,3,847119154,32256
20160802 15:33:04.494454,0,1,0,1,0,3,48,2,127,3,847184690,32512
20160802 15:33:04.502267,0,1,0,1,0,3,48,2,128,3,847250226,32768
20160802 15:33:04.510079,0,1,0,1,0,3,48,2,129,3,847315762,33024
20160802 15:33:04.517891,0,1,0,1,0,3,48,2,130,3,847381298,33280
