time,status,n_fib,n_fob,n_fsc,x,y,z
20160802 14:33:02.578148,0,1,0,1,0,0,0
20160802 14:33:02.585961,0,1,0,1,460551,7,1771291
20160802 14:33:02.593774,0,1,0,1,526344,8,1771547
20160802 14:33:02.601586,0,1,0,1,592137,9,1771803
20160802 14:33:02.609398,0,1,0,1,657930,10,1772059
20160802 14:33:02.617211,0,1,0,1,723723,11,1772315
20160802 14:33:02.625024,0,1,0,1,789516,12,1772571
20160802 14:33:02.632836,0,1,0,1,855309,13,1772827
20160802 14:33:02.640648,0,1,0,1,921102,14,1773083
20160802 14:33:02.648461,0,1,0,1,986895,15,1773339
20160802 14:33:02.656274,0,1,0,1,1052688,16,1773595
20160802 14:33:02.664086,0,1,0,1,1118481,17,1773851
20160802 14:33:02.671898,0,1,0,1,1184274,18,1774107
20160802 14:33:02.679711,0,1,0,1,1250067,19,1774363
20160802 14:33:02.687524,0,1,0,1,1315860,20,1774619
20160802 14:33:02.695336,0,1,0,1,1381653,21,1774875
20160802 14:33:02.703148,0,1,0,1,1447446,22,1775131
20160802 14:33:02.710961,0,1,0,1,1513239,23,1775387
20160802 14:33:02.718774,0,1,0,1,1579032,24,1775643
20160802 14:33:02.726586,0,1,0,1,1644825,25,1775899
20160802 14:33:02.734398,0,1,0,1,1710618,26,1776155
20160802 14:33:02.742211,0,1,0,1,1776411,27,1776411
20160802 14:33:02.750024,0,1,0,1,1842204,28,1776667
20160802 14:33:02.757836,0,1,0,1,1907997,29,1776923
20160802 14:33:02.765648,0,1,0,1,1973790,30,1777179
20160802 14:33:02.773461,0,1,0,1,2039583,31,1777435
20160802 14:33:02.781274,0,1,0,1,2105376,32,1777691
20160802 14:33:02.789086,0,1,0,1,2171169,33,1777947
20160802 14:33:02.796898,0,1,0,1,2236962,34,1778203
20160802 14:33:02.804711,0,1,0,1,2302755,35,1778459
20160802 14:33:02.812524,0,1,0,1,2368548,36,1778715
20160802 14:33:02.820336,0,1,0,1,2434341,37,1778971
20160802 14:33:02.828148,0,1,0,1,2500134,38,1779227
20160802 14:33:02.835961,0,1,0,1,2565927,39,1779483
20160802 14:33:02.843774,0,1,0,1,2631720,40,1779739
20160802 14:33:02.851586,0,1,0,1,2697513,41,1779995
20160802 14:33:02.859398,0,1,0,1,2763306,42,1780251
20160802 14:33:02.867211,0,1,0,1,2829099,43,1780507
20160802 14:33:02.875024,0,1,0,1,2894892,44,1780763
20160802 14:33:02.882836,0,1,0,1,2960685,45,1781019
20160802 14:33:02.890648,0,1,0,1,3026478,46,1781275
20160802 14:33:02.898461,0,1,0,1,3092271,47,1781531
20160802 14:33:02.906274,0,1,0,1,3158064,48,1781787
20160802 14:33:02.914086,0,1,0,1,3223857,49,1782043
20160802 14:33:02.921898,0,1,0,1,3289650,50,1782299
20160802 14:33:02.929711,0,1,0,1,3355443,51,1782555
20160802 14:33:02.937524,0,1,0,1,3421236,52,1782811
20160802 14:33:02.945336,0,1,0,1,3487029,53,1783067
20160802 14:33:02.953148,0,1,0,1,3552822,54,1783323
20160802 14:33:02.960961,0,1,0,1,3618615,55,1783579
