time,status,x,y,z
20160810 13:31:08.798772,0,223236,223236,223236
20160810 13:31:08.806585,0,223237,223237,223237
20160810 13:31:08.814397,0,223238,223238,223238
20160810 13:31:08.822209,0,223239,223239,223239
20160810 13:31:08.830022,0,223240,223240,223240
20160810 13:31:08.837835,0,223241,223241,223241
20160810 13:31:08.845647,0,223242,223242,223242
20160810 13:31:08.853459,0,223243,223243,223243
20160810 13:31:08.861272,0,223244,223244,223244
20160810 13:31:08.869085,0,223245,223245,223245
20160810 13:31:08.876897,0,223246,223246,223246
20160810 13:31:08.884709,0,223247,223247,223247
20160810 13:31:08.892522,0,223248,223248,223248
20160810 13:31:08.900335,0,223249,223249,223249
20160810 13:31:08.908147,0,223250,223250,223250
20160810 13:31:08.915959,0,223251,223251,223251
20160810 13:31:08.923772,0,223252,223252,223252
20160810 13:31:08.931585,0,223253,223253,223253
20160810 13:31:08.939397,0,223254,223254,223254
20160810 13:31:08.947209,0,223255,223255,223255
20160810 13:31:08.955022,0,223256,223256,223256
20160810 13:31:08.962835,0,223257,223257,223257
20160810 13:31:08.970647,0,223258,223258,223258
20160810 13:31:08.978459,0,223259,223259,223259
20160810 13:31:08.986272,0,223260,223260,223260
20160810 13:31:08.994085,0,223261,223261,223261
20160810 13:31:09.001897,0,223262,223262,223262
20160810 13:31:09.009709,0,223263,223263,223263
20160810 13:31:09.017522,0,223264,223264,223264
20160810 13:31:09.025335,0,223265,223265,223265
20160810 13:31:09.033147,0,223266,223266,223266
20160810 13:31:09.040959,0,223267,223267,223267
20160810 13:31:09.048772,0,223268,223268,223268
20160810 13:31:09.056585,0,223269,223269,223269
20160810 13:31:09.064397,0,223270,223270,223270
20160810 13:31:09.072209,0,223271,223271,223271
20160810 13:31:09.080022,0,223272,223272,223272
20160810 13:31:09.087835,0,223273,223273,223273
20160810 13:31:09.095647,0,223274,223274,223274
20160810 13:31:09.103459,0,223275,223275,223275
20160810 13:31:09.111272,0,223276,223276,223276
20160810 13:31:09.119085,0,223277,223277,223277
20160810 13:31:09.126897,0,223278,223278,223278
20160810 13:31:09.134709,0,223279,223279,223279
20160810 13:31:09.142522,0,223280,223280,223280
20160810 13:31:09.150335,0,223281,223281,223281
20160810 13:31:09.158147,0,223282,223282,223282
20160810 13:31:09.165959,0,223283,223283,223283
20160810 13:31:09.173772,0,223284,223284,223284
20160810 13:31:09.181585,0,223285,223285,223285
20160810 13:31:09.189397,0,223286,223286,223286
20160810 13:31:09.197209,0,223287,223287,223287
20160810 13:31:09.205022,0,223288,223288,223288
20160810 13:31:09.212835,0,223289,223289,223289
20160810 13:31:09.220647,0,223290,223290,223290
20160810 13:31:09.228459,0,223291,223291,223291
20160810 13:31:09.236272,0,223292,223292,223292
20160810 13:31:09.244085,0,223293,223293,223293
20160810 13:31:09.251897,0,223294,223294,223294
20160810 13:31:09.259709,0,223295,223295,223295
20160810 13:31:09.267522,0,223296,223296,223296
20160810 13:31:09.275335,0,223297,223297,223297
20160810 13:31:09.283147,0,223298,223298,223298
20160810 13:31:09.290959,0,223299,223299,223299
20160810 13:31:09.298772,0,223300,223300,223300
20160810 13:31:09.306585,0,223301,223301,223301
20160810 13:31:09.314397,0,223302,223302,223302
20160810 13:31:09.322209,0,223303,223303,223303
20160810 13:31:09.330022,0,223304,223304,223304
20160810 13:31:09.337835,0,223305,223305,223305
20160810 13:31:09.345647,0,223306,223306,223306
20160810 13:31:09.353459,0,223307,223307,223307
20160810 13:31:09.361272,0,223308,223308,223308
20160810 13:31:09.369085,0,223309,223309,223309
20160810 13:31:09.376897,0,223310,223310,223310
20160810 13:31:09.384709,0,223311,223311,223311
20160810 13:31:09.392522,0,223312,223312,223312
20160810 13:31:09.400335,0,223313,223313,223313
20160810 13:31:09.408147,0,223314,223314,223314
20160810 13:31:09.415959,0,223315,223315,223315
20160810 13:31:09.423772,0,223316,223316,223316
20160810 13:31:09.431585,0,223317,223317,223317
20160810 13:31:09.439397,0,223318,223318,223318
20160810 13:31:09.447209,0,223319,223319,223319
20160810 13:31:09.455022,0,223320,223320,223320
20160810 13:31:09.462835,0,223321,223321,223321
20160810 13:31:09.470647,0,223322,223322,223322
20160810 13:31:09.478459,0,223323,223323,223323
20160810 13:31:09.486272,0,223324,223324,223324
20160810 13:31:09.494085,0,223325,223325,223325
20160810 13:31:09.501897,0,223326,223326,223326
20160810 13:31:09.509709,0,223327,223327,223327
20160810 13:31:09.517522,0,223328,223328,223328
20160810 13:31:09.525335,0,223329,223329,223329
20160810 13:31:09.533147,0,223330,223330,223330
20160810 13:31:09.540959,0,223331,223331,223331
20160810 13:31:09.548772,0,223332,223332,223332
20160810 13:31:09.556585,0,223333,223333,223333
20160810 13:31:09.564397,0,223334,223334,223334
20160810 13:31:09.572209,0,223335,223335,223335
20160810 13:31:09.580022,0,223336,223336,223336
20160810 13:31:09.587835,0,223337,223337,223337
20160810 13:31:09.595647,0,223338,223338,223338
20160810 13:31:09.603459,0,223339,223339,223339
20160810 13:31:09.611272,0,223340,223340,223340
20160810 13:31:09.619085,0,223341,223341,223341
20160810 13:31:09.626897,0,223342,223342,223342
20160810 13:31:09.634709,0,223343,223343,223343
20160810 13:31:09.642522,0,223344,223344,223344
20160810 13:31:09.650335,0,223345,223345,223345
20160810 13:31:09.658147,0,223346,223346,223346
20160810 13:31:09.665959,0,223347,223347,223347
20160810 13:31:09.673772,0,223348,223348,223348
20160810 13:31:09.681585,0,223349,223349,223349
20160810 13:31:09.689397,0,223350,223350,223350
20160810 13:31:09.697209,0,223351,223351,223351
20160810 13:31:09.705022,0,223352,223352,223352
20160810 13:31:09.712835,0,223353,223353,223353
20160810 13:31:09.720647,0,223354,223354,223354
20160810 13:31:09.728459,0,223355,223355,223355
20160810 13:31:09.736272,0,223356,223356,223356
20160810 13:31:09.744085,0,223357,223357,223357
20160810 13:31:09.751897,0,223358,223358,223358
20160810 13:31:09.759709,0,223359,223359,223359
20160810 13:31:09.767522,0,223360,223360,223360
20160810 13:31:09.775335,0,223361,223361,223361
20160810 13:31:09.783147,0,223362,223362,223362
20160810 13:31:09.790959,0,223363,223363,223363
20160810 13:31:09.798772,0,223364,223364,223364
20160810 13:31:09.806585,0,223365,223365,223365
20160810 13:31:09.814397,0,223366,223366,223366
20160810 13:31:09.822209,0,223367,223367,223367
20160810 13:31:09.830022,0,223368,223368,223368
20160810 13:31:09.837835,0,223369,223369,223369
20160810 13:31:09.845647,0,223370,223370,223370
20160810 13:31:09.853459,0,223371,223371,223371
20160810 13:31:09.861272,0,223372,223372,223372
20160810 13:31:09.869085,0,223373,223373,223373
20160810 13:31:09.876897,0,223374,223374,223374
20160810 13:31:09.884709,0,223375,223375,223375
20160810 13:31:09.892522,0,223376,223376,223376
20160810 13:31:09.900335,0,223377,223377,223377
20160810 13:31:09.908147,0,223378,223378,223378
