time,status,x,y,z
20160810 15:45:06.028715,0,3243,3243,3243
20160810 15:45:06.036527,0,3244,3244,3244
20160810 15:45:06.044339,0,3245,3245,3245
20160810 15:45:06.052152,0,3246,3246,3246
20160810 15:45:06.059965,0,3247,3247,3247
20160810 15:45:06.067777,0,3248,3248,3248
20160810 15:45:06.075589,0,3249,3249,3249
20160810 15:45:06.083402,0,3250,3250,3250
20160810 15:45:06.091215,0,3251,3251,3251
20160810 15:45:06.099027,0,3252,3252,3252
20160810 15:45:06.106839,0,3253,3253,3253
20160810 15:45:06.114652,0,3254,3254,3254
20160810 15:45:06.122465,0,3255,3255,3255
20160810 15:45:06.130277,0,3256,3256,3256
20160810 15:45:06.138089,0,3257,3257,3257
20160810 15:45:06.145902,0,3258,3258,3258
20160810 15:45:06.153715,0,3259,3259,3259
20160810 15:45:06.161527,0,3260,3260,3260
20160810 15:45:06.169339,0,3261,3261,3261
20160810 15:45:06.177152,0,3262,3262,3262
20160810 15:45:06.184965,0,3263,3263,3263
20160810 15:45:06.192777,0,3264,3264,3264
20160810 15:45:06.200589,0,3265,3265,3265
20160810 15:45:06.208402,0,3266,3266,3266
20160810 15:45:06.216215,0,3267,3267,3267
20160810 15:45:06.224027,0,3268,3268,3268
20160810 15:45:06.231839,0,3269,3269,3269
20160810 15:45:06.239652,0,3270,3270,3270
20160810 15:45:06.247465,0,3271,3271,3271
20160810 15:45:06.255277,0,3272,3272,3272
20160810 15:45:06.263089,0,3273,3273,3273
20160810 15:45:06.270902,0,3274,3274,3274
20160810 15:45:06.278715,0,3275,3275,3275
20160810 15:45:06.286527,0,3276,3276,3276
20160810 15:45:06.294339,0,3277,3277,3277
20160810 15:45:06.302152,0,3278,3278,3278
20160810 15:45:06.309965,0,3279,3279,3279
20160810 15:45:06.317777,0,3280,3280,3280
20160810 15:45:06.325589,0,3281,3281,3281
20160810 15:45:06.333402,0,3282,3282,3282
20160810 15:45:06.341215,0,3283,3283,3283
20160810 15:45:06.349027,0,3284,3284,3284
20160810 15:45:06.356839,0,3285,3285,3285
20160810 15:45:06.364652,0,3286,3286,3286
20160810 15:45:06.372465,0,3287,3287,3287
20160810 15:45:06.380277,0,3288,3288,3288
20160810 15:45:06.388089,0,3289,3289,3289
20160810 15:45:06.395902,0,3290,3290,3290
20160810 15:45:06.403715,0,3291,3291,3291
20160810 15:45:06.411527,0,3292,3292,3292
20160810 15:45:06.419339,0,3293,3293,3293
20160810 15:45:06.427152,0,3294,3294,3294
20160810 15:45:06.434965,0,3295,3295,3295
20160810 15:45:06.442777,0,3296,3296,3296
20160810 15:45:06.450589,0,3297,3297,3297
20160810 15:45:06.458402,0,3298,3298,3298
20160810 15:45:06.466215,0,3299,3299,3299
20160810 15:45:06.474027,0,3300,3300,3300
20160810 15:45:06.481839,0,3301,3301,3301
20160810 15:45:06.489652,0,3302,3302,3302
20160810 15:45:06.497465,0,3303,3303,3303
20160810 15:45:06.505277,0,3304,3304,3304
20160810 15:45:06.513089,0,3305,3305,3305
20160810 15:45:06.520902,0,3306,3306,3306
20160810 15:45:06.528715,0,3307,3307,3307
20160810 15:45:06.536527,0,3308,3308,3308
20160810 15:45:06.544339,0,3309,3309,3309
20160810 15:45:06.552152,0,3310,3310,3310
20160810 15:45:06.559965,0,3311,3311,3311
20160810 15:45:06.567777,0,3312,3312,3312
20160810 15:45:06.575589,0,3313,3313,3313
20160810 15:45:06.583402,0,3314,3314,3314
20160810 15:45:06.591215,0,3315,3315,3315
20160810 15:45:06.599027,0,3316,3316,3316
20160810 15:45:06.606839,0,3317,3317,3317
20160810 15:45:06.614652,0,3318,3318,3318
20160810 15:45:06.622465,0,3319,3319,3319
20160810 15:45:06.630277,0,3320,3320,3320
20160810 15:45:06.638089,0,3321,3321,3321
20160810 15:45:06.645902,0,3322,3322,3322
20160810 15:45:06.653715,0,3323,3323,3323
20160810 15:45:06.661527,0,3324,3324,3324
20160810 15:45:06.669339,0,3325,3325,3325
20160810 15:45:06.677152,0,3326,3326,3326
20160810 15:45:06.684965,0,3327,3327,3327
20160810 15:45:06.692777,0,3328,3328,3328
20160810 15:45:06.700589,0,3329,3329,3329
20160810 15:45:06.708402,0,3330,3330,3330
20160810 15:45:06.716215,0,3331,3331,3331
20160810 15:45:06.724027,0,3332,3332,3332
20160810 15:45:06.731839,0,3333,3333,3333
20160810 15:45:06.739652,0,3334,3334,3334
20160810 15:45:06.747465,0,3335,3335,3335
20160810 15:45:06.755277,0,3336,3336,3336
20160810 15:45:06.763089,0,3337,3337,3337
20160810 15:45:06.770902,0,3338,3338,3338
20160810 15:45:06.778715,0,3339,3339,3339
20160810 15:45:06.786527,0,3340,3340,3340
20160810 15:45:06.794339,0,3341,3341,3341
20160810 15:45:06.802152,0,3342,3342,3342
20160810 15:45:06.809965,0,3343,3343,3343
20160810 15:45:06.817777,0,3344,3344,3344
20160810 15:45:06.825589,0,3345,3345,3345
20160810 15:45:06.833402,0,3346,3346,3346
20160810 15:45:06.841215,0,3347,3347,3347
20160810 15:45:06.849027,0,3348,3348,3348
20160810 15:45:06.856839,0,3349,3349,3349
20160810 15:45:06.864652,0,3350,3350,3350
20160810 15:45:06.872465,0,3351,3351,3351
20160810 15:45:06.880277,0,3352,3352,3352
20160810 15:45:06.888089,0,3353,3353,3353
20160810 15:45:06.895902,0,3354,3354,3354
20160810 15:45:06.903715,0,3355,3355,3355
20160810 15:45:06.911527,0,3356,3356,3356
20160810 15:45:06.919339,0,3357,3357,3357
20160810 15:45:06.927152,0,3358,3358,3358
20160810 15:45:06.934965,0,3359,3359,3359
20160810 15:45:06.942777,0,3360,3360,3360
20160810 15:45:06.950589,0,3361,3361,3361
20160810 15:45:06.958402,0,3362,3362,3362
20160810 15:45:06.966215,0,3363,3363,3363
20160810 15:45:06.974027,0,3364,3364,3364
20160810 15:45:06.981839,0,3365,3365,3365
20160810 15:45:06.989652,0,3366,3366,3366
20160810 15:45:06.997465,0,3367,3367,3367
20160810 15:45:07.005277,0,3368,3368,3368
20160810 15:45:07.013089,0,3369,3369,3369
20160810 15:45:07.020902,0,3370,3370,3370
20160810 15:45:07.028715,0,3371,3371,3371
20160810 15:45:07.036527,0,3372,3372,3372
20160810 15:45:07.044339,0,3373,3373,3373
20160810 15:45:07.052152,0,3374,3374,3374
20160810 15:45:07.059965,0,3375,3375,3375
20160810 15:45:07.067777,0,3376,3376,3376
20160810 15:45:07.075589,0,3377,3377,3377
20160810 15:45:07.083402,0,3378,3378,3378
20160810 15:45:07.091215,0,3379,3379,3379
20160810 15:45:07.099027,0,3380,3380,3380
20160810 15:45:07.106839,0,3381,3381,3381
20160810 15:45:07.114652,0,3382,3382,3382
20160810 15:45:07.122465,0,3383,3383,3383
20160810 15:45:07.130277,0,3384,3384,3384
20160810 15:45:07.138089,0,3385,3385,3385
20160810 15:45:07.145902,0,3386,3386,3386
20160810 15:45:07.153715,0,3387,3387,3387
20160810 15:45:07.161527,0,3388,3388,3388
20160810 15:45:07.169339,0,3389,3389,3389
20160810 15:45:07.177152,0,3390,3390,3390
20160810 15:45:07.184965,0,3391,3391,3391
20160810 15:45:07.192777,0,3392,3392,3392
20160810 15:45:07.200589,0,3393,3393,3393
20160810 15:45:07.208402,0,3394,3394,3394
20160810 15:45:07.216215,0,3395,3395,3395
20160810 15:45:07.224027,0,3396,3396,3396
20160810 15:45:07.231839,0,3397,3397,3397
20160810 15:45:07.239652,0,3398,3398,3398
20160810 15:45:07.247465,0,3399,3399,3399
20160810 15:45:07.255277,0,3400,3400,3400
20160810 15:45:07.263089,0,3401,3401,3401
20160810 15:45:07.270902,0,3402,3402,3402
20160810 15:45:07.278715,0,3403,3403,3403
20160810 15:45:07.286527,0,3404,3404,3404
20160810 15:45:07.294339,0,3405,3405,3405
20160810 15:45:07.302152,0,3406,3406,3406
20160810 15:45:07.309965,0,3407,3407,3407
20160810 15:45:07.317777,0,3408,3408,3408
20160810 15:45:07.325589,0,3409,3409,3409
20160810 15:45:07.333402,0,3410,3410,3410
20160810 15:45:07.341215,0,3411,3411,3411
20160810 15:45:07.349027,0,3412,3412,3412
20160810 15:45:07.356839,0,3413,3413,3413
20160810 15:45:07.364652,0,3414,3414,3414
20160810 15:45:07.372465,0,3415,3415,3415
20160810 15:45:07.380277,0,3416,3416,3416
20160810 15:45:07.388089,0,3417,3417,3417
20160810 15:45:07.395902,0,3418,3418,3418
20160810 15:45:07.403715,0,3419,3419,3419
20160810 15:45:07.411527,0,3420,3420,3420
20160810 15:45:07.419339,0,3421,3421,3421
20160810 15:45:07.427152,0,3422,3422,3422
20160810 15:45:07.434965,0,3423,3423,3423
20160810 15:45:07.442777,0,3424,3424,3424
20160810 15:45:07.450589,0,3425,3425,3425
20160810 15:45:07.458402,0,3426,3426,3426
20160810 15:45:07.466215,0,3427,3427,3427
20160810 15:45:07.474027,0,3428,3428,3428
20160810 15:45:07.481839,0,3429,3429,3429
20160810 15:45:07.489652,0,3430,3430,3430
20160810 15:45:07.497465,0,3431,3431,3431
20160810 15:45:07.505277,0,3432,3432,3432
