time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160801-115530,1,1,0,1,0,1,0,0,1,0,0,0
20160801-115530,0,1,0,1,0,1,128,8,151,1,2291597704,9896073
20160801-115530,0,1,0,1,0,1,128,8,152,1,2291663240,9961610
20160801-115530,0,1,0,1,0,1,128,8,153,1,2291728776,10027147
20160801-115530,0,1,0,1,0,1,128,8,154,1,2291794312,10092684
20160801-115530,0,1,0,1,0,1,128,8,155,1,2291859848,10158221
20160801-115530,0,1,0,1,0,1,128,8,156,1,2291925384,10223758
20160801-115530,0,1,0,1,0,1,128,8,157,1,2291990920,10289295
20160801-115530,0,1,0,1,0,1,128,8,158,1,2292056456,10354832
20160801-115530,0,1,0,1,0,1,128,8,159,1,2292121992,10420369
20160801-115530,0,1,0,1,0,1,128,8,160,1,2292187528,10485906
20160801-115530,0,1,0,1,0,1,128,8,161,1,2292253064,10551443
20160801-115530,0,1,0,1,0,1,128,8,162,1,2292318600,10616980
20160801-115530,0,1,0,1,0,1,128,8,163,1,2292384136,10682517
20160801-115530,0,1,0,1,0,1,128,8,164,1,2292449672,10748054
20160801-115530,0,1,0,1,0,1,128,8,165,1,2292515208,10813591
20160801-115530,0,1,0,1,0,1,128,8,166,1,2292580744,10879128
20160801-115530,0,1,0,1,0,1,128,8,167,1,2292646280,10944665
20160801-115530,0,1,0,1,0,1,128,8,168,1,2292711816,11010202
20160801-115530,0,1,0,1,0,1,128,8,169,1,2292777352,11075739
20160801-115530,0,1,0,1,0,1,128,8,170,1,2292842888,11141276
20160801-115530,0,1,0,1,0,1,128,8,171,1,2292908424,11206813
20160801-115530,0,1,0,1,0,1,128,8,172,1,2292973960,11272350
20160801-115530,0,1,0,1,0,1,128,8,173,1,2293039496,11337887
20160801-115530,0,1,0,1,0,1,128,8,174,1,2293105032,11403424
20160801-115530,0,1,0,1,0,1,128,8,175,1,2293170568,11468961
20160801-115530,0,1,0,1,0,1,128,8,176,1,2293236104,11534498
20160801-115530,0,1,0,1,0,1,128,8,177,1,2293301640,11600035
20160801-115530,0,1,0,1,0,1,128,8,178,1,2293367176,11665572
20160801-115530,0,1,0,1,0,1,128,8,179,1,2293432712,11731109
20160801-115530,0,1,0,1,0,1,128,8,180,1,2293498248,11796646
20160801-115530,0,1,0,1,0,1,128,8,181,1,2293563784,11862183
20160801-115530,0,1,0,1,0,1,128,8,182,1,2293629320,11927720
20160801-115530,0,1,0,1,0,1,128,8,183,1,2293694856,11993257
20160801-115530,0,1,0,1,0,1,128,8,184,1,2293760392,12058794
20160801-115530,0,1,0,1,0,1,128,8,185,1,2293825928,12124331
20160801-115530,0,1,0,1,0,1,128,8,186,1,2293891464,12189868
20160801-115530,0,1,0,1,0,1,128,8,187,1,2293957000,12255405
20160801-115530,0,1,0,1,0,1,128,8,188,1,2294022536,12320942
20160801-115530,0,1,0,1,0,1,128,8,189,1,2294088072,12386479
20160801-115530,0,1,0,1,0,1,128,8,190,1,2294153608,12452016
20160801-115530,0,1,0,1,0,1,128,8,191,1,2294219144,12517553
20160801-115530,0,1,0,1,0,1,128,8,192,1,2294284680,12583090
20160801-115530,0,1,0,1,0,1,128,8,193,1,2294350216,12648627
20160801-115530,0,1,0,1,0,1,128,8,194,1,2294415752,12714164
20160801-115530,0,1,0,1,0,1,128,8,195,1,2294481288,12779701
20160801-115530,0,1,0,1,0,1,128,8,196,1,2294546824,12845238
20160801-115530,0,1,0,1,0,1,128,8,197,1,2294612360,12910775
20160801-115530,0,1,0,1,0,1,128,8,198,1,2294677896,12976312
20160801-115530,0,1,0,1,0,1,128,8,199,1,2294743432,13041849
20160801-115530,0,1,0,1,0,1,128,8,200,1,2294808968,13107386
20160801-115530,0,1,0,1,0,1,128,8,201,1,2294874504,13172923
20160801-115530,0,1,0,1,0,1,128,8,202,1,2294940040,13238460
20160801-115530,0,1,0,1,0,1,128,8,203,1,2295005576,13303997
20160801-115530,0,1,0,1,0,1,128,8,204,1,2295071112,13369534
20160801-115530,0,1,0,1,0,1,128,8,205,1,2295136648,13435071
20160801-115530,0,1,0,1,0,1,128,8,206,1,2295202184,13500608
20160801-115530,0,1,0,1,0,1,128,8,207,1,2295267720,13566145
20160801-115530,0,1,0,1,0,1,128,8,208,1,2295333256,13631682
20160801-115530,0,1,0,1,0,1,128,8,209,1,2295398792,13697219
20160801-115530,0,1,0,1,0,1,128,8,210,1,2295464328,13762756
20160801-115530,0,1,0,1,0,1,128,8,211,1,2295529864,13828293
20160801-115530,0,1,0,1,0,1,128,8,212,1,2295595400,13893830
20160801-115530,0,1,0,1,0,1,128,8,213,1,2295660936,13959367
20160801-115530,0,1,0,1,0,1,128,8,214,1,2295726472,14024904
20160801-115530,0,1,0,1,0,1,128,8,215,1,2295792008,14090441
20160801-115530,0,1,0,1,0,1,128,8,216,1,2295857544,14155978
20160801-115530,0,1,0,1,0,1,128,8,217,1,2295923080,14221515
20160801-115530,0,1,0,1,0,1,128,8,218,1,2295988616,14287052
20160801-115530,0,1,0,1,0,1,128,8,219,1,2296054152,14352589
20160801-115530,0,1,0,1,0,1,128,8,220,1,2296119688,14418126
20160801-115530,0,1,0,1,0,1,128,8,221,1,2296185224,14483663
20160801-115530,0,1,0,1,0,1,128,8,222,1,2296250760,14549200
20160801-115530,0,1,0,1,0,1,128,8,223,1,2296316296,14614737
20160801-115530,0,1,0,1,0,1,128,8,224,1,2296381832,14680274
20160801-115530,0,1,0,1,0,1,128,8,225,1,2296447368,14745811
20160801-115530,0,1,0,1,0,1,128,8,226,1,2296512904,14811348
20160801-115530,0,1,0,1,0,1,128,8,227,1,2296578440,14876885
20160801-115530,0,1,0,1,0,1,128,8,228,1,2296643976,14942422
20160801-115530,0,1,0,1,0,1,128,8,229,1,2296709512,15007959
20160801-115530,0,1,0,1,0,1,128,8,230,1,2296775048,15073496
20160801-115530,0,1,0,1,0,1,128,8,231,1,2296840584,15139033
20160801-115530,0,1,0,1,0,1,128,8,232,1,2296906120,15204570
20160801-115530,0,1,0,1,0,1,128,8,233,1,2296971656,15270107
20160801-115530,0,1,0,1,0,1,128,8,234,1,2297037192,15335644
20160801-115530,0,1,0,1,0,1,128,8,235,1,2297102728,15401181
20160801-115530,0,1,0,1,0,1,128,8,236,1,2297168264,15466718
20160801-115530,0,1,0,1,0,1,128,8,237,1,2297233800,15532255
20160801-115530,0,1,0,1,0,1,128,8,238,1,2297299336,15597792
20160801-115530,0,1,0,1,0,1,128,8,239,1,2297364872,15663329
20160801-115530,0,1,0,1,0,1,128,8,240,1,2297430408,15728866
20160801-115530,0,1,0,1,0,1,128,8,241,1,2297495944,15794403
20160801-115530,0,1,0,1,0,1,128,8,242,1,2297561480,15859940
20160801-115530,0,1,0,1,0,1,128,8,243,1,2297627016,15925477
20160801-115530,0,1,0,1,0,1,128,8,244,1,2297692552,15991014
20160801-115530,0,1,0,1,0,1,128,8,245,1,2297758088,16056551
20160801-115530,0,1,0,1,0,1,128,8,246,1,2297823624,16122088
20160801-115530,0,1,0,1,0,1,128,8,247,1,2297889160,16187625
20160801-115530,0,1,0,1,0,1,128,8,248,1,2297954696,16253162
20160801-115530,0,1,0,1,0,1,128,8,249,1,2298020232,16318699
20160801-115530,0,1,0,1,0,1,128,8,250,1,2298085768,16384236
20160801-115530,0,1,0,1,0,1,128,8,251,1,2298151304,16449773
20160801-115530,0,1,0,1,0,1,128,8,252,1,2298216840,16515310
20160801-115531,0,1,0,1,0,1,128,8,253,1,2298282376,16580847
20160801-115531,0,1,0,1,0,1,128,8,254,1,2298347912,16646384
20160801-115531,0,1,0,1,0,1,128,8,255,1,2298413448,16711921
20160801-115531,0,1,0,1,0,1,128,9,0,1,2298478985,242
20160801-115531,0,1,0,1,0,1,128,9,1,1,2298544521,65779
20160801-115531,0,1,0,1,0,1,128,9,2,1,2298610057,131316
20160801-115531,0,1,0,1,0,1,128,9,3,1,2298675593,196853
20160801-115531,0,1,0,1,0,1,128,9,4,1,2298741129,262390
20160801-115531,0,1,0,1,0,1,128,9,5,1,2298806665,327927
20160801-115531,0,1,0,1,0,1,128,9,6,1,2298872201,393464
