time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160802 15:19:48.272717,0,1,0,1,0,0,0,0,0,0,0,0
20160802 15:19:48.280530,0,1,0,1,0,1,160,12,118,1,2893414828,30208
20160802 15:19:48.288343,0,1,0,1,0,1,160,12,119,1,2893480364,30464
20160802 15:19:48.296155,0,1,0,1,0,1,160,12,120,1,2893545900,30720
20160802 15:19:48.303967,0,1,0,1,0,1,160,12,121,1,2893611436,30976
20160802 15:19:48.311780,0,1,0,1,0,1,160,12,122,1,2893676972,31232
20160802 15:19:48.319593,0,1,0,1,0,1,160,12,123,1,2893742508,31488
20160802 15:19:48.327405,0,1,0,1,0,1,160,12,124,1,2893808044,31744
20160802 15:19:48.335217,0,1,0,1,0,1,160,12,125,1,2893873580,32000
20160802 15:19:48.343030,0,1,0,1,0,1,160,12,126,1,2893939116,32256
20160802 15:19:48.350843,0,1,0,1,0,1,160,12,127,1,2894004652,32512
20160802 15:19:48.358655,0,1,0,1,0,1,160,12,128,1,2894070188,32768
20160802 15:19:48.366467,0,1,0,1,0,1,160,12,129,1,2894135724,33024
20160802 15:19:48.374280,0,1,0,1,0,1,160,12,130,1,2894201260,33280
20160802 15:19:48.382093,0,1,0,1,0,1,160,12,131,1,2894266796,33536
20160802 15:19:48.389905,0,1,0,1,0,1,160,12,132,1,2894332332,33792
20160802 15:19:48.397717,0,1,0,1,0,1,160,12,133,1,2894397868,34048
20160802 15:19:48.405530,0,1,0,1,0,1,160,12,134,1,2894463404,34304
20160802 15:19:48.413343,0,1,0,1,0,1,160,12,135,1,2894528940,34560
20160802 15:19:48.421155,0,1,0,1,0,1,160,12,136,1,2894594476,34816
20160802 15:19:48.428967,0,1,0,1,0,1,160,12,137,1,2894660012,35072
20160802 15:19:48.436780,0,1,0,1,0,1,160,12,138,1,2894725548,35328
20160802 15:19:48.444593,0,1,0,1,0,1,160,12,139,1,2894791084,35584
20160802 15:19:48.452405,0,1,0,1,0,1,160,12,140,1,2894856620,35840
20160802 15:19:48.460217,0,1,0,1,0,1,160,12,141,1,2894922156,36096
20160802 15:19:48.468030,0,1,0,1,0,1,160,12,142,1,2894987692,36352
20160802 15:19:48.475843,0,1,0,1,0,1,160,12,143,1,2895053228,36608
20160802 15:19:48.483655,0,1,0,1,0,1,160,12,144,1,2895118764,36864
20160802 15:19:48.491467,0,1,0,1,0,1,160,12,145,1,2895184300,37120
20160802 15:19:48.499280,0,1,0,1,0,1,160,12,146,1,2895249836,37376
20160802 15:19:48.507093,0,1,0,1,0,1,160,12,147,1,2895315372,37632
20160802 15:19:48.514905,0,1,0,1,0,1,160,12,148,1,2895380908,37888
20160802 15:19:48.522717,0,1,0,1,0,1,160,12,149,1,2895446444,38144
20160802 15:19:48.530530,0,1,0,1,0,1,160,12,150,1,2895511980,38400
20160802 15:19:48.538343,0,1,0,1,0,1,160,12,151,1,2895577516,38656
20160802 15:19:48.546155,0,1,0,1,0,1,160,12,152,1,2895643052,38912
20160802 15:19:48.553967,0,1,0,1,0,1,160,12,153,1,2895708588,39168
20160802 15:19:48.561780,0,1,0,1,0,1,160,12,154,1,2895774124,39424
20160802 15:19:48.569593,0,1,0,1,0,1,160,12,155,1,2895839660,39680
20160802 15:19:48.577405,0,1,0,1,0,1,160,12,156,1,2895905196,39936
20160802 15:19:48.585217,0,1,0,1,0,1,160,12,157,1,2895970732,40192
20160802 15:19:48.593030,0,1,0,1,0,1,160,12,158,1,2896036268,40448
20160802 15:19:48.600843,0,1,0,1,0,1,160,12,159,1,2896101804,40704
20160802 15:19:48.608655,0,1,0,1,0,1,160,12,160,1,2896167340,40960
20160802 15:19:48.616467,0,1,0,1,0,1,160,12,161,1,2896232876,41216
20160802 15:19:48.624280,0,1,0,1,0,1,160,12,162,1,2896298412,41472
20160802 15:19:48.632093,0,1,0,1,0,1,160,12,163,1,2896363948,41728
20160802 15:19:48.639905,0,1,0,1,0,1,160,12,164,1,2896429484,41984
20160802 15:19:48.647717,0,1,0,1,0,1,160,12,165,1,2896495020,42240
20160802 15:19:48.655530,0,1,0,1,0,1,160,12,166,1,2896560556,42496
20160802 15:19:48.663343,0,1,0,1,0,1,160,12,167,1,2896626092,42752
20160802 15:19:48.671155,0,1,0,1,0,1,160,12,168,1,2896691628,43008
20160802 15:19:48.678967,0,1,0,1,0,1,160,12,169,1,2896757164,43264
20160802 15:19:48.686780,0,1,0,1,0,1,160,12,170,1,2896822700,43520
20160802 15:19:48.694593,0,1,0,1,0,1,160,12,171,1,2896888236,43776
20160802 15:19:48.702405,0,1,0,1,0,1,160,12,172,1,2896953772,44032
20160802 15:19:48.710217,0,1,0,1,0,1,160,12,173,1,2897019308,44288
20160802 15:19:48.718030,0,1,0,1,0,1,160,12,174,1,2897084844,44544
20160802 15:19:48.725843,0,1,0,1,0,1,160,12,175,1,2897150380,44800
20160802 15:19:48.733655,0,1,0,1,0,1,160,12,176,1,2897215916,45056
20160802 15:19:48.741467,0,1,0,1,0,1,160,12,177,1,2897281452,45312
20160802 15:19:48.749280,0,1,0,1,0,1,160,12,178,1,2897346988,45568
20160802 15:19:48.757093,0,1,0,1,0,1,160,12,179,1,2897412524,45824
20160802 15:19:48.764905,0,1,0,1,0,1,160,12,180,1,2897478060,46080
20160802 15:19:48.772717,0,1,0,1,0,1,160,12,181,1,2897543596,46336
20160802 15:19:48.780530,0,1,0,1,0,1,160,12,182,1,2897609132,46592
20160802 15:19:48.788343,0,1,0,1,0,1,160,12,183,1,2897674668,46848
20160802 15:19:48.796155,0,1,0,1,0,1,160,12,184,1,2897740204,47104
20160802 15:19:48.803967,0,1,0,1,0,1,160,12,185,1,2897805740,47360
20160802 15:19:48.811780,0,1,0,1,0,1,160,12,186,1,2897871276,47616
20160802 15:19:48.819593,0,1,0,1,0,1,160,12,187,1,2897936812,47872
20160802 15:19:48.827405,0,1,0,1,0,1,160,12,188,1,2898002348,48128
20160802 15:19:48.835217,0,1,0,1,0,1,160,12,189,1,2898067884,48384
20160802 15:19:48.843030,0,1,0,1,0,1,160,12,190,1,2898133420,48640
20160802 15:19:48.850843,0,1,0,1,0,1,160,12,191,1,2898198956,48896
20160802 15:19:48.858655,0,1,0,1,0,1,160,12,192,1,2898264492,49152
20160802 15:19:48.866467,0,1,0,1,0,1,160,12,193,1,2898330028,49408
20160802 15:19:48.874280,0,1,0,1,0,1,160,12,194,1,2898395564,49664
20160802 15:19:48.882093,0,1,0,1,0,1,160,12,195,1,2898461100,49920
20160802 15:19:48.889905,0,1,0,1,0,1,160,12,196,1,2898526636,50176
20160802 15:19:48.897717,0,1,0,1,0,1,160,12,197,1,2898592172,50432
20160802 15:19:48.905530,0,1,0,1,0,1,160,12,198,1,2898657708,50688
20160802 15:19:48.913343,0,1,0,1,0,1,160,12,199,1,2898723244,50944
20160802 15:19:48.921155,0,1,0,1,0,1,160,12,200,1,2898788780,51200
20160802 15:19:48.928967,0,1,0,1,0,1,160,12,201,1,2898854316,51456
20160802 15:19:48.936780,0,1,0,1,0,1,160,12,202,1,2898919852,51712
20160802 15:19:48.944593,0,1,0,1,0,1,160,12,203,1,2898985388,51968
20160802 15:19:48.952405,0,1,0,1,0,1,160,12,204,1,2899050924,52224
20160802 15:19:48.960217,0,1,0,1,0,1,160,12,205,1,2899116460,52480
20160802 15:19:48.968030,0,1,0,1,0,1,160,12,206,1,2899181996,52736
20160802 15:19:48.975843,0,1,0,1,0,1,160,12,207,1,2899247532,52992
20160802 15:19:48.983655,0,1,0,1,0,1,160,12,208,1,2899313068,53248
20160802 15:19:48.991467,0,1,0,1,0,1,160,12,209,1,2899378604,53504
20160802 15:19:48.999280,0,1,0,1,0,1,160,12,210,1,2899444140,53760
20160802 15:19:49.007093,0,1,0,1,0,1,160,12,211,1,2899509676,54016
20160802 15:19:49.014905,0,1,0,1,0,1,160,12,212,1,2899575212,54272
20160802 15:19:49.022717,0,1,0,1,0,1,160,12,213,1,2899640748,54528
20160802 15:19:49.030530,0,1,0,1,0,1,160,12,214,1,2899706284,54784
20160802 15:19:49.038343,0,1,0,1,0,1,160,12,215,1,2899771820,55040
20160802 15:19:49.046155,0,1,0,1,0,1,160,12,216,1,2899837356,55296
20160802 15:19:49.053967,0,1,0,1,0,1,160,12,217,1,2899902892,55552
