time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160802 09:58:41.931914,0,1,0,1,0,0,64,3,94,0,1130233923,24064
20160802 09:58:41.939727,0,1,0,1,0,0,64,3,95,0,1130299459,24320
20160802 09:58:41.947539,0,1,0,1,0,0,64,3,96,0,1130364995,24576
20160802 09:58:41.955351,0,1,0,1,0,0,64,3,97,0,1130430531,24832
20160802 09:58:41.963164,0,1,0,1,0,0,64,3,98,0,1130496067,25088
20160802 09:58:41.970977,0,1,0,1,0,0,64,3,99,0,1130561603,25344
20160802 09:58:41.978789,0,1,0,1,0,0,64,3,100,0,1130627139,25600
20160802 09:58:41.986601,0,1,0,1,0,0,64,3,101,0,1130692675,25856
20160802 09:58:41.994414,0,1,0,1,0,0,64,3,102,0,1130758211,26112
20160802 09:58:42.002227,0,1,0,1,0,0,64,3,103,0,1130823747,26368
20160802 09:58:42.010039,0,1,0,1,0,0,64,3,104,0,1130889283,26624
20160802 09:58:42.017851,0,1,0,1,0,0,64,3,105,0,1130954819,26880
20160802 09:58:42.025664,0,1,0,1,0,0,64,3,106,0,1131020355,27136
20160802 09:58:42.033477,0,1,0,1,0,0,64,3,107,0,1131085891,27392
20160802 09:58:42.041289,0,1,0,1,0,0,64,3,108,0,1131151427,27648
20160802 09:58:42.049101,0,1,0,1,0,0,64,3,109,0,1131216963,27904
20160802 09:58:42.056914,0,1,0,1,0,0,64,3,110,0,1131282499,28160
20160802 09:58:42.064727,0,1,0,1,0,0,64,3,111,0,1131348035,28416
20160802 09:58:42.072539,0,1,0,1,0,0,64,3,112,0,1131413571,28672
20160802 09:58:42.080351,0,1,0,1,0,0,64,3,113,0,1131479107,28928
20160802 09:58:42.088164,0,1,0,1,0,0,64,3,114,0,1131544643,29184
20160802 09:58:42.095977,0,1,0,1,0,0,64,3,115,0,1131610179,29440
20160802 09:58:42.103789,0,1,0,1,0,0,64,3,116,0,1131675715,29696
20160802 09:58:42.111601,0,1,0,1,0,0,64,3,117,0,1131741251,29952
20160802 09:58:42.119414,0,1,0,1,0,0,64,3,118,0,1131806787,30208
20160802 09:58:42.127227,0,1,0,1,0,0,64,3,119,0,1131872323,30464
20160802 09:58:42.135039,0,1,0,1,0,0,64,3,120,0,1131937859,30720
20160802 09:58:42.142851,0,1,0,1,0,0,64,3,121,0,1132003395,30976
20160802 09:58:42.150664,0,1,0,1,0,0,64,3,122,0,1132068931,31232
20160802 09:58:42.158477,0,1,0,1,0,0,64,3,123,0,1132134467,31488
20160802 09:58:42.166289,0,1,0,1,0,0,64,3,124,0,1132200003,31744
20160802 09:58:42.174101,0,1,0,1,0,0,64,3,125,0,1132265539,32000
20160802 09:58:42.181914,0,1,0,1,0,0,64,3,126,0,1132331075,32256
20160802 09:58:42.189727,0,1,0,1,0,0,64,3,127,0,1132396611,32512
20160802 09:58:42.197539,0,1,0,1,0,0,64,3,128,0,1132462147,32768
20160802 09:58:42.205351,0,1,0,1,0,0,64,3,129,0,1132527683,33024
20160802 09:58:42.213164,0,1,0,1,0,0,64,3,130,0,1132593219,33280
20160802 09:58:42.220977,0,1,0,1,0,0,64,3,131,0,1132658755,33536
20160802 09:58:42.228789,0,1,0,1,0,0,64,3,132,0,1132724291,33792
20160802 09:58:42.236601,0,1,0,1,0,0,64,3,133,0,1132789827,34048
20160802 09:58:42.244414,0,1,0,1,0,0,64,3,134,0,1132855363,34304
20160802 09:58:42.252227,0,1,0,1,0,0,64,3,135,0,1132920899,34560
20160802 09:58:42.260039,0,1,0,1,0,0,64,3,136,0,1132986435,34816
20160802 09:58:42.267851,0,1,0,1,0,0,64,3,137,0,1133051971,35072
20160802 09:58:42.275664,0,1,0,1,0,0,64,3,138,0,1133117507,35328
20160802 09:58:42.283477,0,1,0,1,0,0,64,3,139,0,1133183043,35584
20160802 09:58:42.291289,0,1,0,1,0,0,64,3,140,0,1133248579,35840
20160802 09:58:42.299101,0,1,0,1,0,0,64,3,141,0,1133314115,36096
20160802 09:58:42.306914,0,1,0,1,0,0,64,3,142,0,1133379651,36352
20160802 09:58:42.314727,0,1,0,1,0,0,64,3,143,0,1133445187,36608
20160802 09:58:42.322539,0,1,0,1,0,0,64,3,144,0,1133510723,36864
20160802 09:58:42.330351,0,1,0,1,0,0,64,3,145,0,1133576259,37120
20160802 09:58:42.338164,0,1,0,1,0,0,64,3,146,0,1133641795,37376
20160802 09:58:42.345977,0,1,0,1,0,0,64,3,147,0,1133707331,37632
20160802 09:58:42.353789,0,1,0,1,0,0,64,3,148,0,1133772867,37888
20160802 09:58:42.361601,0,1,0,1,0,0,64,3,149,0,1133838403,38144
20160802 09:58:42.369414,0,1,0,1,0,0,64,3,150,0,1133903939,38400
20160802 09:58:42.377227,0,1,0,1,0,0,64,3,151,0,1133969475,38656
20160802 09:58:42.385039,0,1,0,1,0,0,64,3,152,0,1134035011,38912
20160802 09:58:42.392851,0,1,0,1,0,0,64,3,153,0,1134100547,39168
20160802 09:58:42.400664,0,1,0,1,0,0,64,3,154,0,1134166083,39424
20160802 09:58:42.408477,0,1,0,1,0,0,64,3,155,0,1134231619,39680
20160802 09:58:42.416289,0,1,0,1,0,0,64,3,156,0,1134297155,39936
20160802 09:58:42.424101,0,1,0,1,0,0,64,3,157,0,1134362691,40192
20160802 09:58:42.431914,0,1,0,1,0,0,64,3,158,0,1134428227,40448
20160802 09:58:42.439727,0,1,0,1,0,0,64,3,159,0,1134493763,40704
20160802 09:58:42.447539,0,1,0,1,0,0,64,3,160,0,1134559299,40960
20160802 09:58:42.455351,0,1,0,1,0,0,64,3,161,0,1134624835,41216
20160802 09:58:42.463164,0,1,0,1,0,0,64,3,162,0,1134690371,41472
20160802 09:58:42.470977,0,1,0,1,0,0,64,3,163,0,1134755907,41728
20160802 09:58:42.478789,0,1,0,1,0,0,64,3,164,0,1134821443,41984
20160802 09:58:42.486601,0,1,0,1,0,0,64,3,165,0,1134886979,42240
20160802 09:58:42.494414,0,1,0,1,0,0,64,3,166,0,1134952515,42496
20160802 09:58:42.502227,0,1,0,1,0,0,64,3,167,0,1135018051,42752
20160802 09:58:42.510039,0,1,0,1,0,0,64,3,168,0,1135083587,43008
