time,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160808 15:19:02.197636,0,0,0,0,0,0,0,0,0
20160808 15:19:02.197636,0,128,12,0,0,0,0,0,0
20160808 15:19:02.197636,0,128,12,128,12,0,0,0,0
20160808 15:19:02.197636,0,128,12,128,12,140,0,0,0
20160808 15:19:02.197636,0,128,12,128,12,140,140,0,0
20160808 15:19:02.197636,0,128,12,128,12,140,140,2348810240,0
20160808 15:19:02.197636,0,128,12,128,12,140,140,2349596672,0
20160808 15:19:02.197636,0,128,12,128,12,140,140,2349596672,0
20160808 15:19:02.197636,0,128,12,128,12,140,140,2349596672,0
20160808 15:19:02.197636,0,128,12,128,12,140,140,2349596672,0
20160808 15:19:02.197636,0,128,12,128,12,140,140,2349596672,0
20160808 15:19:02.205449,0,128,12,128,12,140,140,2349596672,0
20160808 15:19:02.205449,0,0,0,128,12,140,140,2349596672,0
20160808 15:19:02.205449,0,0,0,0,0,140,140,2349596672,0
20160808 15:19:02.205449,0,0,0,0,0,0,140,2349596672,0
20160808 15:19:02.205449,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.213262,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.213262,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.213262,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.213262,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.221074,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.221074,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.221074,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.221074,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.221074,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.228886,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.228886,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.228886,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.228886,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.236699,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.236699,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.236699,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.236699,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.236699,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.244512,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.244512,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.244512,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.244512,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.252324,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.252324,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.252324,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.252324,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.252324,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.260136,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.260136,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.260136,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.260136,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.267949,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.267949,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.267949,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.267949,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.267949,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.275762,0,0,0,0,0,0,0,2349596672,0
20160808 15:19:02.275762,0,0,0,0,0,0,0,2349596672,0
