time,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160808 15:16:00.636523,0,0,0,0,0,0,0,0,14
20160808 15:16:00.636523,0,0,0,0,0,0,0,0,14
20160808 15:16:00.636523,0,0,0,0,0,0,0,0,14
20160808 15:16:00.636523,0,0,0,0,0,0,0,0,15
20160808 15:16:00.636523,0,0,0,0,0,0,0,0,15
20160808 15:16:00.636523,0,0,0,0,0,0,0,0,15
20160808 15:16:00.636523,0,0,0,0,0,0,0,0,15
20160808 15:16:00.636523,0,0,0,0,0,0,0,0,15
20160808 15:16:00.636523,0,0,0,0,0,0,0,0,15
20160808 15:16:00.644336,0,0,0,0,0,0,0,0,15
20160808 15:16:00.644336,0,0,0,0,0,0,0,0,15
20160808 15:16:00.644336,0,0,0,0,0,0,0,0,15
20160808 15:16:00.644336,0,0,0,0,0,0,0,0,15
20160808 15:16:00.644336,0,0,0,0,0,0,0,0,15
20160808 15:16:00.652149,0,0,0,0,0,0,0,0,15
20160808 15:16:00.652149,0,0,0,0,0,0,0,0,15
20160808 15:16:00.652149,0,0,0,0,0,0,0,0,15
20160808 15:16:00.652149,0,0,0,0,0,0,0,0,15
20160808 15:16:00.659961,0,0,0,0,0,0,0,0,15
20160808 15:16:00.659961,0,0,0,0,0,0,0,0,15
20160808 15:16:00.659961,0,0,0,0,0,0,0,0,15
20160808 15:16:00.659961,0,0,0,0,0,0,0,0,15
20160808 15:16:00.659961,0,0,0,0,0,0,0,0,15
20160808 15:16:00.667773,0,0,0,0,0,0,0,0,15
20160808 15:16:00.667773,0,0,0,0,0,0,0,0,15
20160808 15:16:00.667773,0,0,0,0,0,0,0,0,15
20160808 15:16:00.667773,0,0,0,0,0,0,0,0,15
20160808 15:16:00.675586,0,0,0,0,0,0,0,0,15
20160808 15:16:00.675586,0,0,0,0,0,0,0,0,15
20160808 15:16:00.675586,0,0,0,0,0,0,0,0,15
20160808 15:16:00.675586,0,0,0,0,0,0,0,0,15
20160808 15:16:00.675586,0,0,0,0,0,0,0,0,15
20160808 15:16:00.683399,0,0,0,0,0,0,0,0,15
20160808 15:16:00.683399,0,0,0,0,0,0,0,0,15
20160808 15:16:00.683399,0,0,0,0,0,0,0,0,15
20160808 15:16:00.683399,0,0,0,0,0,0,0,0,15
20160808 15:16:00.691211,0,0,0,0,0,0,0,0,15
20160808 15:16:00.691211,0,0,0,0,0,0,0,0,15
20160808 15:16:00.691211,0,0,0,0,0,0,0,0,15
20160808 15:16:00.691211,0,0,0,0,0,0,0,0,15
20160808 15:16:00.691211,0,0,0,0,0,0,0,0,15
20160808 15:16:00.699023,0,0,0,0,0,0,0,0,15
20160808 15:16:00.699023,0,0,0,0,0,0,0,0,15
20160808 15:16:00.699023,0,0,0,0,0,0,0,0,15
20160808 15:16:00.699023,0,0,0,0,0,0,0,0,15
20160808 15:16:00.706836,0,0,0,0,0,0,0,0,15
20160808 15:16:00.706836,0,0,0,0,0,0,0,0,15
20160808 15:16:00.706836,0,0,0,0,0,0,0,0,15
20160808 15:16:00.706836,0,0,0,0,0,0,0,0,15
20160808 15:16:00.706836,0,0,0,0,0,0,0,0,15
20160808 15:16:00.714649,0,0,0,0,0,0,0,0,15
20160808 15:16:00.714649,0,0,0,0,0,0,0,0,15
20160808 15:16:00.714649,0,0,0,0,0,0,0,0,15
20160808 15:16:00.714649,0,0,0,0,0,0,0,0,15
20160808 15:16:00.722461,0,0,0,0,0,0,0,0,15
20160808 15:16:00.722461,0,0,0,0,0,0,0,0,15
20160808 15:16:00.722461,0,0,0,0,0,0,0,0,15
20160808 15:16:00.722461,0,0,0,0,0,0,0,0,15
20160808 15:16:00.722461,0,0,0,0,0,0,0,0,15
20160808 15:16:00.730273,0,0,0,0,0,0,0,0,15
20160808 15:16:00.730273,0,0,0,0,0,0,0,0,15
20160808 15:16:00.730273,0,0,0,0,0,0,0,0,15
20160808 15:16:00.730273,0,0,0,0,0,0,0,0,15
20160808 15:16:00.738086,0,0,0,0,0,0,0,0,15
20160808 15:16:00.738086,0,0,0,0,0,0,0,0,15
20160808 15:16:00.738086,0,0,0,0,0,0,0,0,15
20160808 15:16:00.738086,0,0,0,0,0,0,0,0,15
20160808 15:16:00.738086,0,0,0,0,0,0,0,0,15
20160808 15:16:00.745899,0,0,0,0,0,0,0,0,15
20160808 15:16:00.745899,0,0,0,0,0,0,0,0,15
20160808 15:16:00.745899,0,0,0,0,0,0,0,0,15
20160808 15:16:00.745899,0,0,0,0,0,0,0,0,15
20160808 15:16:00.753711,0,0,0,0,0,0,0,0,15
20160808 15:16:00.753711,0,0,0,0,0,0,0,0,15
20160808 15:16:00.753711,0,0,0,0,0,0,0,0,15
20160808 15:16:00.753711,0,0,0,0,0,0,0,0,15
20160808 15:16:00.753711,0,0,0,0,0,0,0,0,15
20160808 15:16:00.761523,0,0,0,0,0,0,0,0,15
20160808 15:16:00.761523,0,0,0,0,0,0,0,0,15
20160808 15:16:00.761523,0,0,0,0,0,0,0,0,15
20160808 15:16:00.761523,0,0,0,0,0,0,0,0,15
20160808 15:16:00.769336,0,0,0,0,0,0,0,0,15
20160808 15:16:00.769336,0,0,0,0,0,0,0,0,15
20160808 15:16:00.769336,0,0,0,0,0,0,0,0,15
20160808 15:16:00.769336,0,0,0,0,0,0,0,0,15
20160808 15:16:00.769336,0,0,0,0,0,0,0,0,15
20160808 15:16:00.777149,0,0,0,0,0,0,0,0,15
20160808 15:16:00.777149,0,0,0,0,0,0,0,0,15
20160808 15:16:00.777149,0,0,0,0,0,0,0,0,15
20160808 15:16:00.777149,0,0,0,0,0,0,0,0,15
