time,status,n_fib,n_fob,n_fsc,x,y,z
20160802 16:00:48.094944,0,1,0,1,0,0,0
20160802 16:00:48.102757,0,1,0,1,1447446,22,6166110
20160802 16:00:48.110570,0,1,0,1,1513239,23,6166366
20160802 16:00:48.118382,0,1,0,1,1579032,24,6166622
20160802 16:00:48.126194,0,1,0,1,1644825,25,6166878
20160802 16:00:48.134007,0,1,0,1,1710618,26,6167134
20160802 16:00:48.141820,0,1,0,1,1776411,27,6167390
20160802 16:00:48.149632,0,1,0,1,1842204,28,6167646
20160802 16:00:48.157444,0,1,0,1,1907997,29,6167902
20160802 16:00:48.165257,0,1,0,1,1973790,30,6168158
20160802 16:00:48.173070,0,1,0,1,2039583,31,6168414
20160802 16:00:48.180882,0,1,0,1,2105376,32,6168670
20160802 16:00:48.188694,0,1,0,1,2171169,33,6168926
20160802 16:00:48.196507,0,1,0,1,2236962,34,6169182
20160802 16:00:48.204320,0,1,0,1,2302755,35,6169438
20160802 16:00:48.212132,0,1,0,1,2368548,36,6169694
20160802 16:00:48.219944,0,1,0,1,2434341,37,6169950
20160802 16:00:48.227757,0,1,0,1,2500134,38,6170206
20160802 16:00:48.235570,0,1,0,1,2565927,39,6170462
20160802 16:00:48.243382,0,1,0,1,2631720,40,6170718
20160802 16:00:48.251194,0,1,0,1,2697513,41,6170974
20160802 16:00:48.259007,0,1,0,1,2763306,42,6171230
20160802 16:00:48.266820,0,1,0,1,2829099,43,6171486
20160802 16:00:48.274632,0,1,0,1,2894892,44,6171742
20160802 16:00:48.282444,0,1,0,1,2960685,45,6171998
20160802 16:00:48.290257,0,1,0,1,3026478,46,6172254
20160802 16:00:48.298070,0,1,0,1,3092271,47,6172510
20160802 16:00:48.305882,0,1,0,1,3158064,48,6172766
20160802 16:00:48.313694,0,1,0,1,3223857,49,6173022
20160802 16:00:48.321507,0,1,0,1,3289650,50,6173278
20160802 16:00:48.329320,0,1,0,1,3355443,51,6173534
20160802 16:00:48.337132,0,1,0,1,3421236,52,6173790
20160802 16:00:48.344944,0,1,0,1,3487029,53,6174046
20160802 16:00:48.352757,0,1,0,1,3552822,54,6174302
20160802 16:00:48.360570,0,1,0,1,3618615,55,6174558
20160802 16:00:48.368382,0,1,0,1,3684408,56,6174814
20160802 16:00:48.376194,0,1,0,1,3750201,57,6175070
