time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160802 10:14:41.204129,0,1,0,1,0,0,0,0,0,0,0,0
20160802 10:14:41.211942,0,1,0,1,0,1,16,12,7,1,470221084,1792
20160802 10:14:41.219755,0,1,0,1,0,1,16,12,8,1,470286620,2048
20160802 10:14:41.227567,0,1,0,1,0,1,16,12,9,1,470352156,2304
20160802 10:14:41.235379,0,1,0,1,0,1,16,12,10,1,470417692,2560
20160802 10:14:41.243192,0,1,0,1,0,1,16,12,11,1,470483228,2816
20160802 10:14:41.251005,0,1,0,1,0,1,16,12,12,1,470548764,3072
20160802 10:14:41.258817,0,1,0,1,0,1,16,12,13,1,470614300,3328
20160802 10:14:41.266629,0,1,0,1,0,1,16,12,14,1,470679836,3584
20160802 10:14:41.274442,0,1,0,1,0,1,16,12,15,1,470745372,3840
20160802 10:14:41.282255,0,1,0,1,0,1,16,12,16,1,470810908,4096
20160802 10:14:41.290067,0,1,0,1,0,1,16,12,17,1,470876444,4352
20160802 10:14:41.297879,0,1,0,1,0,1,16,12,18,1,470941980,4608
20160802 10:14:41.305692,0,1,0,1,0,1,16,12,19,1,471007516,4864
20160802 10:14:41.313505,0,1,0,1,0,1,16,12,20,1,471073052,5120
20160802 10:14:41.321317,0,1,0,1,0,1,16,12,21,1,471138588,5376
20160802 10:14:41.329129,0,1,0,1,0,1,16,12,22,1,471204124,5632
20160802 10:14:41.336942,0,1,0,1,0,1,16,12,23,1,471269660,5888
20160802 10:14:41.344755,0,1,0,1,0,1,16,12,24,1,471335196,6144
20160802 10:14:41.352567,0,1,0,1,0,1,16,12,25,1,471400732,6400
20160802 10:14:41.360379,0,1,0,1,0,1,16,12,26,1,471466268,6656
20160802 10:14:41.368192,0,1,0,1,0,1,16,12,27,1,471531804,6912
20160802 10:14:41.376005,0,1,0,1,0,1,16,12,28,1,471597340,7168
20160802 10:14:41.383817,0,1,0,1,0,1,16,12,29,1,471662876,7424
20160802 10:14:41.391629,0,1,0,1,0,1,16,12,30,1,471728412,7680
20160802 10:14:41.399442,0,1,0,1,0,1,16,12,31,1,471793948,7936
20160802 10:14:41.407255,0,1,0,1,0,1,16,12,32,1,471859484,8192
20160802 10:14:41.415067,0,1,0,1,0,1,16,12,33,1,471925020,8448
20160802 10:14:41.422879,0,1,0,1,0,1,16,12,34,1,471990556,8704
20160802 10:14:41.430692,0,1,0,1,0,1,16,12,35,1,472056092,8960
20160802 10:14:41.438505,0,1,0,1,0,1,16,12,36,1,472121628,9216
20160802 10:14:41.446317,0,1,0,1,0,1,16,12,37,1,472187164,9472
20160802 10:14:41.454129,0,1,0,1,0,1,16,12,38,1,472252700,9728
20160802 10:14:41.461942,0,1,0,1,0,1,16,12,39,1,472318236,9984
20160802 10:14:41.469755,0,1,0,1,0,1,16,12,40,1,472383772,10240
20160802 10:14:41.477567,0,1,0,1,0,1,16,12,41,1,472449308,10496
20160802 10:14:41.485379,0,1,0,1,0,1,16,12,42,1,472514844,10752
20160802 10:14:41.493192,0,1,0,1,0,1,16,12,43,1,472580380,11008
20160802 10:14:41.501005,0,1,0,1,0,1,16,12,44,1,472645916,11264
20160802 10:14:41.508817,0,1,0,1,0,1,16,12,45,1,472711452,11520
20160802 10:14:41.516629,0,1,0,1,0,1,16,12,46,1,472776988,11776
20160802 10:14:41.524442,0,1,0,1,0,1,16,12,47,1,472842524,12032
20160802 10:14:41.532255,0,1,0,1,0,1,16,12,48,1,472908060,12288
20160802 10:14:41.540067,0,1,0,1,0,1,16,12,49,1,472973596,12544
20160802 10:14:41.547879,0,1,0,1,0,1,16,12,50,1,473039132,12800
20160802 10:14:41.555692,0,1,0,1,0,1,16,12,51,1,473104668,13056
20160802 10:14:41.563505,0,1,0,1,0,1,16,12,52,1,473170204,13312
20160802 10:14:41.571317,0,1,0,1,0,1,16,12,53,1,473235740,13568
20160802 10:14:41.579129,0,1,0,1,0,1,16,12,54,1,473301276,13824
20160802 10:14:41.586942,0,1,0,1,0,1,16,12,55,1,473366812,14080
20160802 10:14:41.594755,0,1,0,1,0,1,16,12,56,1,473432348,14336
20160802 10:14:41.602567,0,1,0,1,0,1,16,12,57,1,473497884,14592
20160802 10:14:41.610379,0,1,0,1,0,1,16,12,58,1,473563420,14848
20160802 10:14:41.618192,0,1,0,1,0,1,16,12,59,1,473628956,15104
20160802 10:14:41.626005,0,1,0,1,0,1,16,12,60,1,473694492,15360
20160802 10:14:41.633817,0,1,0,1,0,1,16,12,61,1,473760028,15616
20160802 10:14:41.641629,0,1,0,1,0,1,16,12,62,1,473825564,15872
20160802 10:14:41.649442,0,1,0,1,0,1,16,12,63,1,473891100,16128
20160802 10:14:41.657255,0,1,0,1,0,1,16,12,64,1,473956636,16384
20160802 10:14:41.665067,0,1,0,1,0,1,16,12,65,1,474022172,16640
20160802 10:14:41.672879,0,1,0,1,0,1,16,12,66,1,474087708,16896
20160802 10:14:41.680692,0,1,0,1,0,1,16,12,67,1,474153244,17152
20160802 10:14:41.688505,0,1,0,1,0,1,16,12,68,1,474218780,17408
20160802 10:14:41.696317,0,1,0,1,0,1,16,12,69,1,474284316,17664
20160802 10:14:41.704129,0,1,0,1,0,1,16,12,70,1,474349852,17920
20160802 10:14:41.711942,0,1,0,1,0,1,16,12,71,1,474415388,18176
20160802 10:14:41.719755,0,1,0,1,0,1,16,12,72,1,474480924,18432
20160802 10:14:41.727567,0,1,0,1,0,1,16,12,73,1,474546460,18688
20160802 10:14:41.735379,0,1,0,1,0,1,16,12,74,1,474611996,18944
20160802 10:14:41.743192,0,1,0,1,0,1,16,12,75,1,474677532,19200
20160802 10:14:41.751005,0,1,0,1,0,1,16,12,76,1,474743068,19456
20160802 10:14:41.758817,0,1,0,1,0,1,16,12,77,1,474808604,19712
20160802 10:14:41.766629,0,1,0,1,0,1,16,12,78,1,474874140,19968
20160802 10:14:41.774442,0,1,0,1,0,1,16,12,79,1,474939676,20224
20160802 10:14:41.782255,0,1,0,1,0,1,16,12,80,1,475005212,20480
20160802 10:14:41.790067,0,1,0,1,0,1,16,12,81,1,475070748,20736
20160802 10:14:41.797879,0,1,0,1,0,1,16,12,82,1,475136284,20992
20160802 10:14:41.805692,0,1,0,1,0,1,16,12,83,1,475201820,21248
20160802 10:14:41.813505,0,1,0,1,0,1,16,12,84,1,475267356,21504
20160802 10:14:41.821317,0,1,0,1,0,1,16,12,85,1,475332892,21760
20160802 10:14:41.829129,0,1,0,1,0,1,16,12,86,1,475398428,22016
20160802 10:14:41.836942,0,1,0,1,0,1,16,12,87,1,475463964,22272
20160802 10:14:41.844755,0,1,0,1,0,1,16,12,88,1,475529500,22528
20160802 10:14:41.852567,0,1,0,1,0,1,16,12,89,1,475595036,22784
20160802 10:14:41.860379,0,1,0,1,0,1,16,12,90,1,475660572,23040
20160802 10:14:41.868192,0,1,0,1,0,1,16,12,91,1,475726108,23296
20160802 10:14:41.876005,0,1,0,1,0,1,16,12,92,1,475791644,23552
20160802 10:14:41.883817,0,1,0,1,0,1,16,12,93,1,475857180,23808
20160802 10:14:41.891629,0,1,0,1,0,1,16,12,94,1,475922716,24064
20160802 10:14:41.899442,0,1,0,1,0,1,16,12,95,1,475988252,24320
20160802 10:14:41.907255,0,1,0,1,0,1,16,12,96,1,476053788,24576
20160802 10:14:41.915067,0,1,0,1,0,1,16,12,97,1,476119324,24832
20160802 10:14:41.922879,0,1,0,1,0,1,16,12,98,1,476184860,25088
20160802 10:14:41.930692,0,1,0,1,0,1,16,12,99,1,476250396,25344
20160802 10:14:41.938505,0,1,0,1,0,1,16,12,100,1,476315932,25600
20160802 10:14:41.946317,0,1,0,1,0,1,16,12,101,1,476381468,25856
20160802 10:14:41.954129,0,1,0,1,0,1,16,12,102,1,476447004,26112
20160802 10:14:41.961942,0,1,0,1,0,1,16,12,103,1,476512540,26368
20160802 10:14:41.969755,0,1,0,1,0,1,16,12,104,1,476578076,26624
20160802 10:14:41.977567,0,1,0,1,0,1,16,12,105,1,476643612,26880
20160802 10:14:41.985379,0,1,0,1,0,1,16,12,106,1,476709148,27136
20160802 10:14:41.993192,0,1,0,1,0,1,16,12,107,1,476774684,27392
20160802 10:14:42.001005,0,1,0,1,0,1,16,12,108,1,476840220,27648
20160802 10:14:42.008817,0,1,0,1,0,1,16,12,109,1,476905756,27904
20160802 10:14:42.016629,0,1,0,1,0,1,16,12,110,1,476971292,28160
20160802 10:14:42.024442,0,1,0,1,0,1,16,12,111,1,477036828,28416
20160802 10:14:42.032255,0,1,0,1,0,1,16,12,112,1,477102364,28672
20160802 10:14:42.040067,0,1,0,1,0,1,16,12,113,1,477167900,28928
20160802 10:14:42.047879,0,1,0,1,0,1,16,12,114,1,477233436,29184
20160802 10:14:42.055692,0,1,0,1,0,1,16,12,115,1,477298972,29440
20160802 10:14:42.063505,0,1,0,1,0,1,16,12,116,1,477364508,29696
20160802 10:14:42.071317,0,1,0,1,0,1,16,12,117,1,477430044,29952
20160802 10:14:42.079129,0,1,0,1,0,1,16,12,118,1,477495580,30208
20160802 10:14:42.086942,0,1,0,1,0,1,16,12,119,1,477561116,30464
20160802 10:14:42.094755,0,1,0,1,0,1,16,12,120,1,477626652,30720
20160802 10:14:42.102567,0,1,0,1,0,1,16,12,121,1,477692188,30976
20160802 10:14:42.110379,0,1,0,1,0,1,16,12,122,1,477757724,31232
20160802 10:14:42.118192,0,1,0,1,0,1,16,12,123,1,477823260,31488
20160802 10:14:42.126005,0,1,0,1,0,1,16,12,124,1,477888796,31744
20160802 10:14:42.133817,0,1,0,1,0,1,16,12,125,1,477954332,32000
20160802 10:14:42.141629,0,1,0,1,0,1,16,12,126,1,478019868,32256
20160802 10:14:42.149442,0,1,0,1,0,1,16,12,127,1,478085404,32512
20160802 10:14:42.157255,0,1,0,1,0,1,16,12,128,1,478150940,32768
20160802 10:14:42.165067,0,1,0,1,0,1,16,12,129,1,478216476,33024
20160802 10:14:42.172879,0,1,0,1,0,1,16,12,130,1,478282012,33280
20160802 10:14:42.180692,0,1,0,1,0,1,16,12,131,1,478347548,33536
20160802 10:14:42.188505,0,1,0,1,0,1,16,12,132,1,478413084,33792
20160802 10:14:42.196317,0,1,0,1,0,1,16,12,133,1,478478620,34048
20160802 10:14:42.204129,0,1,0,1,0,1,16,12,134,1,478544156,34304
20160802 10:14:42.211942,0,1,0,1,0,1,16,12,135,1,478609692,34560
20160802 10:14:42.219755,0,1,0,1,0,1,16,12,136,1,478675228,34816
20160802 10:14:42.227567,0,1,0,1,0,1,16,12,137,1,478740764,35072
20160802 10:14:42.235379,0,1,0,1,0,1,16,12,138,1,478806300,35328
20160802 10:14:42.243192,0,1,0,1,0,1,16,12,139,1,478871836,35584
20160802 10:14:42.251005,0,1,0,1,0,1,16,12,140,1,478937372,35840
20160802 10:14:42.258817,0,1,0,1,0,1,16,12,141,1,479002908,36096
20160802 10:14:42.266629,0,1,0,1,0,1,16,12,142,1,479068444,36352
20160802 10:14:42.274442,0,1,0,1,0,1,16,12,143,1,479133980,36608
20160802 10:14:42.282255,0,1,0,1,0,1,16,12,144,1,479199516,36864
20160802 10:14:42.290067,0,1,0,1,0,1,16,12,145,1,479265052,37120
20160802 10:14:42.297879,0,1,0,1,0,1,16,12,146,1,479330588,37376
20160802 10:14:42.305692,0,1,0,1,0,1,16,12,147,1,479396124,37632
20160802 10:14:42.313505,0,1,0,1,0,1,16,12,148,1,479461660,37888
20160802 10:14:42.321317,0,1,0,1,0,1,16,12,149,1,479527196,38144
20160802 10:14:42.329129,0,1,0,1,0,1,16,12,150,1,479592732,38400
20160802 10:14:42.336942,0,1,0,1,0,1,16,12,151,1,479658268,38656
20160802 10:14:42.344755,0,1,0,1,0,1,16,12,152,1,479723804,38912
20160802 10:14:42.352567,0,1,0,1,0,1,16,12,153,1,479789340,39168
20160802 10:14:42.360379,0,1,0,1,0,1,16,12,154,1,479854876,39424
20160802 10:14:42.368192,0,1,0,1,0,1,16,12,155,1,479920412,39680
20160802 10:14:42.376005,0,1,0,1,0,1,16,12,156,1,479985948,39936
20160802 10:14:42.383817,0,1,0,1,0,1,16,12,157,1,480051484,40192
20160802 10:14:42.391629,0,1,0,1,0,1,16,12,158,1,480117020,40448
20160802 10:14:42.399442,0,1,0,1,0,1,16,12,159,1,480182556,40704
20160802 10:14:42.407255,0,1,0,1,0,1,16,12,160,1,480248092,40960
20160802 10:14:42.415067,0,1,0,1,0,1,16,12,161,1,480313628,41216
20160802 10:14:42.422879,0,1,0,1,0,1,16,12,162,1,480379164,41472
20160802 10:14:42.430692,0,1,0,1,0,1,16,12,163,1,480444700,41728
20160802 10:14:42.438505,0,1,0,1,0,1,16,12,164,1,480510236,41984
20160802 10:14:42.446317,0,1,0,1,0,1,16,12,165,1,480575772,42240
20160802 10:14:42.454129,0,1,0,1,0,1,16,12,166,1,480641308,42496
20160802 10:14:42.461942,0,1,0,1,0,1,16,12,167,1,480706844,42752
20160802 10:14:42.469755,0,1,0,1,0,1,16,12,168,1,480772380,43008
20160802 10:14:42.477567,0,1,0,1,0,1,16,12,169,1,480837916,43264
20160802 10:14:42.485379,0,1,0,1,0,1,16,12,170,1,480903452,43520
20160802 10:14:42.493192,0,1,0,1,0,1,16,12,171,1,480968988,43776
20160802 10:14:42.501005,0,1,0,1,0,1,16,12,172,1,481034524,44032
20160802 10:14:42.508817,0,1,0,1,0,1,16,12,173,1,481100060,44288
20160802 10:14:42.516629,0,1,0,1,0,1,16,12,174,1,481165596,44544
20160802 10:14:42.524442,0,1,0,1,0,1,16,12,175,1,481231132,44800
20160802 10:14:42.532255,0,1,0,1,0,1,16,12,176,1,481296668,45056
20160802 10:14:42.540067,0,1,0,1,0,1,16,12,177,1,481362204,45312
20160802 10:14:42.547879,0,1,0,1,0,1,16,12,178,1,481427740,45568
20160802 10:14:42.555692,0,1,0,1,0,1,16,12,179,1,481493276,45824
20160802 10:14:42.563505,0,1,0,1,0,1,16,12,180,1,481558812,46080
20160802 10:14:42.571317,0,1,0,1,0,1,16,12,181,1,481624348,46336
20160802 10:14:42.579129,0,1,0,1,0,1,16,12,182,1,481689884,46592
20160802 10:14:42.586942,0,1,0,1,0,1,16,12,183,1,481755420,46848
20160802 10:14:42.594755,0,1,0,1,0,1,16,12,184,1,481820956,47104
20160802 10:14:42.602567,0,1,0,1,0,1,16,12,185,1,481886492,47360
20160802 10:14:42.610379,0,1,0,1,0,1,16,12,186,1,481952028,47616
20160802 10:14:42.618192,0,1,0,1,0,1,16,12,187,1,482017564,47872
20160802 10:14:42.626005,0,1,0,1,0,1,16,12,188,1,482083100,48128
20160802 10:14:42.633817,0,1,0,1,0,1,16,12,189,1,482148636,48384
20160802 10:14:42.641629,0,1,0,1,0,1,16,12,190,1,482214172,48640
20160802 10:14:42.649442,0,1,0,1,0,1,16,12,191,1,482279708,48896
20160802 10:14:42.657255,0,1,0,1,0,1,16,12,192,1,482345244,49152
20160802 10:14:42.665067,0,1,0,1,0,1,16,12,193,1,482410780,49408
20160802 10:14:42.672879,0,1,0,1,0,1,16,12,194,1,482476316,49664
20160802 10:14:42.680692,0,1,0,1,0,1,16,12,195,1,482541852,49920
20160802 10:14:42.688505,0,1,0,1,0,1,16,12,196,1,482607388,50176
20160802 10:14:42.696317,0,1,0,1,0,1,16,12,197,1,482672924,50432
20160802 10:14:42.704129,0,1,0,1,0,1,16,12,198,1,482738460,50688
20160802 10:14:42.711942,0,1,0,1,0,1,16,12,199,1,482803996,50944
20160802 10:14:42.719755,0,1,0,1,0,1,16,12,200,1,482869532,51200
20160802 10:14:42.727567,0,1,0,1,0,1,16,12,201,1,482935068,51456
20160802 10:14:42.735379,0,1,0,1,0,1,16,12,202,1,483000604,51712
20160802 10:14:42.743192,0,1,0,1,0,1,16,12,203,1,483066140,51968
20160802 10:14:42.751005,0,1,0,1,0,1,16,12,204,1,483131676,52224
20160802 10:14:42.758817,0,1,0,1,0,1,16,12,205,1,483197212,52480
20160802 10:14:42.766629,0,1,0,1,0,1,16,12,206,1,483262748,52736
20160802 10:14:42.774442,0,1,0,1,0,1,16,12,207,1,483328284,52992
20160802 10:14:42.782255,0,1,0,1,0,1,16,12,208,1,483393820,53248
20160802 10:14:42.790067,0,1,0,1,0,1,16,12,209,1,483459356,53504
20160802 10:14:42.797879,0,1,0,1,0,1,16,12,210,1,483524892,53760
20160802 10:14:42.805692,0,1,0,1,0,1,16,12,211,1,483590428,54016
20160802 10:14:42.813505,0,1,0,1,0,1,16,12,212,1,483655964,54272
20160802 10:14:42.821317,0,1,0,1,0,1,16,12,213,1,483721500,54528
20160802 10:14:42.829129,0,1,0,1,0,1,16,12,214,1,483787036,54784
20160802 10:14:42.836942,0,1,0,1,0,1,16,12,215,1,483852572,55040
20160802 10:14:42.844755,0,1,0,1,0,1,16,12,216,1,483918108,55296
20160802 10:14:42.852567,0,1,0,1,0,1,16,12,217,1,483983644,55552
20160802 10:14:42.860379,0,1,0,1,0,1,16,12,218,1,484049180,55808
20160802 10:14:42.868192,0,1,0,1,0,1,16,12,219,1,484114716,56064
20160802 10:14:42.876005,0,1,0,1,0,1,16,12,220,1,484180252,56320
20160802 10:14:42.883817,0,1,0,1,0,1,16,12,221,1,484245788,56576
