time,status,n_fib,n_fob,n_fsc,x,y,z
20160802 09:57:39.872348,0,1,0,1,7829367,119,2651944
20160802 09:57:39.880161,0,1,0,1,7895160,120,2652200
20160802 09:57:39.887973,0,1,0,1,7960953,121,2652456
20160802 09:57:39.895785,0,1,0,1,8026746,122,2652712
20160802 09:57:39.903598,0,1,0,1,8092539,123,2652968
20160802 09:57:39.911411,0,1,0,1,8158332,124,2653224
20160802 09:57:39.919223,0,1,0,1,8224125,125,2653480
20160802 09:57:39.927035,0,1,0,1,8289918,126,2653736
20160802 09:57:39.934848,0,1,0,1,8355711,127,2653992
20160802 09:57:39.942661,0,1,0,1,8421504,128,2654248
20160802 09:57:39.950473,0,1,0,1,8487297,129,2654504
20160802 09:57:39.958285,0,1,0,1,8553090,130,2654760
20160802 09:57:39.966098,0,1,0,1,8618883,131,2655016
20160802 09:57:39.973911,0,1,0,1,8684676,132,2655272
20160802 09:57:39.981723,0,1,0,1,8750469,133,2655528
20160802 09:57:39.989535,0,1,0,1,8816262,134,2655784
20160802 09:57:39.997348,0,1,0,1,8882055,135,2656040
20160802 09:57:40.005161,0,1,0,1,8947848,136,2656296
20160802 09:57:40.012973,0,1,0,1,9013641,137,2656552
20160802 09:57:40.020785,0,1,0,1,9079434,138,2656808
20160802 09:57:40.028598,0,1,0,1,9145227,139,2657064
20160802 09:57:40.036411,0,1,0,1,9211020,140,2657320
20160802 09:57:40.044223,0,1,0,1,9276813,141,2657576
20160802 09:57:40.052035,0,1,0,1,9342606,142,2657832
20160802 09:57:40.059848,0,1,0,1,9408399,143,2658088
20160802 09:57:40.067661,0,1,0,1,9474192,144,2658344
20160802 09:57:40.075473,0,1,0,1,9539985,145,2658600
20160802 09:57:40.083285,0,1,0,1,9605778,146,2658856
20160802 09:57:40.091098,0,1,0,1,9671571,147,2659112
20160802 09:57:40.098911,0,1,0,1,9737364,148,2659368
20160802 09:57:40.106723,0,1,0,1,9803157,149,2659624
20160802 09:57:40.114535,0,1,0,1,9868950,150,2659880
20160802 09:57:40.122348,0,1,0,1,9934743,151,2660136
