time,status,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160810 15:05:33.074063,0,0,2,0,2,2,2,2,0
20160810 15:05:33.081875,0,0,3,0,3,3,3,3,0
20160810 15:05:33.089688,0,0,4,0,4,4,4,4,0
20160810 15:05:33.097501,0,0,5,0,5,5,5,5,0
20160810 15:05:33.105313,0,0,6,0,6,6,6,6,0
20160810 15:05:33.113125,0,0,7,0,7,7,7,7,0
20160810 15:05:33.120938,0,0,8,0,8,8,8,8,0
20160810 15:05:33.128751,0,0,9,0,9,9,9,9,0
20160810 15:05:33.136563,0,0,10,0,10,10,10,10,0
20160810 15:05:33.144375,0,0,11,0,11,11,11,11,0
20160810 15:05:33.152188,0,0,12,0,12,12,12,12,0
20160810 15:05:33.160001,0,0,13,0,13,13,13,13,0
20160810 15:05:33.167813,0,0,14,0,14,14,14,14,0
20160810 15:05:33.175625,0,0,15,0,15,15,15,15,0
20160810 15:05:33.183438,0,16,0,16,0,16,16,16,0
20160810 15:05:33.191251,0,16,1,16,1,17,17,17,0
20160810 15:05:33.199063,0,16,2,16,2,18,18,18,0
20160810 15:05:33.206875,0,16,3,16,3,19,19,19,0
20160810 15:05:33.214688,0,16,4,16,4,20,20,20,0
20160810 15:05:33.222501,0,16,5,16,5,21,21,21,0
20160810 15:05:33.230313,0,16,6,16,6,22,22,22,0
20160810 15:05:33.238125,0,16,7,16,7,23,23,23,0
20160810 15:05:33.245938,0,16,8,16,8,24,24,24,0
20160810 15:05:33.253751,0,16,9,16,9,25,25,25,0
20160810 15:05:33.261563,0,16,10,16,10,26,26,26,0
20160810 15:05:33.269375,0,16,11,16,11,27,27,27,0
20160810 15:05:33.277188,0,16,12,16,12,28,28,28,0
20160810 15:05:33.285001,0,16,13,16,13,29,29,29,0
20160810 15:05:33.292813,0,16,14,16,14,30,30,30,0
20160810 15:05:33.300625,0,16,15,16,15,31,31,31,0
20160810 15:05:33.308438,0,32,0,32,0,32,32,32,0
20160810 15:05:33.316251,0,32,1,32,1,33,33,33,0
20160810 15:05:33.324063,0,32,2,32,2,34,34,34,0
20160810 15:05:33.331875,0,32,3,32,3,35,35,35,0
20160810 15:05:33.339688,0,32,4,32,4,36,36,36,0
20160810 15:05:33.347501,0,32,5,32,5,37,37,37,0
20160810 15:05:33.355313,0,32,6,32,6,38,38,38,0
20160810 15:05:33.363125,0,32,7,32,7,39,39,39,0
20160810 15:05:33.370938,0,32,8,32,8,40,40,40,0
20160810 15:05:33.378751,0,32,9,32,9,41,41,41,0
20160810 15:05:33.386563,0,32,10,32,10,42,42,42,0
20160810 15:05:33.394375,0,32,11,32,11,43,43,43,0
20160810 15:05:33.402188,0,32,12,32,12,44,44,44,0
20160810 15:05:33.410001,0,32,13,32,13,45,45,45,0
20160810 15:05:33.417813,0,32,14,32,14,46,46,46,0
20160810 15:05:33.425625,0,32,15,32,15,47,47,47,0
20160810 15:05:33.433438,0,48,0,48,0,48,48,48,0
20160810 15:05:33.441251,0,48,1,48,1,49,49,49,0
20160810 15:05:33.449063,0,48,2,48,2,50,50,50,0
20160810 15:05:33.456875,0,48,3,48,3,51,51,51,0
20160810 15:05:33.464688,0,48,4,48,4,52,52,52,0
20160810 15:05:33.472501,0,48,5,48,5,53,53,53,0
20160810 15:05:33.480313,0,48,6,48,6,54,54,54,0
20160810 15:05:33.488125,0,48,7,48,7,55,55,55,0
20160810 15:05:33.495938,0,48,8,48,8,56,56,56,0
20160810 15:05:33.503751,0,48,9,48,9,57,57,57,0
20160810 15:05:33.511563,0,48,10,48,10,58,58,58,0
20160810 15:05:33.519375,0,48,11,48,11,59,59,59,0
20160810 15:05:33.527188,0,48,12,48,12,60,60,60,0
20160810 15:05:33.535001,0,48,13,48,13,61,61,61,0
20160810 15:05:33.542813,0,48,14,48,14,62,62,62,0
20160810 15:05:33.550625,0,48,15,48,15,63,63,63,0
20160810 15:05:33.558438,0,64,0,64,0,64,64,64,0
20160810 15:05:33.566251,0,64,1,64,1,65,65,65,0
20160810 15:05:33.574063,0,64,2,64,2,66,66,66,0
20160810 15:05:33.581875,0,64,3,64,3,67,67,67,0
20160810 15:05:33.589688,0,64,4,64,4,68,68,68,0
20160810 15:05:33.597501,0,64,5,64,5,69,69,69,0
20160810 15:05:33.605313,0,64,6,64,6,70,70,70,0
20160810 15:05:33.613125,0,64,7,64,7,71,71,71,0
