time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160826 23:22:23.946380,0,253,253,253,16,14,80,4,0,30,1987584,7764
20160826 23:22:23.946380,0,253,253,253,0,0,16,14,84,0,0,21505
20160826 23:22:23.946380,0,253,253,253,0,0,0,1,85,85,1431633920,7765
20160826 23:22:23.946380,0,253,253,253,0,0,16,14,0,30,1426071125,30
20160826 23:22:23.946380,0,253,253,253,80,5,0,0,0,0,21761,1
20160826 23:22:23.946380,0,253,253,253,80,6,80,6,86,86,7766,30
20160826 23:22:23.946380,0,253,253,253,0,0,16,14,86,0,508952606,22016
20160826 23:22:23.946380,0,253,253,253,0,0,0,0,0,0,1442906113,22359
20160826 23:22:23.946380,0,253,253,253,80,7,80,7,0,0,509018142,30
20160826 23:22:23.946380,0,253,253,253,80,7,0,0,30,87,1988352,0
20160826 23:22:23.946380,0,253,253,253,0,0,0,0,87,1,88152,22616
20160826 23:22:23.946380,0,253,253,253,0,0,0,0,30,88,1966110,22528
20160826 23:22:23.946380,0,253,253,253,16,14,80,8,0,30,1476395008,0
20160826 23:22:23.946380,0,253,253,253,80,8,0,1,0,1,1499027801,0
20160826 23:22:23.946380,0,253,253,253,16,14,80,9,0,30,1988864,7769
20160826 23:22:23.946380,0,253,253,253,0,0,16,14,89,0,0,22785
20160826 23:22:23.946380,0,253,253,253,0,0,0,1,90,90,1515847680,7770
20160826 23:22:23.946380,0,253,253,253,0,0,16,14,0,30,1509957210,30
20160826 23:22:23.946380,0,253,253,253,80,10,0,0,0,0,23041,1
20160826 23:22:23.946380,0,253,253,253,80,11,80,11,91,91,7771,30
20160826 23:22:23.946380,0,253,253,253,0,0,16,14,91,0,509280286,23296
20160826 23:22:23.946380,0,253,253,253,0,0,0,0,0,0,1526792193,23644
20160826 23:22:23.946380,0,253,253,253,80,12,80,12,0,0,509345822,30
20160826 23:22:23.946380,0,253,253,253,80,12,0,0,30,92,1989632,0
20160826 23:22:23.946380,0,253,253,253,0,0,0,0,92,1,89437,23901
20160826 23:22:23.946380,0,253,253,253,0,0,0,0,30,93,1966110,23808
20160826 23:22:23.946380,0,253,253,253,16,14,80,13,0,30,1560281088,0
20160826 23:22:23.946380,0,253,253,253,80,13,0,1,0,1,1583242846,0
20160826 23:22:23.946380,0,253,253,253,16,14,80,14,0,30,1990144,7774
20160826 23:22:23.946380,0,253,253,253,0,0,16,14,94,0,0,24065
20160826 23:22:23.946380,0,253,253,253,0,0,0,1,95,95,1600061440,7775
20160826 23:22:23.946380,0,253,253,253,0,0,16,14,0,30,1593843295,30
20160826 23:22:23.946380,0,253,253,253,80,15,0,0,0,0,24321,1
20160826 23:22:23.946380,0,253,253,253,96,0,96,0,96,96,7776,30
20160826 23:22:23.946380,0,253,253,253,0,0,16,14,96,0,509607966,24576
20160826 23:22:23.946380,0,253,253,253,0,0,0,0,0,0,1610678273,24929
20160826 23:22:23.946380,0,253,253,253,96,1,96,1,0,0,509673502,30
20160826 23:22:23.946380,0,253,253,253,96,1,0,0,30,97,1990912,0
20160826 23:22:23.946380,0,253,253,253,0,0,0,0,97,1,90722,25186
20160826 23:22:23.946380,0,253,253,253,0,0,0,0,30,98,1966110,25088
20160826 23:22:23.946380,0,253,253,253,16,14,96,2,0,30,1644167168,0
20160826 23:22:23.946380,0,253,253,253,96,2,0,1,0,1,1667457891,0
20160826 23:22:23.946380,0,253,253,253,16,14,96,3,0,30,1991424,7779
20160826 23:22:23.946380,0,253,253,253,0,0,16,14,99,0,0,25345
20160826 23:22:23.946380,0,253,253,253,0,0,0,1,100,100,1684275200,7780
20160826 23:22:23.946380,0,253,253,253,0,0,16,14,0,30,1677729380,30
20160826 23:22:23.946380,0,253,253,253,96,4,0,0,0,0,25601,1
20160826 23:22:23.946380,0,253,253,253,96,5,96,5,101,101,7781,30
20160826 23:22:23.946380,0,253,253,253,0,0,16,14,101,0,509935646,25856
20160826 23:22:23.946380,0,253,253,253,0,0,0,0,0,0,1694564353,26214
20160826 23:22:23.946380,0,253,253,253,96,6,96,6,0,0,510001182,30
20160826 23:22:23.946380,0,253,253,253,96,6,0,0,30,102,1992192,0
20160826 23:22:23.946380,0,253,253,253,0,0,0,0,102,1,92007,26471
20160826 23:22:23.946380,0,253,253,253,0,0,0,0,30,103,1966110,26368
20160826 23:22:23.946380,0,253,253,253,16,14,96,7,0,30,1728053248,0
20160826 23:22:23.946380,0,253,253,253,96,7,0,1,0,1,1751672936,0
20160826 23:22:23.946380,0,253,253,253,16,14,96,8,0,30,1992704,7784
20160826 23:22:23.946380,0,253,253,253,0,0,16,14,104,0,0,26625
20160826 23:22:23.946380,0,253,253,253,0,0,0,1,105,105,1768488960,7785
20160826 23:22:23.946380,0,253,253,253,0,0,16,14,0,30,1761615465,30
