time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160803-011319.620623,20,1,246,1,240,7,240,6,1,247,4127258101,16119040
20160803-013005.573749,0,251,247,251,0,1,240,7,251,0,4193909241,503
20170820-074133.620623,252,1,252,1,240,7,0,0,0,0,393472,66039
20160801-124845.675311,0,1,0,1,0,1,240,8,1,1,4160815608,65791
20160801-124845.683123,0,1,0,1,0,1,240,8,2,1,4160881144,131072
20160801-124845.690936,0,1,0,1,0,1,240,8,3,1,4160946680,196609
20160801-124845.698749,0,1,0,1,0,1,240,8,4,1,4161012216,262146
20160801-124845.706561,0,1,0,1,0,1,240,8,5,1,4161077752,327683
20160801-124845.714373,0,1,0,1,0,1,240,8,6,1,4161143288,393220
20160801-124845.722186,0,1,0,1,0,1,240,8,7,1,4161208824,458757
20160801-124845.729999,0,1,0,1,0,1,240,8,8,1,4161274360,524294
20160801-124845.737811,0,1,0,1,0,1,240,8,9,1,4161339896,589831
20160801-124845.745623,0,1,0,1,0,1,240,8,10,1,4161405432,655368
20160801-124845.753436,0,1,0,1,0,1,240,8,11,1,4161470968,720905
20160801-124845.761249,0,1,0,1,0,1,240,8,12,1,4161536504,786442
20160801-124845.769061,0,1,0,1,0,1,240,8,13,1,4161602040,851979
20160801-124845.776873,0,1,0,1,0,1,240,8,14,1,4161667576,917516
20160801-124845.784686,0,1,0,1,0,1,240,8,15,1,4161733112,983053
20160801-124845.792499,0,1,0,1,0,1,240,8,16,1,4161798648,1048590
20160801-124845.800311,0,1,0,1,0,1,240,8,17,1,4161864184,1114127
20160801-124845.808123,0,1,0,1,0,1,240,8,18,1,4161929720,1179664
20160801-124845.815936,0,1,0,1,0,1,240,8,19,1,4161995256,1245201
20160801-124845.823749,0,1,0,1,0,1,240,8,20,1,4162060792,1310738
20160801-124845.831561,0,1,0,1,0,1,240,8,21,1,4162126328,1376275
20160801-124845.839373,0,1,0,1,0,1,240,8,22,1,4162191864,1441812
20160801-124845.847186,0,1,0,1,0,1,240,8,23,1,4162257400,1507349
20160801-124845.854999,0,1,0,1,0,1,240,8,24,1,4162322936,1572886
20160801-124845.862811,0,1,0,1,0,1,240,8,25,1,4162388472,1638423
20160801-124845.870623,0,1,0,1,0,1,240,8,26,1,4162454008,1703960
20160801-124845.878436,0,1,0,1,0,1,240,8,27,1,4162519544,1769497
20160801-124845.886249,0,1,0,1,0,1,240,8,28,1,4162585080,1835034
20160801-124845.894061,0,1,0,1,0,1,240,8,29,1,4162650616,1900571
