time,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160808 15:41:13.048820,0,0,0,0,0,0,0,0,15
20160808 15:41:13.048820,0,0,0,0,0,0,0,0,15
20160808 15:41:13.048820,0,0,0,0,0,0,0,0,15
20160808 15:41:13.048820,0,0,0,0,0,0,0,0,0
20160808 15:41:13.048820,0,0,0,0,0,0,0,0,0
20160808 15:41:13.048820,0,0,0,0,0,0,0,0,0
20160808 15:41:13.048820,0,0,0,0,0,0,0,0,0
20160808 15:41:13.048820,0,0,0,0,0,0,0,0,0
20160808 15:41:13.048820,0,0,0,0,0,0,0,0,0
20160808 15:41:13.048820,0,0,0,0,0,0,0,0,0
20160808 15:41:13.056632,0,0,0,0,0,0,0,0,0
20160808 15:41:13.056632,0,0,0,0,0,0,0,0,0
20160808 15:41:13.056632,0,0,0,0,0,0,0,0,0
20160808 15:41:13.056632,0,0,0,0,0,0,0,0,0
20160808 15:41:13.056632,0,0,0,0,0,0,0,0,0
20160808 15:41:13.064445,0,0,0,0,0,0,0,0,0
20160808 15:41:13.064445,0,0,0,0,0,0,0,0,0
20160808 15:41:13.064445,0,0,0,0,0,0,0,0,0
20160808 15:41:13.064445,0,0,0,0,0,0,0,0,0
20160808 15:41:13.072258,0,0,0,0,0,0,0,0,0
20160808 15:41:13.072258,0,0,0,0,0,0,0,0,0
20160808 15:41:13.072258,0,0,0,0,0,0,0,0,0
20160808 15:41:13.072258,0,0,0,0,0,0,0,0,0
20160808 15:41:13.072258,0,0,0,0,0,0,0,0,0
20160808 15:41:13.080070,0,0,0,0,0,0,0,0,0
20160808 15:41:13.080070,0,0,0,0,0,0,0,0,0
20160808 15:41:13.080070,0,0,0,0,0,0,0,0,0
20160808 15:41:13.080070,0,0,0,0,0,0,0,0,0
20160808 15:41:13.087882,0,0,0,0,0,0,0,0,0
20160808 15:41:13.087882,0,0,0,0,0,0,0,0,0
20160808 15:41:13.087882,0,0,0,0,0,0,0,0,0
20160808 15:41:13.087882,0,0,0,0,0,0,0,0,0
20160808 15:41:13.087882,0,0,0,0,0,0,0,0,0
20160808 15:41:13.095695,0,0,0,0,0,0,0,0,0
20160808 15:41:13.095695,0,0,0,0,0,0,0,0,0
20160808 15:41:13.095695,0,0,0,0,0,0,0,0,0
20160808 15:41:13.095695,0,0,0,0,0,0,0,0,0
20160808 15:41:13.103508,0,0,0,0,0,0,0,0,0
20160808 15:41:13.103508,0,0,0,0,0,0,0,0,0
20160808 15:41:13.103508,0,0,0,0,0,0,0,0,0
20160808 15:41:13.103508,0,0,0,0,0,0,0,0,0
20160808 15:41:13.111320,0,0,0,0,0,0,0,0,0
20160808 15:41:13.111320,0,0,0,0,0,0,0,0,0
20160808 15:41:13.111320,0,0,0,0,0,0,0,0,0
20160808 15:41:13.111320,0,0,0,0,0,0,0,0,0
20160808 15:41:13.111320,0,0,0,0,0,0,0,0,0
20160808 15:41:13.119132,0,0,0,0,0,0,0,0,0
20160808 15:41:13.119132,0,0,0,0,0,0,0,0,0
20160808 15:41:13.119132,0,0,0,0,0,0,0,0,0
20160808 15:41:13.119132,0,0,0,0,0,0,0,0,0
20160808 15:41:13.126945,0,0,0,0,0,0,0,0,0
20160808 15:41:13.126945,0,0,0,0,0,0,0,0,0
20160808 15:41:13.126945,0,0,0,0,0,0,0,0,0
20160808 15:41:13.126945,0,0,0,0,0,0,0,0,0
20160808 15:41:13.126945,0,0,0,0,0,0,0,0,0
20160808 15:41:13.134758,0,0,0,0,0,0,0,0,0
20160808 15:41:13.134758,0,0,0,0,0,0,0,0,0
20160808 15:41:13.134758,0,0,0,0,0,0,0,0,0
20160808 15:41:13.134758,0,0,0,0,0,0,0,0,0
20160808 15:41:13.134758,0,0,0,0,0,0,0,0,0
20160808 15:41:13.142570,0,0,0,0,0,0,0,0,0
20160808 15:41:13.142570,0,0,0,0,0,0,0,0,0
20160808 15:41:13.142570,0,0,0,0,0,0,0,0,0
20160808 15:41:13.142570,0,0,0,0,0,0,0,0,0
20160808 15:41:13.150382,0,0,0,0,0,0,0,0,0
20160808 15:41:13.150382,0,0,0,0,0,0,0,0,0
20160808 15:41:13.150382,0,0,0,0,0,0,0,0,0
20160808 15:41:13.150382,0,0,0,0,0,0,0,0,0
20160808 15:41:13.150382,0,0,0,0,0,0,0,0,0
20160808 15:41:13.158195,0,0,0,0,0,0,0,0,0
20160808 15:41:13.158195,0,0,0,0,0,0,0,0,0
20160808 15:41:13.158195,0,0,0,0,0,0,0,0,0
20160808 15:41:13.158195,0,0,0,0,0,0,0,0,0
20160808 15:41:13.166008,0,0,0,0,0,0,0,0,0
20160808 15:41:13.166008,0,0,0,0,0,0,0,0,0
20160808 15:41:13.166008,0,0,0,0,0,0,0,0,0
20160808 15:41:13.166008,0,0,0,0,0,0,0,0,0
20160808 15:41:13.166008,0,0,0,0,0,0,0,0,0
20160808 15:41:13.173820,0,0,0,0,0,0,0,0,0
20160808 15:41:13.173820,0,0,0,0,0,0,0,0,0
20160808 15:41:13.173820,0,0,0,0,0,0,0,0,0
20160808 15:41:13.173820,0,0,0,0,0,0,0,0,0
20160808 15:41:13.181632,0,0,0,0,0,0,0,0,0
20160808 15:41:13.181632,0,0,0,0,0,0,0,0,0
20160808 15:41:13.181632,0,0,0,0,0,0,0,0,0
20160808 15:41:13.181632,0,0,0,0,0,0,0,0,0
20160808 15:41:13.181632,0,0,0,0,0,0,0,0,0
20160808 15:41:13.189445,0,0,0,0,0,0,0,0,0
20160808 15:41:13.189445,0,0,0,0,0,0,0,0,0
20160808 15:41:13.189445,0,0,0,0,0,0,0,0,0
20160808 15:41:13.189445,0,0,0,0,0,0,0,0,0
20160808 15:41:13.197258,0,0,0,0,0,0,0,0,0
20160808 15:41:13.197258,0,0,0,0,0,0,0,0,0
20160808 15:41:13.197258,0,0,0,0,0,0,0,0,0
20160808 15:41:13.197258,0,0,0,0,0,0,0,0,0
20160808 15:41:13.197258,0,0,0,0,0,0,0,0,0
20160808 15:41:13.205070,0,0,0,0,0,0,0,0,0
20160808 15:41:13.205070,0,0,0,0,0,0,0,0,0
20160808 15:41:13.205070,0,0,0,0,0,0,0,0,0
20160808 15:41:13.205070,0,0,0,0,0,0,0,0,0
20160808 15:41:13.212882,0,0,0,0,0,0,0,0,0
20160808 15:41:13.212882,0,0,0,0,0,0,0,0,0
20160808 15:41:13.212882,0,0,0,0,0,0,0,0,0
20160808 15:41:13.212882,0,0,0,0,0,0,0,0,0
20160808 15:41:13.212882,0,0,0,0,0,0,0,0,0
20160808 15:41:13.220695,0,0,0,0,0,0,0,0,0
20160808 15:41:13.220695,0,0,0,0,0,0,0,0,0
20160808 15:41:13.220695,0,0,0,0,0,0,0,0,0
20160808 15:41:13.220695,0,0,0,0,0,0,0,0,0
20160808 15:41:13.228508,0,0,0,0,0,0,0,0,0
20160808 15:41:13.228508,0,0,0,0,0,0,0,0,0
20160808 15:41:13.228508,0,0,0,0,0,0,0,0,0
20160808 15:41:13.228508,0,0,0,0,0,0,0,0,0
20160808 15:41:13.228508,0,0,0,0,0,0,0,0,0
20160808 15:41:13.236320,0,0,0,0,0,0,0,0,0
20160808 15:41:13.236320,0,0,0,0,0,0,0,0,0
20160808 15:41:13.236320,0,0,0,0,0,0,0,0,0
20160808 15:41:13.236320,0,0,0,0,0,0,0,0,0
20160808 15:41:13.244132,0,0,0,0,0,0,0,0,0
20160808 15:41:13.244132,0,0,0,0,0,0,0,0,0
20160808 15:41:13.244132,0,0,0,0,0,0,0,0,0
