time,status,x,y,z
20160810 15:48:33.218214,0,23450,23450,23450
20160810 15:48:33.226027,0,23451,23451,23451
20160810 15:48:33.233839,0,23452,23452,23452
20160810 15:48:33.241651,0,23453,23453,23453
20160810 15:48:33.249464,0,23454,23454,23454
20160810 15:48:33.257277,0,23455,23455,23455
20160810 15:48:33.265089,0,23456,23456,23456
20160810 15:48:33.272901,0,23457,23457,23457
20160810 15:48:33.280714,0,23458,23458,23458
20160810 15:48:33.288527,0,23459,23459,23459
20160810 15:48:33.296339,0,23460,23460,23460
20160810 15:48:33.304151,0,23461,23461,23461
20160810 15:48:33.311964,0,23462,23462,23462
20160810 15:48:33.319777,0,23463,23463,23463
20160810 15:48:33.327589,0,23464,23464,23464
20160810 15:48:33.335401,0,23465,23465,23465
20160810 15:48:33.343214,0,23466,23466,23466
20160810 15:48:33.351027,0,23467,23467,23467
20160810 15:48:33.358839,0,23468,23468,23468
20160810 15:48:33.366651,0,23469,23469,23469
20160810 15:48:33.374464,0,23470,23470,23470
20160810 15:48:33.382277,0,23471,23471,23471
20160810 15:48:33.390089,0,23472,23472,23472
20160810 15:48:33.397901,0,23473,23473,23473
20160810 15:48:33.405714,0,23474,23474,23474
20160810 15:48:33.413527,0,23475,23475,23475
20160810 15:48:33.421339,0,23476,23476,23476
20160810 15:48:33.429151,0,23477,23477,23477
20160810 15:48:33.436964,0,23478,23478,23478
20160810 15:48:33.444777,0,23479,23479,23479
20160810 15:48:33.452589,0,23480,23480,23480
20160810 15:48:33.460401,0,23481,23481,23481
20160810 15:48:33.468214,0,23482,23482,23482
20160810 15:48:33.476027,0,23483,23483,23483
20160810 15:48:33.483839,0,23484,23484,23484
20160810 15:48:33.491651,0,23485,23485,23485
20160810 15:48:33.499464,0,23486,23486,23486
20160810 15:48:33.507277,0,23487,23487,23487
20160810 15:48:33.515089,0,23488,23488,23488
20160810 15:48:33.522901,0,23489,23489,23489
20160810 15:48:33.530714,0,23490,23490,23490
20160810 15:48:33.538527,0,23491,23491,23491
20160810 15:48:33.546339,0,23492,23492,23492
20160810 15:48:33.554151,0,23493,23493,23493
20160810 15:48:33.561964,0,23494,23494,23494
20160810 15:48:33.569777,0,23495,23495,23495
20160810 15:48:33.577589,0,23496,23496,23496
20160810 15:48:33.585401,0,23497,23497,23497
20160810 15:48:33.593214,0,23498,23498,23498
20160810 15:48:33.601027,0,23499,23499,23499
20160810 15:48:33.608839,0,23500,23500,23500
20160810 15:48:33.616651,0,23501,23501,23501
20160810 15:48:33.624464,0,23502,23502,23502
20160810 15:48:33.632277,0,23503,23503,23503
20160810 15:48:33.640089,0,23504,23504,23504
20160810 15:48:33.647901,0,23505,23505,23505
20160810 15:48:33.655714,0,23506,23506,23506
20160810 15:48:33.663527,0,23507,23507,23507
20160810 15:48:33.671339,0,23508,23508,23508
20160810 15:48:33.679151,0,23509,23509,23509
20160810 15:48:33.686964,0,23510,23510,23510
20160810 15:48:33.694777,0,23511,23511,23511
20160810 15:48:33.702589,0,23512,23512,23512
20160810 15:48:33.710401,0,23513,23513,23513
20160810 15:48:33.718214,0,23514,23514,23514
20160810 15:48:33.726027,0,23515,23515,23515
20160810 15:48:33.733839,0,23516,23516,23516
20160810 15:48:33.741651,0,23517,23517,23517
20160810 15:48:33.749464,0,23518,23518,23518
20160810 15:48:33.757277,0,23519,23519,23519
20160810 15:48:33.765089,0,23520,23520,23520
20160810 15:48:33.772901,0,23521,23521,23521
20160810 15:48:33.780714,0,23522,23522,23522
20160810 15:48:33.788527,0,23523,23523,23523
20160810 15:48:33.796339,0,23524,23524,23524
20160810 15:48:33.804151,0,23525,23525,23525
20160810 15:48:33.811964,0,23526,23526,23526
20160810 15:48:33.819777,0,23527,23527,23527
20160810 15:48:33.827589,0,23528,23528,23528
20160810 15:48:33.835401,0,23529,23529,23529
20160810 15:48:33.843214,0,23530,23530,23530
20160810 15:48:33.851027,0,23531,23531,23531
20160810 15:48:33.858839,0,23532,23532,23532
20160810 15:48:33.866651,0,23533,23533,23533
20160810 15:48:33.874464,0,23534,23534,23534
20160810 15:48:33.882277,0,23535,23535,23535
20160810 15:48:33.890089,0,23536,23536,23536
20160810 15:48:33.897901,0,23537,23537,23537
20160810 15:48:33.905714,0,23538,23538,23538
20160810 15:48:33.913527,0,23539,23539,23539
20160810 15:48:33.921339,0,23540,23540,23540
20160810 15:48:33.929151,0,23541,23541,23541
20160810 15:48:33.936964,0,23542,23542,23542
20160810 15:48:33.944777,0,23543,23543,23543
20160810 15:48:33.952589,0,23544,23544,23544
20160810 15:48:33.960401,0,23545,23545,23545
20160810 15:48:33.968214,0,23546,23546,23546
20160810 15:48:33.976027,0,23547,23547,23547
20160810 15:48:33.983839,0,23548,23548,23548
20160810 15:48:33.991651,0,23549,23549,23549
20160810 15:48:33.999464,0,23550,23550,23550
20160810 15:48:34.007277,0,23551,23551,23551
20160810 15:48:34.015089,0,23552,23552,23552
20160810 15:48:34.022901,0,23553,23553,23553
20160810 15:48:34.030714,0,23554,23554,23554
20160810 15:48:34.038527,0,23555,23555,23555
20160810 15:48:34.046339,0,23556,23556,23556
20160810 15:48:34.054151,0,23557,23557,23557
20160810 15:48:34.061964,0,23558,23558,23558
20160810 15:48:34.069777,0,23559,23559,23559
20160810 15:48:34.077589,0,23560,23560,23560
20160810 15:48:34.085401,0,23561,23561,23561
20160810 15:48:34.093214,0,23562,23562,23562
20160810 15:48:34.101027,0,23563,23563,23563
20160810 15:48:34.108839,0,23564,23564,23564
20160810 15:48:34.116651,0,23565,23565,23565
20160810 15:48:34.124464,0,23566,23566,23566
20160810 15:48:34.132277,0,23567,23567,23567
20160810 15:48:34.140089,0,23568,23568,23568
20160810 15:48:34.147901,0,23569,23569,23569
20160810 15:48:34.155714,0,23570,23570,23570
20160810 15:48:34.163527,0,23571,23571,23571
20160810 15:48:34.171339,0,23572,23572,23572
20160810 15:48:34.179151,0,23573,23573,23573
20160810 15:48:34.186964,0,23574,23574,23574
20160810 15:48:34.194777,0,23575,23575,23575
20160810 15:48:34.202589,0,23576,23576,23576
20160810 15:48:34.210401,0,23577,23577,23577
20160810 15:48:34.218214,0,23578,23578,23578
20160810 15:48:34.226027,0,23579,23579,23579
20160810 15:48:34.233839,0,23580,23580,23580
20160810 15:48:34.241651,0,23581,23581,23581
20160810 15:48:34.249464,0,23582,23582,23582
20160810 15:48:34.257277,0,23583,23583,23583
20160810 15:48:34.265089,0,23584,23584,23584
20160810 15:48:34.272901,0,23585,23585,23585
20160810 15:48:34.280714,0,23586,23586,23586
20160810 15:48:34.288527,0,23587,23587,23587
20160810 15:48:34.296339,0,23588,23588,23588
20160810 15:48:34.304151,0,23589,23589,23589
20160810 15:48:34.311964,0,23590,23590,23590
20160810 15:48:34.319777,0,23591,23591,23591
20160810 15:48:34.327589,0,23592,23592,23592
20160810 15:48:34.335401,0,23593,23593,23593
20160810 15:48:34.343214,0,23594,23594,23594
20160810 15:48:34.351027,0,23595,23595,23595
20160810 15:48:34.358839,0,23596,23596,23596
20160810 15:48:34.366651,0,23597,23597,23597
20160810 15:48:34.374464,0,23598,23598,23598
20160810 15:48:34.382277,0,23599,23599,23599
20160810 15:48:34.390089,0,23600,23600,23600
20160810 15:48:34.397901,0,23601,23601,23601
20160810 15:48:34.405714,0,23602,23602,23602
20160810 15:48:34.413527,0,23603,23603,23603
20160810 15:48:34.421339,0,23604,23604,23604
20160810 15:48:34.429151,0,23605,23605,23605
20160810 15:48:34.436964,0,23606,23606,23606
20160810 15:48:34.444777,0,23607,23607,23607
20160810 15:48:34.452589,0,23608,23608,23608
20160810 15:48:34.460401,0,23609,23609,23609
20160810 15:48:34.468214,0,23610,23610,23610
20160810 15:48:34.476027,0,23611,23611,23611
20160810 15:48:34.483839,0,23612,23612,23612
20160810 15:48:34.491651,0,23613,23613,23613
20160810 15:48:34.499464,0,23614,23614,23614
20160810 15:48:34.507277,0,23615,23615,23615
20160810 15:48:34.515089,0,23616,23616,23616
20160810 15:48:34.522901,0,23617,23617,23617
20160810 15:48:34.530714,0,23618,23618,23618
20160810 15:48:34.538527,0,23619,23619,23619
20160810 15:48:34.546339,0,23620,23620,23620
20160810 15:48:34.554151,0,23621,23621,23621
20160810 15:48:34.561964,0,23622,23622,23622
20160810 15:48:34.569777,0,23623,23623,23623
20160810 15:48:34.577589,0,23624,23624,23624
20160810 15:48:34.585401,0,23625,23625,23625
20160810 15:48:34.593214,0,23626,23626,23626
20160810 15:48:34.601027,0,23627,23627,23627
20160810 15:48:34.608839,0,23628,23628,23628
20160810 15:48:34.616651,0,23629,23629,23629
20160810 15:48:34.624464,0,23630,23630,23630
20160810 15:48:34.632277,0,23631,23631,23631
20160810 15:48:34.640089,0,23632,23632,23632
20160810 15:48:34.647901,0,23633,23633,23633
20160810 15:48:34.655714,0,23634,23634,23634
20160810 15:48:34.663527,0,23635,23635,23635
20160810 15:48:34.671339,0,23636,23636,23636
20160810 15:48:34.679151,0,23637,23637,23637
20160810 15:48:34.686964,0,23638,23638,23638
20160810 15:48:34.694777,0,23639,23639,23639
20160810 15:48:34.702589,0,23640,23640,23640
20160810 15:48:34.710401,0,23641,23641,23641
20160810 15:48:34.718214,0,23642,23642,23642
20160810 15:48:34.726027,0,23643,23643,23643
20160810 15:48:34.733839,0,23644,23644,23644
20160810 15:48:34.741651,0,23645,23645,23645
20160810 15:48:34.749464,0,23646,23646,23646
20160810 15:48:34.757277,0,23647,23647,23647
20160810 15:48:34.765089,0,23648,23648,23648
20160810 15:48:34.772901,0,23649,23649,23649
20160810 15:48:34.780714,0,23650,23650,23650
20160810 15:48:34.788527,0,23651,23651,23651
20160810 15:48:34.796339,0,23652,23652,23652
20160810 15:48:34.804151,0,23653,23653,23653
20160810 15:48:34.811964,0,23654,23654,23654
20160810 15:48:34.819777,0,23655,23655,23655
