time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160801-124754.453474,0,1,0,1,0,0,0,0,0,0,0,0
20160801-124754.461287,0,1,0,1,0,1,208,14,228,1,3739484638,14942435
20160801-124754.469100,0,1,0,1,0,1,208,14,229,1,3739550174,15007972
20160801-124754.476912,0,1,0,1,0,1,208,14,230,1,3739615710,15073509
20160801-124754.484724,0,1,0,1,0,1,208,14,231,1,3739681246,15139046
20160801-124754.492537,0,1,0,1,0,1,208,14,232,1,3739746782,15204583
20160801-124754.500350,0,1,0,1,0,1,208,14,233,1,3739812318,15270120
20160801-124754.508162,0,1,0,1,0,1,208,14,234,1,3739877854,15335657
20160801-124754.515974,0,1,0,1,0,1,208,14,235,1,3739943390,15401194
20160801-124754.523787,0,1,0,1,0,1,208,14,236,1,3740008926,15466731
20160801-124754.531600,0,1,0,1,0,1,208,14,237,1,3740074462,15532268
20160801-124754.539412,0,1,0,1,0,1,208,14,238,1,3740139998,15597805
20160801-124754.547224,0,1,0,1,0,1,208,14,239,1,3740205534,15663342
20160801-124754.555037,0,1,0,1,0,1,208,14,240,1,3740271070,15728879
20160801-124754.562850,0,1,0,1,0,1,208,14,241,1,3740336606,15794416
20160801-124754.570662,0,1,0,1,0,1,208,14,242,1,3740402142,15859953
20160801-124754.578474,0,1,0,1,0,1,208,14,243,1,3740467678,15925490
20160801-124754.586287,0,1,0,1,0,1,208,14,244,1,3740533214,15991027
20160801-124754.594100,0,1,0,1,0,1,208,14,245,1,3740598750,16056564
20160801-124754.601912,0,1,0,1,0,1,208,14,246,1,3740664286,16122101
20160801-124754.609724,0,1,0,1,0,1,208,14,247,1,3740729822,16187638
20160801-124754.617537,0,1,0,1,0,1,208,14,248,1,3740795358,16253175
20160801-124754.625350,0,1,0,1,0,1,208,14,249,1,3740860894,16318712
20160801-124754.633162,0,1,0,1,0,1,208,14,250,1,3740926430,16384249
20160801-124754.640974,0,1,0,1,0,1,208,14,251,1,3740991966,16449786
20160801-124754.648787,0,1,0,1,0,1,208,14,252,1,3741057502,16515323
20160801-124754.656600,0,1,0,1,0,1,208,14,253,1,3741123038,16580860
20160801-124754.664412,0,1,0,1,0,1,208,14,254,1,3741188574,16646397
20160801-124754.672224,0,1,0,1,0,1,208,14,255,1,3741254110,16711934
20160801-124754.680037,0,1,0,1,0,1,208,15,0,1,3741319647,255
20160801-124754.687850,0,1,0,1,0,1,208,15,1,1,3741385183,65536
20160801-124754.695662,0,1,0,1,0,1,208,15,2,1,3741450719,131073
20160801-124754.703474,0,1,0,1,0,1,208,15,3,1,3741516255,196610
20160801-124754.711287,0,1,0,1,0,1,208,15,4,1,3741581791,262147
20160801-124754.719100,0,1,0,1,0,1,208,15,5,1,3741647327,327684
20160801-124754.726912,0,1,0,1,0,1,208,15,6,1,3741712863,393221
20160801-124754.734724,0,1,0,1,0,1,208,15,7,1,3741778399,458758
20160801-124754.742537,0,1,0,1,0,1,208,15,8,1,3741843935,524295
20160801-124754.750350,0,1,0,1,0,1,208,15,9,1,3741909471,589832
20160801-124754.758162,0,1,0,1,0,1,208,15,10,1,3741975007,655369
20160801-124754.765974,0,1,0,1,0,1,208,15,11,1,3742040543,720906
20160801-124754.773787,0,1,0,1,0,1,208,15,12,1,3742106079,786443
20160801-124754.781600,0,1,0,1,0,1,208,15,13,1,3742171615,851980
20160801-124754.789412,0,1,0,1,0,1,208,15,14,1,3742237151,917517
20160801-124754.797224,0,1,0,1,0,1,208,15,15,1,3742302687,983054
20160801-124754.805037,0,1,0,1,0,1,208,15,16,1,3742368223,1048591
20160801-124754.812850,0,1,0,1,0,1,208,15,17,1,3742433759,1114128
20160801-124754.820662,0,1,0,1,0,1,208,15,18,1,3742499295,1179665
20160801-124754.828474,0,1,0,1,0,1,208,15,19,1,3742564831,1245202
20160801-124754.836287,0,1,0,1,0,1,208,15,20,1,3742630367,1310739
20160801-124754.844100,0,1,0,1,0,1,208,15,21,1,3742695903,1376276
20160801-124754.851912,0,1,0,1,0,1,208,15,22,1,3742761439,1441813
20160801-124754.859724,0,1,0,1,0,1,208,15,23,1,3742826975,1507350
20160801-124754.867537,0,1,0,1,0,1,208,15,24,1,3742892511,1572887
20160801-124754.875350,0,1,0,1,0,1,208,15,25,1,3742958047,1638424
20160801-124754.883162,0,1,0,1,0,1,208,15,26,1,3743023583,1703961
20160801-124754.890974,0,1,0,1,0,1,208,15,27,1,3743089119,1769498
20160801-124754.898787,0,1,0,1,0,1,208,15,28,1,3743154655,1835035
20160801-124754.906600,0,1,0,1,0,1,208,15,29,1,3743220191,1900572
20160801-124754.914412,0,1,0,1,0,1,208,15,30,1,3743285727,1966109
20160801-124754.922224,0,1,0,1,0,1,208,15,31,1,3743351263,2031646
20160801-124754.930037,0,1,0,1,0,1,208,15,32,1,3743416799,2097183
20160801-124754.937850,0,1,0,1,0,1,208,15,33,1,3743482335,2162720
20160801-124754.945662,0,1,0,1,0,1,208,15,34,1,3743547871,2228257
20160801-124754.953474,0,1,0,1,0,1,208,15,35,1,3743613407,2293794
20160801-124754.961287,0,1,0,1,0,1,208,15,36,1,3743678943,2359331
20160801-124754.969100,0,1,0,1,0,1,208,15,37,1,3743744479,2424868
20160801-124754.976912,0,1,0,1,0,1,208,15,38,1,3743810015,2490405
20160801-124754.984724,0,1,0,1,0,1,208,15,39,1,3743875551,2555942
20160801-124754.992537,0,1,0,1,0,1,208,15,40,1,3743941087,2621479
20160801-124755.000350,0,1,0,1,0,1,208,15,41,1,3744006623,2687016
20160801-124755.008162,0,1,0,1,0,1,208,15,42,1,3744072159,2752553
20160801-124755.015974,0,1,0,1,0,1,208,15,43,1,3744137695,2818090
20160801-124755.023787,0,1,0,1,0,1,208,15,44,1,3744203231,2883627
20160801-124755.031600,0,1,0,1,0,1,208,15,45,1,3744268767,2949164
20160801-124755.039412,0,1,0,1,0,1,208,15,46,1,3744334303,3014701
20160801-124755.047224,0,1,0,1,0,1,208,15,47,1,3744399839,3080238
20160801-124755.055037,0,1,0,1,0,1,208,15,48,1,3744465375,3145775
20160801-124755.062850,0,1,0,1,0,1,208,15,49,1,3744530911,3211312
20160801-124755.070662,0,1,0,1,0,1,208,15,50,1,3744596447,3276849
20160801-124755.078474,0,1,0,1,0,1,208,15,51,1,3744661983,3342386
20160801-124755.086287,0,1,0,1,0,1,208,15,52,1,3744727519,3407923
20160801-124755.094100,0,1,0,1,0,1,208,15,53,1,3744793055,3473460
20160801-124755.101912,0,1,0,1,0,1,208,15,54,1,3744858591,3538997
20160801-124755.109724,0,1,0,1,0,1,208,15,55,1,3744924127,3604534
20160801-124755.117537,0,1,0,1,0,1,208,15,56,1,3744989663,3670071
20160801-124755.125350,0,1,0,1,0,1,208,15,57,1,3745055199,3735608
20160801-124755.133162,0,1,0,1,0,1,208,15,58,1,3745120735,3801145
20160801-124755.140974,0,1,0,1,0,1,208,15,59,1,3745186271,3866682
20160801-124755.148787,0,1,0,1,0,1,208,15,60,1,3745251807,3932219
20160801-124755.156600,0,1,0,1,0,1,208,15,61,1,3745317343,3997756
20160801-124755.164412,0,1,0,1,0,1,208,15,62,1,3745382879,4063293
20160801-124755.172224,0,1,0,1,0,1,208,15,63,1,3745448415,4128830
20160801-124755.180037,0,1,0,1,0,1,208,15,64,1,3745513951,4194367
20160801-124755.187850,0,1,0,1,0,1,208,15,65,1,3745579487,4259904
20160801-124755.195662,0,1,0,1,0,1,208,15,66,1,3745645023,4325441
20160801-124755.203474,0,1,0,1,0,1,208,15,67,1,3745710559,4390978
20160801-124755.211287,0,1,0,1,0,1,208,15,68,1,3745776095,4456515
20160801-124755.219100,0,1,0,1,0,1,208,15,69,1,3745841631,4522052
20160801-124755.226912,0,1,0,1,0,1,208,15,70,1,3745907167,4587589
20160801-124755.234724,0,1,0,1,0,1,208,15,71,1,3745972703,4653126
20160801-124755.242537,0,1,0,1,0,1,208,15,72,1,3746038239,4718663
20160801-124755.250350,0,1,0,1,0,1,208,15,73,1,3746103775,4784200
20160801-124755.258162,0,1,0,1,0,1,208,15,74,1,3746169311,4849737
20160801-124755.265974,0,1,0,1,0,1,208,15,75,1,3746234847,4915274
20160801-124755.273787,0,1,0,1,0,1,208,15,76,1,3746300383,4980811
20160801-124755.281600,0,1,0,1,0,1,208,15,77,1,3746365919,5046348
20160801-124755.289412,0,1,0,1,0,1,208,15,78,1,3746431455,5111885
20160801-124755.297224,0,1,0,1,0,1,208,15,79,1,3746496991,5177422
20160801-124755.305037,0,1,0,1,0,1,208,15,80,1,3746562527,5242959
20160801-124755.312850,0,1,0,1,0,1,208,15,81,1,3746628063,5308496
20160801-124755.320662,0,1,0,1,0,1,208,15,82,1,3746693599,5374033
20160801-124755.328474,0,1,0,1,0,1,208,15,83,1,3746759135,5439570
20160801-124755.336287,0,1,0,1,0,1,208,15,84,1,3746824671,5505107
20160801-124755.344100,0,1,0,1,0,1,208,15,85,1,3746890207,5570644
20160801-124755.351912,0,1,0,1,0,1,208,15,86,1,3746955743,5636181
20160801-124755.359724,0,1,0,1,0,1,208,15,87,1,3747021279,5701718
20160801-124755.367537,0,1,0,1,0,1,208,15,88,1,3747086815,5767255
20160801-124755.375350,0,1,0,1,0,1,208,15,89,1,3747152351,5832792
20160801-124755.383162,0,1,0,1,0,1,208,15,90,1,3747217887,5898329
20160801-124755.390974,0,1,0,1,0,1,208,15,91,1,3747283423,5963866
20160801-124755.398787,0,1,0,1,0,1,208,15,92,1,3747348959,6029403
20160801-124755.406600,0,1,0,1,0,1,208,15,93,1,3747414495,6094940
20160801-124755.414412,0,1,0,1,0,1,208,15,94,1,3747480031,6160477
20160801-124755.422224,0,1,0,1,0,1,208,15,95,1,3747545567,6226014
20160801-124755.430037,0,1,0,1,0,1,208,15,96,1,3747611103,6291551
20160801-124755.437850,0,1,0,1,0,1,208,15,97,1,3747676639,6357088
20160801-124755.445662,0,1,0,1,0,1,208,15,98,1,3747742175,6422625
20160801-124755.453474,0,1,0,1,0,1,208,15,99,1,3747807711,6488162
20160801-124755.461287,0,1,0,1,0,1,208,15,100,1,3747873247,6553699
20160801-124755.469100,0,1,0,1,0,1,208,15,101,1,3747938783,6619236
20160801-124755.476912,0,1,0,1,0,1,208,15,102,1,3748004319,6684773
20160801-124755.484724,0,1,0,1,0,1,208,15,103,1,3748069855,6750310
20160801-124755.492537,0,1,0,1,0,1,208,15,104,1,3748135391,6815847
20160801-124755.500350,0,1,0,1,0,1,208,15,105,1,3748200927,6881384
20160801-124755.508162,0,1,0,1,0,1,208,15,106,1,3748266463,6946921
20160801-124755.515974,0,1,0,1,0,1,208,15,107,1,3748331999,7012458
20160801-124755.523787,0,1,0,1,0,1,208,15,108,1,3748397535,7077995
20160801-124755.531600,0,1,0,1,0,1,208,15,109,1,3748463071,7143532
20160801-124755.539412,0,1,0,1,0,1,208,15,110,1,3748528607,7209069
20160801-124755.547224,0,1,0,1,0,1,208,15,111,1,3748594143,7274606
20160801-124755.555037,0,1,0,1,0,1,208,15,112,1,3748659679,7340143
20160801-124755.562850,0,1,0,1,0,1,208,15,113,1,3748725215,7405680
20160801-124755.570662,0,1,0,1,0,1,208,15,114,1,3748790751,7471217
20160801-124755.578474,0,1,0,1,0,1,208,15,115,1,3748856287,7536754
20160801-124755.586287,0,1,0,1,0,1,208,15,116,1,3748921823,7602291
20160801-124755.594100,0,1,0,1,0,1,208,15,117,1,3748987359,7667828
20160801-124755.601912,0,1,0,1,0,1,208,15,118,1,3749052895,7733365
20160801-124755.609724,0,1,0,1,0,1,208,15,119,1,3749118431,7798902
20160801-124755.617537,0,1,0,1,0,1,208,15,120,1,3749183967,7864439
20160801-124755.625350,0,1,0,1,0,1,208,15,121,1,3749249503,7929976
20160801-124755.633162,0,1,0,1,0,1,208,15,122,1,3749315039,7995513
20160801-124755.640974,0,1,0,1,0,1,208,15,123,1,3749380575,8061050
20160801-124755.648787,0,1,0,1,0,1,208,15,124,1,3749446111,8126587
20160801-124755.656600,0,1,0,1,0,1,208,15,125,1,3749511647,8192124
20160801-124755.664412,0,1,0,1,0,1,208,15,126,1,3749577183,8257661
20160801-124755.672224,0,1,0,1,0,1,208,15,127,1,3749642719,8323198
20160801-124755.680037,0,1,0,1,0,1,208,15,128,1,3749708255,8388735
20160801-124755.687850,0,1,0,1,0,1,208,15,129,1,3749773791,8454272
20160801-124755.695662,0,1,0,1,0,1,208,15,130,1,3749839327,8519809
20160801-124755.703474,0,1,0,1,0,1,208,15,131,1,3749904863,8585346
20160801-124755.711287,0,1,0,1,0,1,208,15,132,1,3749970399,8650883
20160801-124755.719100,0,1,0,1,0,1,208,15,133,1,3750035935,8716420
20160801-124755.726912,0,1,0,1,0,1,208,15,134,1,3750101471,8781957
20160801-124755.734724,0,1,0,1,0,1,208,15,135,1,3750167007,8847494
20160801-124755.742537,0,1,0,1,0,1,208,15,136,1,3750232543,8913031
20160801-124755.750350,0,1,0,1,0,1,208,15,137,1,3750298079,8978568
20160801-124755.758162,0,1,0,1,0,1,208,15,138,1,3750363615,9044105
20160801-124755.765974,0,1,0,1,0,1,208,15,139,1,3750429151,9109642
20160801-124755.773787,0,1,0,1,0,1,208,15,140,1,3750494687,9175179
20160801-124755.781600,0,1,0,1,0,1,208,15,141,1,3750560223,9240716
20160801-124755.789412,0,1,0,1,0,1,208,15,142,1,3750625759,9306253
20160801-124755.797224,0,1,0,1,0,1,208,15,143,1,3750691295,9371790
20160801-124755.805037,0,1,0,1,0,1,208,15,144,1,3750756831,9437327
20160801-124755.812850,0,1,0,1,0,1,208,15,145,1,3750822367,9502864
20160801-124755.820662,0,1,0,1,0,1,208,15,146,1,3750887903,9568401
20160801-124755.828474,0,1,0,1,0,1,208,15,147,1,3750953439,9633938
20160801-124755.836287,0,1,0,1,0,1,208,15,148,1,3751018975,9699475
20160801-124755.844100,0,1,0,1,0,1,208,15,149,1,3751084511,9765012
20160801-124755.851912,0,1,0,1,0,1,208,15,150,1,3751150047,9830549
20160801-124755.859724,0,1,0,1,0,1,208,15,151,1,3751215583,9896086
20160801-124755.867537,0,1,0,1,0,1,208,15,152,1,3751281119,9961623
20160801-124755.875350,0,1,0,1,0,1,208,15,153,1,3751346655,10027160
20160801-124755.883162,0,1,0,1,0,1,208,15,154,1,3751412191,10092697
20160801-124755.890974,0,1,0,1,0,1,208,15,155,1,3751477727,10158234
20160801-124755.898787,0,1,0,1,0,1,208,15,156,1,3751543263,10223771
20160801-124755.906600,0,1,0,1,0,1,208,15,157,1,3751608799,10289308
20160801-124755.914412,0,1,0,1,0,1,208,15,158,1,3751674335,10354845
20160801-124755.922224,0,1,0,1,0,1,208,15,159,1,3751739871,10420382
20160801-124755.930037,0,1,0,1,0,1,208,15,160,1,3751805407,10485919
20160801-124755.937850,0,1,0,1,0,1,208,15,161,1,3751870943,10551456
20160801-124755.945662,0,1,0,1,0,1,208,15,162,1,3751936479,10616993
20160801-124755.953474,0,1,0,1,0,1,208,15,163,1,3752002015,10682530
20160801-124755.961287,0,1,0,1,0,1,208,15,164,1,3752067551,10748067
20160801-124755.969100,0,1,0,1,0,1,208,15,165,1,3752133087,10813604
20160801-124755.976912,0,1,0,1,0,1,208,15,166,1,3752198623,10879141
