time,status,x,y,z
20160810 15:29:24.767310,0,2,2,2
20160810 15:29:24.775123,0,3,3,3
20160810 15:29:24.782935,0,4,4,4
20160810 15:29:24.790747,0,5,5,5
20160810 15:29:24.798560,0,6,6,6
20160810 15:29:24.806373,0,7,7,7
20160810 15:29:24.814185,0,8,8,8
20160810 15:29:24.821997,0,9,9,9
20160810 15:29:24.829810,0,10,10,10
20160810 15:29:24.837623,0,11,11,11
20160810 15:29:24.845435,0,12,12,12
20160810 15:29:24.853247,0,13,13,13
20160810 15:29:24.861060,0,14,14,14
20160810 15:29:24.868873,0,15,15,15
20160810 15:29:24.876685,0,16,16,16
20160810 15:29:24.884497,0,17,17,17
20160810 15:29:24.892310,0,18,18,18
20160810 15:29:24.900123,0,19,19,19
20160810 15:29:24.907935,0,20,20,20
20160810 15:29:24.915747,0,21,21,21
20160810 15:29:24.923560,0,22,22,22
20160810 15:29:24.931373,0,23,23,23
20160810 15:29:24.939185,0,24,24,24
20160810 15:29:24.946997,0,25,25,25
20160810 15:29:24.954810,0,26,26,26
20160810 15:29:24.962623,0,27,27,27
20160810 15:29:24.970435,0,28,28,28
20160810 15:29:24.978247,0,29,29,29
20160810 15:29:24.986060,0,30,30,30
20160810 15:29:24.993873,0,31,31,31
20160810 15:29:25.001685,0,32,32,32
20160810 15:29:25.009497,0,33,33,33
20160810 15:29:25.017310,0,34,34,34
20160810 15:29:25.025123,0,35,35,35
20160810 15:29:25.032935,0,36,36,36
20160810 15:29:25.040747,0,37,37,37
20160810 15:29:25.048560,0,38,38,38
20160810 15:29:25.056373,0,39,39,39
20160810 15:29:25.064185,0,40,40,40
20160810 15:29:25.071997,0,41,41,41
20160810 15:29:25.079810,0,42,42,42
20160810 15:29:25.087623,0,43,43,43
20160810 15:29:25.095435,0,44,44,44
20160810 15:29:25.103247,0,45,45,45
20160810 15:29:25.111060,0,46,46,46
20160810 15:29:25.118873,0,47,47,47
20160810 15:29:25.126685,0,48,48,48
