time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160802 09:56:20.770495,0,1,0,1,0,0,0,4,206,0,80609284,52736
20160802 09:56:20.778308,0,1,0,1,0,0,0,4,207,0,80674820,52992
20160802 09:56:20.786120,0,1,0,1,0,0,0,4,208,0,80740356,53248
20160802 09:56:20.793932,0,1,0,1,0,0,0,4,209,0,80805892,53504
20160802 09:56:20.801745,0,1,0,1,0,0,0,4,210,0,80871428,53760
20160802 09:56:20.809558,0,1,0,1,0,0,0,4,211,0,80936964,54016
20160802 09:56:20.817370,0,1,0,1,0,0,0,4,212,0,81002500,54272
20160802 09:56:20.825182,0,1,0,1,0,0,0,4,213,0,81068036,54528
20160802 09:56:20.832995,0,1,0,1,0,0,0,4,214,0,81133572,54784
20160802 09:56:20.840808,0,1,0,1,0,0,0,4,215,0,81199108,55040
20160802 09:56:20.848620,0,1,0,1,0,0,0,4,216,0,81264644,55296
20160802 09:56:20.856432,0,1,0,1,0,0,0,4,217,0,81330180,55552
20160802 09:56:20.864245,0,1,0,1,0,0,0,4,218,0,81395716,55808
20160802 09:56:20.872058,0,1,0,1,0,0,0,4,219,0,81461252,56064
20160802 09:56:20.879870,0,1,0,1,0,0,0,4,220,0,81526788,56320
20160802 09:56:20.887682,0,1,0,1,0,0,0,4,221,0,81592324,56576
20160802 09:56:20.895495,0,1,0,1,0,0,0,4,222,0,81657860,56832
20160802 09:56:20.903308,0,1,0,1,0,0,0,4,223,0,81723396,57088
20160802 09:56:20.911120,0,1,0,1,0,0,0,4,224,0,81788932,57344
20160802 09:56:20.918932,0,1,0,1,0,0,0,4,225,0,81854468,57600
20160802 09:56:20.926745,0,1,0,1,0,0,0,4,226,0,81920004,57856
20160802 09:56:20.934558,0,1,0,1,0,0,0,4,227,0,81985540,58112
20160802 09:56:20.942370,0,1,0,1,0,0,0,4,228,0,82051076,58368
