time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160801-113118,127,3,127,3,0,0,240,1,241,241,4043309950,15795070
20160801-113118,0,8,127,8,0,3,112,15,8,0,4143380214,894
20160801-113118,249,3,249,3,112,14,0,0,0,0,393472,66431
20160801-113118,0,1,0,1,0,3,112,15,14,3,2131624831,917756
20160801-113118,0,1,0,1,0,3,112,15,15,3,2131690367,983293
20160801-113118,0,1,0,1,0,3,112,15,16,3,2131755903,1048830
20160801-113118,0,1,0,1,0,3,112,15,17,3,2131821439,1114367
20160801-113118,0,1,0,1,0,3,112,15,18,3,2131886975,1179648
20160801-113118,0,1,0,1,0,3,112,15,19,3,2131952511,1245185
20160801-113118,0,1,0,1,0,3,112,15,20,3,2132018047,1310722
20160801-113118,0,1,0,1,0,3,112,15,21,3,2132083583,1376259
20160801-113118,0,1,0,1,0,3,112,15,22,3,2132149119,1441796
20160801-113118,0,1,0,1,0,3,112,15,23,3,2132214655,1507333
20160801-113118,0,1,0,1,0,3,112,15,24,3,2132280191,1572870
20160801-113118,0,1,0,1,0,3,112,15,25,3,2132345727,1638407
20160801-113118,0,1,0,1,0,3,112,15,26,3,2132411263,1703944
20160801-113118,0,1,0,1,0,3,112,15,27,3,2132476799,1769481
20160801-113118,0,1,0,1,0,3,112,15,28,3,2132542335,1835018
20160801-113118,0,1,0,1,0,3,112,15,29,3,2132607871,1900555
20160801-113118,0,1,0,1,0,3,112,15,30,3,2132673407,1966092
20160801-113118,0,1,0,1,0,3,112,15,31,3,2132738943,2031629
20160801-113118,0,1,0,1,0,3,112,15,32,3,2132804479,2097166
20160801-113118,0,1,0,1,0,3,112,15,33,3,2132870015,2162703
20160801-113118,0,1,0,1,0,3,112,15,34,3,2132935551,2228240
20160801-113118,0,1,0,1,0,3,112,15,35,3,2133001087,2293777
20160801-113118,0,1,0,1,0,3,112,15,36,3,2133066623,2359314
20160801-113118,0,1,0,1,0,3,112,15,37,3,2133132159,2424851
20160801-113118,0,1,0,1,0,3,112,15,38,3,2133197695,2490388
20160801-113118,0,1,0,1,0,3,112,15,39,3,2133263231,2555925
20160801-113118,0,1,0,1,0,3,112,15,40,3,2133328767,2621462
20160801-113118,0,1,0,1,0,3,112,15,41,3,2133394303,2686999
20160801-113118,0,1,0,1,0,3,112,15,42,3,2133459839,2752536
20160801-113118,0,1,0,1,0,3,112,15,43,3,2133525375,2818073
20160801-113118,0,1,0,1,0,3,112,15,44,3,2133590911,2883610
20160801-113118,0,1,0,1,0,3,112,15,45,3,2133656447,2949147
20160801-113118,0,1,0,1,0,3,112,15,46,3,2133721983,3014684
20160801-113118,0,1,0,1,0,3,112,15,47,3,2133787519,3080221
20160801-113118,0,1,0,1,0,3,112,15,48,3,2133853055,3145758
20160801-113118,0,1,0,1,0,3,112,15,49,3,2133918591,3211295
20160801-113118,0,1,0,1,0,3,112,15,50,3,2133984127,3276832
20160801-113118,0,1,0,1,0,3,112,15,51,3,2134049663,3342369
20160801-113118,0,1,0,1,0,3,112,15,52,3,2134115199,3407906
20160801-113118,0,1,0,1,0,3,112,15,53,3,2134180735,3473443
20160801-113118,0,1,0,1,0,3,112,15,54,3,2134246271,3538980
20160801-113118,0,1,0,1,0,3,112,15,55,3,2134311807,3604517
20160801-113118,0,1,0,1,0,3,112,15,56,3,2134377343,3670054
20160801-113118,0,1,0,1,0,3,112,15,57,3,2134442879,3735591
20160801-113118,0,1,0,1,0,3,112,15,58,3,2134508415,3801128
20160801-113118,0,1,0,1,0,3,112,15,59,3,2134573951,3866665
20160801-113118,0,1,0,1,0,3,112,15,60,3,2134639487,3932202
20160801-113118,0,1,0,1,0,3,112,15,61,3,2134705023,3997739
