time,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160808 15:42:18.320329,0,0,0,0,0,0,0,0,0
20160808 15:42:18.320329,0,0,0,0,0,0,0,0,0
20160808 15:42:18.320329,0,0,0,0,0,0,0,0,0
20160808 15:42:18.320329,0,0,0,0,0,0,0,0,14
20160808 15:42:18.320329,0,0,0,0,0,0,0,0,14
20160808 15:42:18.320329,0,0,0,0,0,0,0,0,14
20160808 15:42:18.320329,0,0,0,0,0,0,0,0,14
20160808 15:42:18.320329,0,0,0,0,0,0,0,0,14
20160808 15:42:18.320329,0,0,0,0,0,0,0,0,14
20160808 15:42:18.320329,0,0,0,0,0,0,0,0,14
20160808 15:42:18.328142,0,0,0,0,0,0,0,0,14
20160808 15:42:18.328142,0,0,0,0,0,0,0,0,14
20160808 15:42:18.328142,0,0,0,0,0,0,0,0,14
20160808 15:42:18.328142,0,0,0,0,0,0,0,0,14
20160808 15:42:18.328142,0,0,0,0,0,0,0,0,14
20160808 15:42:18.335954,0,0,0,0,0,0,0,0,14
20160808 15:42:18.335954,0,0,0,0,0,0,0,0,14
20160808 15:42:18.335954,0,0,0,0,0,0,0,0,14
20160808 15:42:18.335954,0,0,0,0,0,0,0,0,14
20160808 15:42:18.343766,0,0,0,0,0,0,0,0,14
20160808 15:42:18.343766,0,0,0,0,0,0,0,0,14
20160808 15:42:18.343766,0,0,0,0,0,0,0,0,14
20160808 15:42:18.343766,0,0,0,0,0,0,0,0,14
20160808 15:42:18.343766,0,0,0,0,0,0,0,0,14
20160808 15:42:18.351579,0,0,0,0,0,0,0,0,14
20160808 15:42:18.351579,0,0,0,0,0,0,0,0,14
20160808 15:42:18.351579,0,0,0,0,0,0,0,0,14
20160808 15:42:18.351579,0,0,0,0,0,0,0,0,14
20160808 15:42:18.359392,0,0,0,0,0,0,0,0,14
20160808 15:42:18.359392,0,0,0,0,0,0,0,0,14
20160808 15:42:18.359392,0,0,0,0,0,0,0,0,14
20160808 15:42:18.359392,0,0,0,0,0,0,0,0,14
20160808 15:42:18.359392,0,0,0,0,0,0,0,0,14
20160808 15:42:18.367204,0,0,0,0,0,0,0,0,14
20160808 15:42:18.367204,0,0,0,0,0,0,0,0,14
20160808 15:42:18.367204,0,0,0,0,0,0,0,0,14
20160808 15:42:18.367204,0,0,0,0,0,0,0,0,14
20160808 15:42:18.375016,0,0,0,0,0,0,0,0,14
20160808 15:42:18.375016,0,0,0,0,0,0,0,0,14
20160808 15:42:18.375016,0,0,0,0,0,0,0,0,14
20160808 15:42:18.375016,0,0,0,0,0,0,0,0,0
20160808 15:42:18.375016,0,0,0,0,0,0,0,0,0
20160808 15:42:18.382829,0,0,0,0,0,0,0,0,0
20160808 15:42:18.382829,0,0,0,0,0,0,0,0,0
20160808 15:42:18.382829,0,0,0,0,0,0,0,0,0
20160808 15:42:18.382829,0,0,0,0,0,0,0,0,0
20160808 15:42:18.390642,0,0,0,0,0,0,0,0,0
20160808 15:42:18.390642,0,0,0,0,0,0,0,0,0
